Country,Year,Survey,Valid records,Median log welfare,MAD log welfare,Robust scale (1.4826*MAD),outdetect threshold (PPP/day),Records flagged (top),Population share flagged (%),Welfare share flagged (%),mean_ppp_day original,mean_ppp_day outdetect-capped,mean_ppp_day change (%),gini original,gini outdetect-capped,gini change (%),mld original,mld outdetect-capped,mld change (%),atkinson_2 original,atkinson_2 outdetect-capped,atkinson_2 change (%)
ARM,2011,ILCS,7871,1.8216043822121335,0.33330601805930127,0.49415950237472,27.22356311650198,73,0.9053805890673059,4.846694303394364,7.266699733909671,7.160981867970793,-1.4548263972646525,0.2935294583056609,0.28315940283323227,-3.5328840697242736,0.14157705975040424,0.12973277043183518,-8.36596644926103,0.23268126674237544,0.22170015681157185,-4.719378609435654
CRI,2017,ENAHO,10043,2.8084925219426653,0.559858679550497,0.8300464783015667,200.06292795760942,82,0.43087028820561046,4.840782922319336,26.278192279458437,25.86813374958371,-1.5604518207109286,0.48304683669530557,0.47487813236157683,-1.6910791486833276,0.4094502102769204,0.3950949498918428,-3.5059843724024042,0.558708952221292,0.5517402733265768,-1.2472824834843688
LTU,2008,HBS,6101,2.7926388347930584,0.4270228341341151,0.633104053887239,109.06575927877874,38,0.603486487622901,4.8372738992511195,20.90528218363417,20.55223354487119,-1.6888011157264682,0.37055656677797344,0.35979259576895917,-2.9048118355068153,0.23150126427420803,0.21670265215747353,-6.392454124659064,0.35707313756704673,0.3461645567268351,-3.0549990163187046
DOM,2016,ENFT,6972,2.371399853120436,0.5242358713560646,0.7772321028725014,110.28811421372131,32,0.48114588040699585,4.82221527062638,15.636771862323862,15.413379779863755,-1.4286329968039024,0.4569765238432608,0.4491417000403758,-1.7144915316420706,0.3619734455540913,0.3491134587505491,-3.552743153259963,0.532854585852701,0.5261217172377644,-1.2635470902746082
ALB,2008,LSMS,3598,2.1282555020109846,0.33469414000646314,0.4962175319735822,37.222302006015084,26,0.7828522975744266,4.821447359464112,10.038169347242974,9.845579942775972,-1.918570984458412,0.2998467047305624,0.28620441992767853,-4.549753119729171,0.14889338157804444,0.13253052723340986,-10.989645188532293,0.2403659430581574,0.22584254233852774,-6.042204038912313
TUR,2017,HICES,12094,2.776595058970221,0.47351662788524385,0.7020357525026625,131.98685264851179,91,0.5566340524483772,4.820213211112265,22.078205055334124,21.74867226507693,-1.4925705664536215,0.4140566673282934,0.4052158947427371,-2.1351600597573905,0.28992056910728037,0.2766660788734008,-4.571766078789318,0.42046762504418944,0.4117647362980831,-2.069811854168735
PRY,2020,EPH,4581,2.5108120345964147,0.5144436898117433,0.7627142145148905,121.3834663871732,43,0.49696996586244846,4.817877722270125,17.204100805242756,16.97846763669706,-1.3115080590375028,0.43481944000855954,0.4273460137916143,-1.718742431754694,0.32409206096982945,0.3123519618875714,-3.622458090187819,0.45906764534452127,0.4519290997103689,-1.555009529977891
HND,1999,EPHPM,3439,1.5341398097484837,0.6691056949981984,0.9920161034043289,90.93892432844703,38,0.290482709986077,4.811996041075262,7.888078789881841,7.772666602617289,-1.4631216337822717,0.5430464763944709,0.5362864634056903,-1.2448313878516193,0.5714880742493678,0.5577251576136659,-2.4082596393247613,0.7184490387372686,0.7142738827636976,-0.5811346036330045
BLZ,1995,HBS,785,1.959519714297952,0.7538777762928044,1.1176991911317118,202.8805308248991,1,0.29833155316562926,4.810022501831344,12.996195138771569,12.97633186689534,-0.1528391322547229,0.5755428328318735,0.5748976697927612,-0.11209644222963666,0.6487516446368653,0.64731841814786,-0.2209206713930656,0.7479690305012188,0.7475836252221129,-0.051526903306098326
ARM,2006,ILCS,5184,1.7643417657606126,0.3271173615349685,0.48498420021174427,25.010465728209272,70,0.9019685664641912,4.806494191724297,6.890281740359958,6.784687287910865,-1.532512840956446,0.29709984741391104,0.2862235756430287,-3.6608136508834432,0.14587266386038,0.13342866560725963,-8.530726678873135,0.23944798869710437,0.22798174503952096,-4.788615565315069
FIN,2022,EU-SILC,8696,3.948201937793824,0.3001852684772963,0.4450546790444395,197.0319650923004,142,0.89745572154138,4.801181423373052,60.04011725587791,58.92575694360356,-1.8560262091514401,0.2770025909021516,0.263396399882593,-4.911936374040948,0.13013444992462375,0.11491000367145876,-11.699013029972672,0.2255217828028524,0.21134751724964385,-6.2850982184720845
DNK,2021,EU-SILC,7767,4.032848351378741,0.28750916142549787,0.42626108272944313,202.68065241973335,60,0.7718213213724988,4.800222769822438,64.55711610137767,63.022563204411036,-2.3770468534512035,0.27461063135506025,0.25701946401473375,-6.4058580884226,0.13568233070368851,0.11569215079210693,-14.733075270675721,0.3356710705486343,0.31987872007445584,-4.704710015184455
MDA,2000,HBS,6217,1.0617209755281354,0.40904327525388195,0.6064475598914053,17.833231504728975,51,0.7094667908209692,4.794123725070941,3.678195110717901,3.6283787415168494,-1.3543699478010818,0.36425690666554567,0.3555687528434266,-2.3851720209375094,0.22347446863408704,0.21180863724132437,-5.220207688182976,0.3524407498618374,0.34368511220485054,-2.484286411380976
CRI,2013,ENAHO,10545,2.757372767368922,0.5929079796299828,0.8790453705994123,220.19397868659027,45,0.3916623512676635,4.785968584401353,25.46865950250891,25.112154374124398,-1.399779711018534,0.49129980109131655,0.4841063916980449,-1.4641588246714132,0.4326228884596284,0.4197514561933988,-2.9752083418560726,0.5885449515933112,0.582722922896199,-0.9892241334074514
DOM,1996,ENFT,4409,2.0745092131091987,0.5505994448135016,0.8163187368804975,92.1543993123622,47,0.4220890847388509,4.766194410194241,11.883874393865263,11.706439497394488,-1.493072802606954,0.4720769266879231,0.4641091947689865,-1.6878037176775385,0.3966593892700052,0.3830494545762977,-3.4311389221756916,0.5888412681387194,0.5826342047492633,-1.05411487361885
CZE,2013,EU-SILC,7932,3.3293529812783187,0.2708669682991123,0.40158736720026383,93.14105670955354,124,1.2067036139862715,4.763700203114276,31.239332248140265,30.875120611803254,-1.1658752288429386,0.2611001751458464,0.2524473204829326,-3.313998030863219,0.11843706084777583,0.10970863938868325,-7.369670774176851,0.2430070824502676,0.23454704956552996,-3.4813935459963363
KAZ,2007,HBS,11993,2.070377216165794,0.33112639787955933,0.4909279974962346,34.57604871381383,142,0.8198225006179026,4.74987506904814,9.516655762100308,9.348088729829625,-1.7712843301739944,0.300840563208862,0.2882869642078698,-4.172841211002753,0.14911969494217026,0.13422157736864637,-9.990710871090158,0.2413424614185733,0.22800945285783236,-5.524518347236363
IDN,2017,SUSENAS,295170,1.6639227959766392,0.41845349626375583,0.6203991535606443,33.95785702913241,2169,0.677120534131507,4.744446828317974,6.914279056545685,6.816170386041625,-1.418928419025578,0.36367889766947836,0.3545633522682963,-2.506481805679728,0.21558377473396573,0.20337266198441362,-5.664207691242462,0.32456466791504535,0.31499485793952653,-2.9485063907275677
LTU,2007,EU-SILC,4131,2.8172310771177265,0.35793770431184724,0.5306784404127447,82.20913262264338,58,0.8891145759339715,4.742063846132214,20.40069815158421,20.164217401076186,-1.1591796944932398,0.3424497572828029,0.3347810476769296,-2.2393678029505204,0.21214510621074245,0.20264324291503133,-4.478945315039262,0.40058834790969255,0.3937134725545599,-1.7161945401074186
PRT,2019,EU-SILC,12143,3.2998660299260303,0.3598925727847937,0.5335767284107351,134.3698691600868,155,0.8877308733413304,4.739051240208606,32.98995472858303,32.6193866828763,-1.1232753993010491,0.3349256256044949,0.3274239291241893,-2.239809649311275,0.19765345832800918,0.18858596005349737,-4.587573802763489,0.37750366945656244,0.37060983738930176,-1.8261629290080128
BGR,2003,MTHS,3023,2.1572882422469597,0.30647427094356416,0.4543787541009282,33.79877315192024,39,0.9671890307667229,4.738513058006237,10.043354080321231,9.894346462222508,-1.4836439789640221,0.2891790434289694,0.2785301000442033,-3.68247410272029,0.1428752419223147,0.13096070178527563,-8.339121583792208,0.24778664750246582,0.23684534596748108,-4.415613853799716
SVK,2009,HBS,4668,2.6783503150461008,0.2807961690394718,0.41630840021792087,50.76847117283734,76,0.9555255805352892,4.730361259399989,16.559057528713623,16.26086001535674,-1.8008121104706842,0.2601609668894629,0.24666371777757146,-5.18803772651496,0.11262362379967428,0.09820623379460569,-12.801390612961505,0.18768913725598613,0.17338380920028518,-7.621819922476469
PER,2021,ENAHO,34174,2.2166694940934635,0.4681639903614485,0.6940999321098835,73.62386975090722,318,0.5674103531616296,4.718382792669495,12.127661575910443,11.973181538324374,-1.273782555846692,0.40120458729532904,0.3935114797605759,-1.9175023861554785,0.27895969882587046,0.2676944714371192,-4.038299236831023,0.4276515146000117,0.42033432425947403,-1.7110170526068558
LCA,2015,SLCHBS,2444,2.7487558558474436,0.5440902701730801,0.8066682345586085,175.69693657952573,16,0.34917623506544143,4.71456479201048,23.22409555584865,22.742672471783443,-2.0729465348068965,0.47541142741934883,0.46433397209817473,-2.330077630086702,0.4168953347047273,0.39751236580044536,-4.649360952434312,0.6070470796165374,0.5987505608781141,-1.3667010380255973
CZE,2018,EU-SILC,8342,3.455347639421073,0.2526900180420464,0.37463822074913794,97.44248452823514,141,1.2627036659603001,4.709207013694666,35.919323402768875,35.458217930154845,-1.2837253849232733,0.24852209750894705,0.23880579942737934,-3.909631448856543,0.10567451843480224,0.09598151185685388,-9.172510763726482,0.19320859804192947,0.18331444763415017,-5.120967963150436
FIN,2004,EU-SILC,10425,3.6782588318321565,0.2969719824198811,0.4402906611357157,148.28421669190485,162,0.7362004473784486,4.699586618039292,45.791603146895326,44.7312561598956,-2.3155926286271944,0.27676631442774147,0.25967513642164985,-6.175310041408166,0.1330099798154607,0.11303734574212054,-15.01589136473096,0.36972773580336915,0.3550737498149412,-3.963453257458971
ARG,1995,EPH,2584,2.69334387192569,0.5638760019604048,0.836002560506496,181.5174066374922,41,0.4108680746593234,4.684908987809452,21.964350697477105,21.68113793136001,-1.289420160959398,0.48123903598362916,0.4744872841779393,-1.4029933776859238,0.41558978186203266,0.403770413592178,-2.8439987664996114,0.5689733295844848,0.5633638648262151,-0.9858923901347239
MAR,1990,ENNVM,2880,1.7608406358636863,0.46705839127692683,0.6924607709071717,46.44286969778684,55,0.5700862603407346,4.681951886592539,7.764023292044374,7.665279876102052,-1.2718073121122941,0.392069033910029,0.38426935740977,-1.989363052336568,0.2529664733631398,0.24170497805406166,-4.451773849458696,0.3681193840701136,0.36006116432485435,-2.189023478243246
CZE,2011,EU-SILC,8249,3.3390755073074803,0.2715373892426669,0.40258133329117796,94.3319087415123,117,1.0815976647627796,4.6809895789929925,31.80845820697815,31.339799315145513,-1.4733782089753178,0.2662351377291474,0.25533260048914763,-4.095078257886231,0.12319698658063549,0.11187849625251989,-9.187311022991107,0.223980466587827,0.21292888164866886,-4.934173549828113
POL,2008,HBS,37324,2.6793657558282007,0.3812722850436554,0.5652742898057235,79.45482532479224,345,0.6700478034371623,4.674329381423671,17.95547061339877,17.64855808675738,-1.7092981478990854,0.33717042045606593,0.3256894489133947,-3.405094529686725,0.188298620857287,0.17354659373406678,-7.834378741627046,0.2961064876637951,0.2840720352283346,-4.06423126031763
KAZ,2019,HBS,46273,2.3382742470567677,0.301222289354957,0.4465921661976592,39.56918843761046,856,1.1024798748439206,4.67326260040567,12.416824674852393,12.272796190328295,-1.1599461883020412,0.2796828170865602,0.2712824752907752,-3.003524450765638,0.12576760854977254,0.11677525931920041,-7.149972345234989,0.20632856899630025,0.19744010619463914,-4.307916661710809
LTU,2017,EU-SILC,4897,3.1888656283441508,0.41233195603935213,0.6113233580239434,151.84127053477016,36,0.6016456944121102,4.671632873047208,30.638990040367503,30.121195376185128,-1.6899860716693693,0.3810586879842369,0.3704594916434093,-2.781512841734779,0.2614370110558255,0.24658927651079843,-5.679277958795437,0.48508560134382794,0.47632089476918427,-1.8068370923323473
POL,2009,HBS,37273,2.695006465010785,0.381400705118387,0.5654646854085205,80.75343672316802,369,0.6885805495596071,4.669235776643425,18.279748646885626,17.982276541561408,-1.6273314861738997,0.3357808903312095,0.3248435021862125,-3.2572991673851748,0.1862333089994328,0.17234100412728415,-7.459624138553522,0.29339693641010567,0.2819242393742688,-3.910298851860028
LUX,2009,EU-SILC,4160,4.1946473720879744,0.3621515301149296,0.5369258585483946,332.09628692704416,44,0.7464315500158575,4.663452312730041,80.23249493822786,78.9697622595247,-1.5738419697347794,0.32561544770935735,0.3148869103948123,-3.294848997496358,0.17855534963432085,0.16531609578523732,-7.414649785737226,0.2949730638713851,0.28394245514658534,-3.7395308507251923
FIN,2018,EU-SILC,9374,3.904376812747415,0.2983283929808662,0.44230167543343224,187.03239535583077,147,0.9685233369225671,4.661635588125057,56.95567871902662,56.11206492702881,-1.4811759090072818,0.273609291195809,0.26274812015185955,-3.969591455202681,0.12791817322184906,0.11612961541452727,-9.215702124573689,0.4835682798365968,0.47599895980018525,-1.565305325438071
PAN,1998,EH,3309,2.27789612104875,0.6725638631380564,0.9971431834884823,194.284906416194,37,0.2956715457013513,4.659862212974994,16.911865255264633,16.698240822590492,-1.263163048248861,0.5536792421654333,0.5479869652798044,-1.0280820468122398,0.6141491509906944,0.6022725531712911,-1.9338295591950216,0.7758369124612005,0.7729720781086571,-0.36925728932581947
BOL,2006,EH,3571,2.1174987925230844,0.7123929472147341,1.0561937835405648,197.5674693854368,11,0.1936528639911349,4.658527072726316,14.964733655872672,14.650192549932164,-2.1018824201864184,0.5659064336272217,0.5566126547748884,-1.642281886205832,0.6449532313101582,0.624777382782105,-3.1282653607406563,0.7681555553593923,0.7631810522263813,-0.6475905951996319
GNB,2018,EHCVM,5351,1.198034079544439,0.39257658352902214,0.5820340427401282,18.994248214151348,62,0.7173528668855772,4.656493656456726,4.206295691478688,4.146685583540748,-1.4171639920298906,0.34765230380270484,0.338321451641751,-2.68396097448248,0.19600795576499186,0.1840230900584916,-6.114479210665191,0.2999111103288168,0.2900412316310206,-3.2909346662666317
PAN,2019,EH,7090,3.085488639200266,0.5929339385134913,0.8790838572401022,305.74157253116505,49,0.3492578505960371,4.6447182246051275,33.51976299990395,33.03069090360384,-1.4590559494752853,0.49802822872399055,0.49061600227908275,-1.4883145206244341,0.4552286119162594,0.44161311420493954,-2.990914313141735,0.6055834286561554,0.5997575940891814,-0.9620201431043252
RUS,2009,HBS,186581,2.7512968660366197,0.4450669000797194,0.659856186058192,113.39365351044839,237,0.6548449419093502,4.639798004716755,21.34906884159036,21.101067775912032,-1.1616481614186047,0.3984560087153637,0.39141920880404746,-1.7660167640596303,0.26271804094389806,0.25270102848153764,-3.81283768193883,0.38478069120174874,0.37764560688485205,-1.8543249388664362
TCD,2003,ECOSIT-II,6694,0.6130858810314652,0.46233223044922744,0.6854537648640245,14.431988631965282,175,0.552685868516976,4.636310856233506,2.5097341179080015,2.4731386042516847,-1.4581430516958926,0.39824570139006066,0.38937160189338926,-2.22829762272303,0.2676823670588594,0.2546722703162805,-4.860274094826044,0.4017165784807618,0.3929429902817321,-2.1840244264277775
DOM,2021,ECNFT-Q03,5653,2.358057033088404,0.4185491873955254,0.6205410252326059,68.01172445612804,46,0.5065112014471151,4.631856143725862,14.046765286362941,13.740626328119422,-2.1794267363513864,0.3851604484910891,0.3715040759530811,-3.5456321103343846,0.2504576539220533,0.23092942167129227,-7.7970195539875835,0.38039145349933645,0.366720440290794,-3.5939327981159064
PRT,2013,EU-SILC,5727,3.125258760495223,0.3801412856869941,0.5635974701595374,123.47653906955078,66,0.7510061477730647,4.619574280284983,28.316792295513434,27.935993441097906,-1.3447810417278827,0.3603479236280861,0.3516779474775579,-2.4060014175290467,0.23674494935598345,0.2254918650048432,-4.753252131355701,0.444480166780871,0.4370369061165328,-1.6745990531468968
CRI,1994,EHPM,4557,2.2258939662944375,0.534021781472864,0.7917406932116682,99.5954066872729,36,0.39053608012747554,4.611482259167303,13.266432799938837,13.043609602208798,-1.6796014504446566,0.45798973378659713,0.4487604782039455,-2.0151664768433553,0.3809592590951727,0.36552648721830616,-4.0510294758346,0.5614893102570667,0.5540272889408544,-1.3289694353746384
POL,2018,HBS,36132,2.8088197730387034,0.3487182141443914,0.5170096242904747,78.24529078204199,396,0.715077083804982,4.610106308229868,19.909863932179626,19.55151218262118,-1.7998704098587726,0.31141048616440414,0.2988383406990297,-4.037161888870111,0.1606391817854549,0.14521225964507467,-9.603461601904806,0.2581995843652317,0.2448860514912622,-5.156295238313435
KGZ,2010,KIHS,19558,1.66170321504249,0.3186880449752496,0.47248689548030504,21.74021783133334,401,0.881268672806326,4.609300808834915,6.252797181414275,6.156176679503935,-1.545236461491717,0.30133915051674287,0.29042504316113693,-3.621868362239089,0.15614764120746338,0.14345079526425386,-8.131308193339937,0.2830621807082594,0.2721296383039572,-3.8622405780056934
RUS,1997,HBS,188064,2.2740673126888176,0.4492519808952051,0.6660609868752311,71.68276006629418,422,0.5740982198510775,4.609129751359059,12.516556856668078,12.351181960222332,-1.3212491129910409,0.38409233372131446,0.3758839032501927,-2.137098231457424,0.25179780514308314,0.24023334276446784,-4.592757419805082,0.3906426293805797,0.3825741390919002,-2.0654402980732733
BGR,2014,EU-SILC,4892,2.7532628113019455,0.39316345123814944,0.5829041328056803,90.19510972763689,34,0.6718536103835884,4.607704812440821,18.94357378892858,18.676688928902404,-1.408841135256922,0.36517092587651667,0.3561385713795243,-2.4734593739389465,0.2553832812541117,0.243272730393282,-4.742107941192685,0.5010833191906785,0.49403756087518635,-1.4061051417301296
KAZ,2018,HBS,47267,2.3435037930432485,0.3000662077033396,0.44487815954097126,39.57265192261756,902,1.0822218102669352,4.607573323701386,12.426412877507131,12.282120662677702,-1.161173512032665,0.27792874574069126,0.2694973168672352,-3.0336656436835807,0.12433391098162883,0.11532904023434831,-7.242489740880941,0.2046633409827482,0.19574587268139354,-4.357140002960436
CIV,2021,EHCVM,12959,1.4670894914466075,0.3959217756675908,0.5869936246047701,25.230923500699777,93,0.7741878315215664,4.6033844392139125,5.5384184301337,5.478798477465304,-1.0764797463480358,0.3527536237994725,0.3457543879024656,-1.9841712245557863,0.2027055976876473,0.19378366001632652,-4.401426390340113,0.312746038044473,0.3054326249371764,-2.338451080955539
KGZ,2017,KIHS,19969,1.6742003133568208,0.2955655604872831,0.43820549997844593,19.862167930165832,491,0.9458567491454304,4.595957971903309,6.263398121963235,6.163402632558897,-1.596505402613524,0.2733500914563024,0.26161861176391066,-4.291741637945323,0.12247894484183464,0.1096260354627645,-10.493974613896262,0.20199165667471153,0.189531616135186,-6.168591685740399
CRI,2012,ENAHO,10716,2.7636540660624966,0.5810467122056089,0.8614598555160357,210.19457148015985,41,0.35693163038034315,4.593504154149261,24.725566031582144,24.34004703973961,-1.5591917748216888,0.48363432174859433,0.4754745909274537,-1.6871695109724416,0.417342688103707,0.4027861647170585,-3.487906653591899,0.5705883507107563,0.5638053301949395,-1.1887765509701498
FRA,2021,EU-SILC,8526,3.91475844222576,0.3342808348831827,0.49560476579780666,221.75490481598285,102,0.7502095094575167,4.581914064149576,57.39693036972725,56.430678728344546,-1.6834552565067717,0.3066146969448229,0.2947921192545365,-3.855841813223304,0.165965671313697,0.1516866314808567,-8.603610445349885,0.31939561814664486,0.30798448702959635,-3.572726258194714
DNK,2008,EU-SILC,5739,3.8909990225343902,0.2727860716476931,0.40443262982486977,164.72821137962478,65,0.7394217553233032,4.577143226334342,55.58182261326304,54.2557992165428,-2.3857141316625863,0.26184259024602485,0.24386338684215247,-6.866416722726154,0.12563178204477632,0.10550373624381004,-16.021460074324544,0.24771101573755772,0.22982865977190903,-7.219039457088372
BEL,2020,EU-SILC,6980,3.96325718170473,0.2877364607417321,0.426598076695692,189.24669183941558,102,0.8049266982120726,4.56429187160773,59.014077553151125,57.843799956386945,-1.983048190002068,0.2718578240440076,0.2571861435768925,-5.396821121006279,0.13047903481682832,0.11404826905067766,-12.5926481516489,0.24645928596612166,0.23165818763663082,-6.005494283354129
JOR,2008,HEIS,10946,2.490891054141357,0.3484801443334056,0.5166566619887071,56.87529363707616,188,0.9465365074059553,4.563969457952774,15.060466033277235,14.911456381262374,-0.9894093030428985,0.3257345027098568,0.31904065586511465,-2.0550008639105166,0.17101575463564256,0.16315977540921844,-4.5937166684798525,0.26969631486066126,0.26264469865535545,-2.61465055944462
HUN,1999,HBS,10180,2.4013001557460214,0.2991605881660826,0.443535488015034,41.75865018062683,107,0.711698959539797,4.562535858901326,12.797983406548422,12.511266703261793,-2.240327199829961,0.2763540295341572,0.25980630914377056,-5.987870131034711,0.13000915031587734,0.11014577278984738,-15.278445769216098,0.21327351643755987,0.19559191889113858,-8.290573457862005
MDA,1998,HBS,6304,1.2436658277526749,0.4550028850090596,0.6745872773144317,26.243744600233615,33,0.46635937034241937,4.560685107430477,4.536275960106978,4.451780860034352,-1.8626534367771064,0.39518550129075647,0.38374382422607056,-2.8952674193043704,0.2700231551482053,0.2532276149429369,-6.220037017214319,0.4130970688450383,0.40204423287422186,-2.675602613622652
HND,2002,EPHPM,26270,1.6158155423034846,0.7112209040470718,1.0544561123401885,119.00718617626072,139,0.20970364172459208,4.553050075502858,8.874842155505823,8.72032855136939,-1.7410293211871375,0.5562308433916237,0.5483852047361253,-1.4105004691324696,0.5950471018794339,0.5783527866343612,-2.80554517320466,0.723596095137182,0.7187022596210888,-0.6763214380206772
CYP,2018,EU-SILC,4047,3.6797391836383126,0.337978477959052,0.5010868914220905,178.21663447539814,50,0.6814217781923939,4.549611682185308,47.56426979880983,46.61468718317394,-1.9964200431384582,0.3141623394279278,0.3002585360969714,-4.4256747502818055,0.16471636578239135,0.14793549463674127,-10.187737609400315,0.2712545143773356,0.25675475050387264,-5.345446105015861
PAN,2014,EH,6991,2.8629019944320695,0.599729802247623,0.8891594048123257,252.23979660187854,51,0.32223990331769087,4.544732616729339,26.936385799981046,26.52501636545989,-1.5271886791933476,0.5041996272970789,0.4965322998561139,-1.5206928021879174,0.4758996157410027,0.46164170241897784,-2.995991770202311,0.6316314750002042,0.6259310284986447,-0.9024956366459835
CYP,2008,EU-SILC,3234,3.7853370258938805,0.34348960052932087,0.509257681744771,202.9805316271408,27,0.5462271360811155,4.541865516955821,52.78881101236402,51.499948952891636,-2.441544021839237,0.3111327233210568,0.29395836723291513,-5.519945284064354,0.1612060442634915,0.1399470037772632,-13.187495905228186,0.26073267841049863,0.24256937503142229,-6.966255050883941
BGD,1991,HHES,5722,0.8558580483948781,0.3056276761793473,0.4531235927035002,9.163505724711333,119,0.9937981421622492,4.52270726562956,2.7258125889840814,2.6935988146237655,-1.1818044457826082,0.27570805599771886,0.26709309126053293,-3.124669210702069,0.12443382094884992,0.11508155503111461,-7.515855292734019,0.20681928020457774,0.19770930650417073,-4.404799055192421
THA,2012,SES,41560,2.409638263285588,0.4580912605260079,0.6791661028558593,85.3821081029086,251,0.5070707665472572,4.520659601022963,15.064870550978709,14.816786744085835,-1.6467702530424733,0.39256669183257653,0.3824231344593616,-2.5839067817656325,0.25390682313706403,0.2389810091882345,-5.8784611474471005,0.36896301290587896,0.35848409233052103,-2.84010055447782
KGZ,2008,KIHS,19760,1.6878861265933258,0.3590165704190673,0.5322779673033091,26.701507607252903,214,0.7810345992506855,4.519018851807174,6.428830383591317,6.346858339540318,-1.275069323033029,0.3145068470604818,0.30569724589133496,-2.8010840627112676,0.16335461445591837,0.15276104740591046,-6.485012428508174,0.2663030289109649,0.25705675222138347,-3.472088442776522
NRU,2012,HIES,460,1.7320081061897947,0.36958610658275304,0.5479483616195896,29.249228318272454,9,0.8882797040751763,4.518068235523522,6.96866079547167,6.913626904379905,-0.7897341068391017,0.3236157914126474,0.3182656252051733,-1.6532463339071102,0.1702375181020508,0.16388420296752337,-3.7320299340353635,0.27274778739356587,0.2671289187282412,-2.060096882552098
PRT,2021,EU-SILC,9030,3.392333547353238,0.368745702124996,0.5467023779705191,153.30672931052294,115,0.7721512193038714,4.5149066230763575,36.58250670828752,36.11460046967378,-1.2790436761069057,0.34668631358793844,0.33826566772802424,-2.4288948048646453,0.21759852666991097,0.20693688293241985,-4.899685627772865,0.417265514103521,0.4098573532804679,-1.775406922608791
IRN,2018,HEIS,38915,2.348132234528288,0.42571095943369475,0.6311590684563958,69.51964954641568,171,0.6265055215199684,4.51427083678454,13.61424672768103,13.435207200955055,-1.3150894816820413,0.37419905482835814,0.3658888033666602,-2.2208103827279224,0.23385187485482328,0.22235567115970856,-4.916019468414201,0.35808569928557854,0.3496389392946352,-2.3588654916394614
ARG,1994,EPH,2508,2.7560851334017418,0.540678688521925,0.801610223602606,174.324029204644,44,0.42721638723198146,4.513161218301325,23.039816505206158,22.74473326157071,-1.2807534451013125,0.4528650426550608,0.44579147223562,-1.5619599114936822,0.3598918723054023,0.34824833414171064,-3.235287890528138,0.5082287508121353,0.5018802200731438,-1.249148287822499
IRL,2021,EU-SILC,4053,3.896448321993957,0.3238141839130302,0.4800869090694585,207.8276331147857,65,0.7738623418330918,4.504591358520375,58.03321134132881,57.027352106773826,-1.7332475858330643,0.29211600484701505,0.27968609057508065,-4.2551294916018385,0.14657589400317983,0.13214823447619262,-9.843132545842915,0.39966788613131865,0.38930537853658076,-2.5927796438798945
HUN,2007,HBS,8545,2.721690672833484,0.33271043450079185,0.493276490190874,66.7877809169783,119,0.8497517566095364,4.504067441355407,18.160532246637516,17.910099968082417,-1.3789919543876095,0.31155091358744347,0.3019741345018032,-3.0739049920815997,0.16185221271222172,0.1506110853759539,-6.945303464126795,0.2675528307366297,0.2576099985316509,-3.7162126738125356
CHE,2020,EU-SILC,8129,4.170642568175315,0.38317731850972425,0.5680986924225171,356.0028176054874,54,0.4758188671211271,4.502624522021479,79.27157120268541,77.3961985723713,-2.3657568556564312,0.3399834153482082,0.3240366539879731,-4.690452722201921,0.19957744294017932,0.17842265315440553,-10.5997899733161,0.32841127385152746,0.31232057731858753,-4.899556688244033
BEN,2021,EHCVM,8028,1.3866603858528748,0.38825949431574536,0.5756335262725241,22.50102727130173,102,0.6620515314311594,4.502312096988339,5.017792312863353,4.940844038196951,-1.5335085605105991,0.3439580737077136,0.3337904524752452,-2.956064128068281,0.19570664060555631,0.18266849108255578,-6.662088461923332,0.3075375441207856,0.2969522627635127,-3.4419476774892543
TLS,2001,TLSS,1800,0.9077251563355823,0.4138649733548369,0.6135962094958811,15.61940083472247,27,0.6556664978967391,4.4967565128081795,3.1812658425139198,3.140623241996412,-1.2775606481661095,0.3593529230290544,0.3511069538922825,-2.2946715076824886,0.21121526447722894,0.2003598173768285,-5.139518266953069,0.32128158530167417,0.31265015685210573,-2.6865618337458597
BEL,2008,EU-SILC,6144,3.836726054389607,0.316447263968457,0.46916471355963435,189.46800951901622,52,0.6408650468961559,4.495063515456139,53.46669283102474,52.27756527671359,-2.2240529409014442,0.2921267084116641,0.27606659402851963,-5.49765355946592,0.15184876073024212,0.13240309344425993,-12.80594401460229,0.3822741696789663,0.3684349256719439,-3.620240420283849
HUN,2000,HBS,10190,2.429818873774588,0.29324521087153554,0.43476534963813857,41.85096782397556,109,0.8379977456215862,4.489651005590254,13.002370864149992,12.769319956782837,-1.7923724050182277,0.27220581332137705,0.2589680890809096,-4.863130613907374,0.12442438308102055,0.10937152795787197,-12.097994581453309,0.20826089806284953,0.19422992339331213,-6.7372102972988674
NOR,2017,EU-SILC,6244,4.165022787062711,0.30561391746344757,0.45310319403130733,250.7188944648631,55,0.6475429439142627,4.488447228236773,73.00617664304036,71.35284544123124,-2.2646456475771792,0.2846115521072522,0.2680829976471958,-5.807408145480986,0.15704548438160337,0.13742452926451598,-12.493804068514702,0.9176382793422969,0.9157341300700053,-0.20750543162350032
ECU,2018,ENEMDU,15260,2.3927233235236294,0.5277585447954116,0.7824548185136773,114.44424704822741,138,0.4035043291095608,4.488185863975597,15.674431884208786,15.432721739379682,-1.5420663831051895,0.45384360741033003,0.4453131377328683,-1.8796055597515848,0.3656327323745998,0.3514477038366266,-3.8795838780211533,0.523103474786032,0.5156658871987521,-1.4218195721835358
