Country,Year,Survey,Valid records (LIS),LIS ceiling (PPP/day),Welfare share above ceiling (%),mean_ppp_day original (LIS),mean_ppp_day LIS-capped,mean_ppp_day change (%) (LIS),gini original (LIS),gini LIS-capped,gini change (%) (LIS),mld original (LIS),mld LIS-capped,mld change (%) (LIS),atkinson_2 original (LIS),atkinson_2 LIS-capped,atkinson_2 change (%) (LIS),Valid records (outdetect),Median log welfare,MAD log welfare,Robust scale (1.4826*MAD),outdetect threshold (PPP/day),Records flagged (top),Population share flagged (%),Welfare share flagged (%),mean_ppp_day original (outdetect),mean_ppp_day outdetect-capped,mean_ppp_day change (%) (outdetect),gini original (outdetect),gini outdetect-capped,gini change (%) (outdetect),mld original (outdetect),mld outdetect-capped,mld change (%) (outdetect),atkinson_2 original (outdetect),atkinson_2 outdetect-capped,atkinson_2 change (%) (outdetect),Flagged by LIS,Flagged by outdetect,Flagged by both (always problematic),welfare_type
BFA,1994,EP-I,7773,32.41328775543659,2.2578045980578545,1.5955776765461172,1.5839838743610466,-0.7266209821991998,0.480724933713882,0.4769268422857229,-0.7900758129636865,0.3852555909451076,0.3782193825302252,-1.82637412155946,0.4742685351217218,0.4704232162449908,-0.8107893718363846,7773,-0.0438610653859057,0.4725004952451329,0.700529234250434,7.828153335047247,510,1.809554825491578,15.64294093900322,1.5955776765461172,1.4876371293893158,-6.764982284689259,0.480724933713882,0.4435498741277395,-7.733124907614719,0.3852555909451076,0.3233027957069707,-16.08095941869514,0.4742685351217218,0.4364619027899642,-7.971566640417016,False,False,False,consumption
DNK,2007,EU-SILC,5750,353.9676126553524,2.2563141570497742,54.57901991193882,53.93830536954083,-1.1739209378104687,0.2591307700600502,0.250338861404036,-3.392846265990257,0.121708243178674,0.1108919079915904,-8.88710156731507,0.2413585063053072,0.2324048198851968,-3.7097041066306624,5750,3.87493117693474,0.2840829088529548,0.4211813206653908,170.45564886574843,56,0.677334982130644,4.35917679533882,54.57901991193882,53.35437967959973,-2.243793007487138,0.2591307700600502,0.2421738075020488,-6.543785809022918,0.121708243178674,0.1025088389235371,-15.7749415764314,0.2413585063053072,0.2243626772012676,-7.041736114550112,False,False,False,income
FIN,2004,EU-SILC,10425,324.001543761616,2.2512071582800512,45.791603146895326,45.2688206482744,-1.1416558117519626,0.2767663144277414,0.2684213934742555,-3.0151505145199486,0.1330099798154607,0.1223318223273226,-8.028087443478327,0.3697277358033691,0.3624801990476095,-1.9602361559409864,10425,3.678258831832157,0.2969719824198811,0.4402906611357157,148.28421669190485,162,0.7362004473784486,4.699586618039292,45.791603146895326,44.7312561598956,-2.3155926286271944,0.2767663144277414,0.2596751364216498,-6.175310041408166,0.1330099798154607,0.1130373457421205,-15.01589136473096,0.3697277358033691,0.3550737498149412,-3.963453257458971,False,False,False,income
DNK,2021,EU-SILC,7767,428.59047113152815,2.243182747574546,64.55711610137767,63.82540203090044,-1.1334367373663,0.2746106313550602,0.2663078048667404,-3.02349055000154,0.1356823307036885,0.1253857841922343,-7.5887158320860575,0.3356710705486343,0.328106226706334,-2.2536478433890617,7767,4.032848351378741,0.2875091614254978,0.4262610827294431,202.68065241973332,60,0.7718213213724988,4.800222769822438,64.55711610137767,63.02256320441104,-2.3770468534512035,0.2746106313550602,0.2570194640147337,-6.4058580884226,0.1356823307036885,0.1156921507921069,-14.73307527067572,0.3356710705486343,0.3198787200744558,-4.704710015184455,False,False,False,income
MWI,2004,IHS-II,11273,28.310024366194487,2.2393984634118627,2.1885259308108003,2.175849149948026,-0.5792383212968377,0.3987346032853264,0.3952354302016515,-0.8775694546808488,0.2637756069303574,0.2583148002047299,-2.070247051718166,0.364042710019117,0.3603464542088247,-1.0153357582955658,11273,0.4598421251528353,0.4064922726896077,0.6026654434896124,9.658500955780692,243,1.4648219926036208,11.776827987716343,2.1885259308108003,2.0722668426287507,-5.312209763901588,0.3987346032853264,0.3654140035735354,-8.35658591886681,0.2637756069303574,0.2168005822420996,-17.808706891028102,0.364042710019117,0.3288830055022106,-9.658126244324484,False,False,False,consumption
MDG,2010,EPM,12453,25.39359092037714,2.2358325001714445,1.6936436406837954,1.6725869210751791,-1.2432792296326656,0.4241748756185194,0.4169302898560069,-1.7079242970127972,0.3029664925498703,0.2909208848128289,-3.975887774143405,0.4251393125178214,0.4179089536564241,-1.7007034279132305,12453,0.1678325483604605,0.4299037082233689,0.6373752378119667,8.004134829114887,295,1.3901611967643794,11.31135931173258,1.6936436406837954,1.6133398995568002,-4.741478029851254,0.4241748756185194,0.3957502670561763,-6.701153273374604,0.3029664925498703,0.25999621336138,-14.183178749186954,0.4251393125178214,0.3968148688690727,-6.662391083290242,False,False,False,consumption
NIC,2014,EMNV,6693,249.88812941359103,2.229320081885734,11.715201077723554,11.58865403298402,-1.080195242915316,0.4615629419198859,0.4556858422109449,-1.2733040665039108,0.3666358269113705,0.356067033865767,-2.882640557699345,0.4805594481342949,0.47488969757446,-1.179822929680607,6693,2.088678005016579,0.494362405477744,0.7329417023613032,72.7845066710459,113,1.1218729794589934,12.101749044179304,11.715201077723554,11.114006556851452,-5.13174735016092,0.4615629419198859,0.4326503252307407,-6.264068031302983,0.3666358269113705,0.3186322406300146,-13.092988398256066,0.4805594481342949,0.4526104790510477,-5.815923335136841,False,False,False,income
MEX,2004,ENIGH,21394,370.5837624979989,2.2285404596213017,12.407569254656671,12.25777556935772,-1.2072766407709934,0.5033139093259404,0.4972456749136001,-1.205656013056966,0.4532265070207542,0.4412617465763739,-2.639907476513137,0.5823219945182748,0.5772185479535192,-0.8763959824284906,21394,2.037626738977685,0.55280858637488,0.8195940101593969,89.69443880748159,371,0.8026236983725219,10.511781700523423,12.407569254656671,11.823221482256988,-4.709607179346376,0.5033139093259404,0.4788918318709616,-4.852255620689261,0.4532265070207542,0.4083302128107968,-9.905928606223693,0.5823219945182748,0.5617377776688857,-3.534851343957468,False,False,False,income
TUR,2022,SILC-C,26229,642.6638408999006,2.22659348306712,27.71905107734694,27.53510841800936,-0.6635965236483354,0.4436486821879687,0.4399338481812528,-0.8373368739416187,0.3434725983841384,0.337011786962293,-1.8810267404853251,0.4827783466078156,0.4793248959478274,-0.7153284077990207,26229,2.9738509759357674,0.4992199676519573,0.7401435240407919,180.23860349402204,178,0.7062819603880232,8.949725735331576,27.71905107734694,26.511264771621487,-4.357242613952616,0.4436486821879687,0.4184257224166401,-5.685345360868654,0.3434725983841384,0.3026148300399804,-11.895495750278984,0.4827783466078156,0.4593199041644727,-4.859050247006891,False,False,False,income
PRY,2011,EPH,4057,641.5563594599683,2.226358198367907,16.987048013233206,16.91644090120014,-0.4156526312168118,0.523062531591576,0.5210728162502677,-0.3803972223462515,0.5007340726328247,0.4966543570336421,-0.8147469529548257,0.6242931055658191,0.6227252182833343,-0.2511460191545356,4057,2.352155693917172,0.5890549617870513,0.8733328863454822,144.3375065927084,46,0.7515436457484032,11.94957779189559,16.987048013233206,16.04192685557443,-5.563775159300832,0.523062531591576,0.4951263092047321,-5.340895342252772,0.5007340726328247,0.4471538149445457,-10.700341881381805,0.6242931055658191,0.6022008999026975,-3.5387553484350187,False,False,False,income
PHL,1997,FIES,38108,164.79165716302887,2.2261133808203164,6.243172746354384,6.196254514079945,-0.7515126391758997,0.459622075091196,0.4555327029152,-0.8897249278517871,0.3551364217357251,0.3477979626426297,-2.0663774943805446,0.4581974324086467,0.4540966739873621,-0.8949762986946164,38108,1.403850040162584,0.5219875913119758,0.7738988028791353,41.49390084311174,303,0.6488999921727318,8.806761234975351,6.243172746354384,5.962605348419015,-4.493987421687207,0.459622075091196,0.4343078494707408,-5.50761745188858,0.3551364217357251,0.3127097787458455,-11.946576130524688,0.4581974324086467,0.4328098895118963,-5.54074316027775,False,False,False,consumption
LKA,2009,HIES,19944,74.69855479430855,2.2127236243309585,6.911454871771014,6.841241263986388,-1.0159019929567026,0.3605415244452224,0.3539817254747821,-1.819429531878225,0.2144961829114833,0.2047477398171857,-4.544809591469734,0.3135220215094636,0.3064898128161796,-2.2429712144069525,19944,1.657101652602171,0.3701652200886975,0.548806955303503,27.208312099528246,385,1.4138053385796816,9.24273442660645,6.911454871771014,6.657320021959016,-3.677009465112469,0.3605415244452224,0.3363198255713462,-6.718144022702244,0.2144961829114833,0.1823688992404215,-14.978021163350874,0.3135220215094636,0.287794101534418,-8.206096608837111,False,False,False,consumption
HUN,2020,EU-SILC,5988,317.4484927687552,2.210536829399568,28.268662948103533,27.84996499578311,-1.4811381531877887,0.2995047279839287,0.2889792528668726,-3.5142934764024303,0.167927599117355,0.1536297798679737,-8.514275988302133,0.3199899469735007,0.3097814974660368,-3.190240694751989,5988,3.209395142318958,0.3564035785877473,0.5284039456141941,120.85687317810002,31,0.4613320674927008,4.375975866341658,28.268662948103533,27.58918459149661,-2.4036451877979648,0.2995047279839287,0.2822808218911994,-5.750796058769902,0.167927599117355,0.1457849968207227,-13.185802937108647,0.3199899469735007,0.303391553871601,-5.187160802671798,False,False,False,income
IND,2016,CPHS,4666600,33.57789836265159,2.209640562684948,4.217294641377709,4.186461116545497,-0.7311209544073716,0.3474039058902682,0.3426027751741283,-1.3820025148642,0.1983313974415503,0.1915976881745038,-3.395180669279052,0.2909452523917915,0.2857518218700171,-1.7850198547941232,4666600,1.1714404571079868,0.3265291170905359,0.4841120689984285,13.78769688033802,407424,2.5233409811718315,12.644710164280635,4.217294641377709,4.031940562943079,-4.395094348306639,0.3474039058902682,0.3178864210743737,-8.496589795170006,0.1983313974415503,0.162313077839487,-18.160674541043463,0.2909452523917915,0.2594203926137668,-10.835323662739404,False,False,False,consumption
DNK,2015,EU-SILC,6002,395.823279947144,2.204264509941803,59.09234668033256,58.44191522092648,-1.10070338367958,0.283528791534624,0.2755617451350288,-2.809960271220746,0.1496187126805472,0.1394127473422597,-6.821316101067132,0.3246731243806792,0.317196461926136,-2.302827642049232,6002,3.932069593992384,0.2873701898700282,0.4260550435013039,183.1370398985346,114,1.1637724359292827,6.247768584736044,59.09234668033256,57.53169199877139,-2.641043670179022,0.283528791534624,0.2641930964818251,-6.819658401583439,0.1496187126805472,0.1274555756054036,-14.813078309572417,0.3246731243806792,0.3068368734805459,-5.493602506877126,False,False,False,income
YEM,2005,HBS,13130,50.64296785730472,2.20380929430979,5.205421760764746,5.161563560812884,-0.8425484421346496,0.3473233433529822,0.341782056854793,-1.595425877424428,0.200183109835476,0.1922636379950963,-3.956113903359992,0.2999182209903605,0.2939892492952957,-1.9768627846240008,13130,1.4173137132365807,0.358773304508257,0.5319173012639419,20.34968875197523,428,1.2285121890650903,8.142693681098821,5.205421760764746,5.031558618731236,-3.340039482371693,0.3473233433529822,0.3249330241318894,-6.446534518797852,0.200183109835476,0.171339127669893,-14.408799118611435,0.2999182209903605,0.2761980471076841,-7.908880562291253,False,False,False,consumption
GTM,2014,ENCOVI,10530,265.9490720350149,2.194052065843093,9.404505673009432,9.319874991525326,-0.8998950548458229,0.4825538656556668,0.4778563974100211,-0.973459872560134,0.409571176963863,0.4007073312762486,-2.1641771164958024,0.5768377019340594,0.572995859133187,-0.6660179783657072,10530,1.8202494957945072,0.5365907951055555,0.7955495128234966,67.14792585554362,102,0.6072889595480268,9.566164577813476,9.404505673009432,8.912637122885757,-5.230137204715824,0.4825538656556668,0.4541336060290382,-5.889551747350074,0.409571176963863,0.3596106261236627,-12.198258483557412,0.5768377019340594,0.5535481871890335,-4.037446697214698,False,False,False,income
IND,2015,CPHS,4458653,32.53271669783261,2.181007107909996,4.165953751524449,4.133689831984096,-0.7744665799169326,0.3468255207396296,0.3417324583508043,-1.4684797064425714,0.1974649917871846,0.1903098288808116,-3.623509585984974,0.2893750807097816,0.2838580155123306,-1.9065446768666727,4458653,1.158399795136328,0.3243740663759358,0.4809169908089624,13.479240586217747,398352,2.596826835995276,12.779314182742423,4.165953751524449,3.983605969740663,-4.377095682280663,0.3468255207396296,0.3174125232488938,-8.480632402139987,0.1974649917871846,0.1616482997737203,-18.13824905837757,0.2893750807097816,0.2579387160456761,-10.863535514875055,False,False,False,consumption
TZA,2018,HBS,9459,46.78257863091207,2.1808614421259582,3.294749942960061,3.2594362596258977,-1.0718167978003512,0.4049122996679289,0.3984675631869961,-1.5916376178787717,0.2703826115302822,0.2599740117089009,-3.849581806489644,0.3706622800448169,0.3638503507531989,-1.837772457125764,9459,0.846192452012666,0.414248676384315,0.6141650876073855,14.7123564397804,215,1.4635779095151298,11.18382328519088,3.294749942960061,3.141597730472233,-4.648371352583847,0.4049122996679289,0.3761657295552147,-7.099455891137274,0.2703826115302822,0.2287377788057448,-15.40218599444706,0.3706622800448169,0.3403786415601124,-8.17014304262168,False,False,False,consumption
EGY,2010,HIECS,7719,44.065839157231984,2.1802084148331,6.546503673143402,6.506658695475922,-0.6086451586507335,0.3019145769443955,0.2976459157417112,-1.413863896830159,0.1496826893239398,0.1442439062560485,-3.63354178927181,0.2308338715857926,0.2261697594998416,-2.02054926077756,7719,1.6754889788544989,0.2963810274017509,0.4394145112258358,19.96004474335796,259,2.046812910310442,9.537315696234757,6.546503673143402,6.330687723480903,-3.296659720025352,0.3019145769443955,0.2784175100758077,-7.782687111830078,0.1496826893239398,0.1234855324954027,-17.501794594191043,0.2308338715857926,0.2057107376874795,-10.883642736536505,False,False,False,consumption
EGY,2017,HIECS,12248,47.50807493887465,2.171250673935469,6.3006349278801626,6.26282796070104,-0.6000501157720994,0.3153395280177895,0.3112142539612939,-1.3082007455351152,0.1641858981488682,0.1588052829874611,-3.2771481729377605,0.2513319416330593,0.2468516612966366,-1.7826147792085243,12248,1.6224786931774002,0.3114656357369432,0.4617789515435919,20.243131438807417,346,1.978989905875984,9.931135832569224,6.3006349278801626,6.07551984268529,-3.572895236299811,0.3153395280177895,0.2902977625467914,-7.941207253150139,0.1641858981488682,0.1353249370457319,-17.578221655167926,0.2513319416330593,0.2246007979229621,-10.635792464900527,False,False,False,consumption
IND,1993,NSS-SCH1,81241,21.933599739709635,2.1636383056796262,2.731587173142008,2.701560957335764,-1.0992223166616633,0.3155753883786213,0.307972756948214,-2.409133193012436,0.1650451272420937,0.1546333916170948,-6.308417460714599,0.2611646851949033,0.252981844670764,-3.1332109538594666,81241,0.7895834922445096,0.3221900608412487,0.4776789842032353,9.231489808434748,4715,1.3897161324653455,7.7378458861876815,2.731587173142008,2.6485126705721207,-3.041253941543842,0.3155753883786213,0.294241101726393,-6.760440591340345,0.1650451272420937,0.1390691486689289,-15.738712803718446,0.2611646851949033,0.2385736257626134,-8.650120293036757,False,False,False,consumption
NLD,2020,EU-SILC,12140,468.5560321121247,2.1575070285874376,62.71479774707778,62.12891217242098,-0.93420627300691,0.2924833281034718,0.2858183593056754,-2.278751695357639,0.153382621961474,0.1447826304285864,-5.606887809655325,0.3020440732658889,0.2954982878754761,-2.167162334832662,12140,3.9966765315778767,0.3072286584172192,0.4554972089693692,213.39996150655537,136,0.7937264470039722,5.178513568532026,62.71479774707778,61.16091536864176,-2.4776965473167434,0.2924833281034718,0.2745881244824276,-6.118367066280561,0.153382621961474,0.1323789837460185,-13.69362314117376,0.3020440732658889,0.2847161617383887,-5.736881819974138,False,False,False,income
CYP,2019,EU-SILC,4036,459.1817788281974,2.149121540564013,51.22094238702405,50.734155181154506,-0.95036753168537,0.327287567332671,0.3208421707458967,-1.9693374359750493,0.1806524428710818,0.1718411002137378,-4.877510936086238,0.2823970304797135,0.2755429668569776,-2.4271018753606377,4036,3.722853100969018,0.3411768272428581,0.5058287640702614,188.73414661912489,62,1.3796052232111171,8.554714968025737,51.22094238702405,49.44292290661783,-3.4712744388253447,0.327287567332671,0.3032956275855767,-7.330538077759541,0.1806524428710818,0.1510933378217389,-16.362416460892813,0.2823970304797135,0.2571857802602511,-8.92759041291461,False,False,False,income
ETH,2010,HICES,27756,29.374686436668465,2.147625404032709,3.3834558211163697,3.345903061809858,-1.1098935908115726,0.3317060082343794,0.324209214463443,-2.260071745712644,0.1871076399353219,0.1765230629202638,-5.65694539181666,0.2917392369979759,0.2838119844275698,-2.7172390837715943,27756,1.0153794176729896,0.3363908350969333,0.4987330521147133,12.324369642759471,2420,1.3030586631339878,8.055990937591854,3.3834558211163697,3.2714786930964435,-3.3095489919232723,0.3317060082343794,0.3089864264199321,-6.8493127198329,0.1871076399353219,0.1585062730637629,-15.28604972060239,0.2917392369979759,0.268014231047009,-8.132264345070405,False,False,False,consumption
IDN,1996,SUSENAS,183570,26.122943555357995,2.1442847247835863,2.809972419867919,2.79079107855062,-0.6826167111704584,0.3421414805991599,0.3376251475319116,-1.3200191509486925,0.1914976471796127,0.1851787550183828,-3.299723132004384,0.3485828765405981,0.3441244728331533,-1.2790082380669143,183570,0.7740282932350447,0.3463234203128485,0.5134591029558292,10.11890647410654,3557,1.5992561413622373,9.399824860554034,2.809972419867919,2.707667166996312,-3.640792064301313,0.3421414805991599,0.3175277265602481,-7.194028036532762,0.1914976471796127,0.1608054211322417,-16.02746900518501,0.3485828765405981,0.3245320666438096,-6.899595911156997,False,False,False,consumption
CMR,2001,ECAM-II,10991,82.2635258466704,2.1315421040282776,4.677999302848955,4.641826613635269,-0.7732512741431163,0.4213679406781423,0.4168625491315327,-1.0692297898503345,0.2979018299320877,0.290461756568342,-2.497491662082685,0.4112422630470091,0.4066591441552167,-1.1144571712631834,10991,1.1956368748769648,0.4554574700313045,0.6752612450684121,25.06370064820709,226,0.8930576588971277,8.979070146417092,4.677999302848955,4.481791762239109,-4.194261860841952,0.4213679406781423,0.396187053472679,-5.975985540081097,0.2979018299320877,0.2594993731142603,-12.890977147264238,0.4112422630470091,0.385668800662553,-6.218588088436039,False,False,False,consumption
KEN,2005,IHBS,13151,95.45581838064464,2.110641177535009,4.147760644323184,4.127319818441621,-0.4928159465888981,0.4645292489932983,0.4618785435846273,-0.5706218530728502,0.3771495732949383,0.3723682846301916,-1.267743357887252,0.5199324195834996,0.5175561083055692,-0.4570423363547848,13151,1.0145706610066716,0.505365641015427,0.7492550993694721,26.110458923942865,302,0.8739340332973948,10.344660606582154,4.147760644323184,3.94687706968104,-4.843181462678736,0.4645292489932983,0.4374605351018998,-5.827127990338655,0.3771495732949383,0.3319735404451769,-11.97828024968569,0.5199324195834996,0.4956153487284209,-4.676967609474747,False,False,False,consumption
IDN,2012,SUSENAS,71013,66.1758571129397,2.1103939662859057,5.339449606541128,5.2856985008971,-1.0066787703770008,0.3714888062279871,0.3651009237436667,-1.7195356568563749,0.2254661041807277,0.2157995663428462,-4.287357460229623,0.3206374060785475,0.3137403725210629,-2.1510383463478444,71013,1.3718496593872238,0.390707970139682,0.5792636365290926,22.41298702988593,1084,1.1382744499852326,8.508372521820728,5.339449606541128,5.140270648241414,-3.730327523940069,0.3714888062279871,0.3472919890170459,-6.513471416980265,0.2254661041807277,0.1923962172517133,-14.667343035521874,0.3206374060785475,0.2947063795483345,-8.087336673332668,False,False,False,consumption
EST,2007,EU-SILC,4906,212.8156541436907,2.10346728885276,23.04130859611113,22.687965447399957,-1.533520317378212,0.335562619692534,0.3252242595885792,-3.0809033835256905,0.2023996306398614,0.1877514031839178,-7.237279736941748,0.4802879853659472,0.4722073331628131,-1.6824597844097844,4906,2.9279559929252743,0.3422995601805572,0.5074933279236941,85.6642834933483,27,0.7994183703118908,5.70021918764675,23.04130859611113,22.412719521472585,-2.728096245126621,0.335562619692534,0.316984032489273,-5.536548504801875,0.2023996306398614,0.1779402758386998,-12.084683516386042,0.4802879853659472,0.4658661767520339,-3.002741907633777,False,False,False,income
ISL,2017,EU-SILC,2883,399.0863996130252,2.099991090109265,60.771545157337805,60.301458471208335,-0.7735309097578691,0.2724110521373754,0.2667478687936041,-2.078911005752926,0.1282018451707909,0.1212787139393594,-5.400180646548803,0.226810929831706,0.2208416515086886,-2.6318301007127958,2883,3.970434558660475,0.2865390077966787,0.4248227329593558,189.59737741739903,35,0.9768203246898992,4.989735500580596,60.771545157337805,59.59123151206293,-1.942214308059853,0.2724110521373754,0.2580608921742848,-5.267833243364084,0.1282018451707909,0.1122233363682996,-12.463556028545986,0.226810929831706,0.2119807402039975,-6.538569212124202,False,False,False,income
FRA,2009,EU-SILC,7266,552.7040957052237,2.0912273566437327,57.36608055722079,56.97397045566377,-0.6835225585368421,0.3299487948181036,0.3253423941761517,-1.396095610681436,0.1850207995697839,0.1786770590210071,-3.4286634602852195,0.3198674365656102,0.3152057925585995,-1.4573674823115557,7266,3.849525125374931,0.3514863192951902,0.521113616987049,224.27342983171528,154,0.9895187591053428,6.819579206067837,57.36608055722079,55.67318291607822,-2.95104288928012,0.3299487948181036,0.3097032254733143,-6.135973115449744,0.1850207995697839,0.1597008853561319,-13.684901520546145,0.3198674365656102,0.2995823655252798,-6.341711822287854,False,False,False,income
ISL,2004,EU-SILC,2847,294.8863062624372,2.0765127901830662,47.62756048281187,47.3239839311544,-0.6373968109641637,0.268360370352303,0.2636763821199814,-1.7454098107602125,0.1263546393695609,0.1207648920093649,-4.423856051574948,0.2291237082390581,0.2242412917327302,-2.1309084702984205,2847,3.731386094495,0.2735396180173581,0.4055498376725351,140.89791309031804,34,0.9846570649840848,4.967887879713563,47.62756048281187,46.64883793384197,-2.054949989141508,0.268360370352303,0.2530993446652128,-5.686765772105451,0.1263546393695609,0.1099737509404876,-12.964216043672591,0.2291237082390581,0.2135845581617417,-6.781991351634176,False,False,False,income
PAK,2011,HIES,15797,30.175419617347792,2.075582116008753,4.394213941219106,4.36417151329529,-0.6836815031241117,0.2969795701067443,0.29214517526903,-1.6278543456631267,0.144444970360956,0.1382326195275593,-4.300842610076705,0.2214177877686181,0.2161006654136518,-2.401398012576428,15797,1.274759558015895,0.2977583449712457,0.4414565222543689,13.452017903291878,580,1.870275605271184,8.90642773882256,4.394213941219106,4.254436261117139,-3.180948446565346,0.2969795701067443,0.2741319347606297,-7.693335719323202,0.144444970360956,0.1188902552024648,-17.691661464315477,0.2214177877686181,0.1968611576367125,-11.090631145482888,False,False,False,consumption
BWA,2015,BMTHS,7055,458.3711879818741,2.073444133383954,8.82108724566786,8.72438262968495,-1.0962890774082634,0.533250267707009,0.528077593356112,-0.9700275206873554,0.4970533150131158,0.4861396584392035,-2.1956712176085857,0.5799792355783728,0.5753237828662673,-0.8026929977006825,7055,1.577525094837415,0.6305981236770055,0.9349247781635284,80.02182654927714,80,0.467638437163895,8.409970344527736,8.82108724566786,8.453449243307317,-4.167717562719886,0.533250267707009,0.5130013641777817,-3.797260827696925,0.4970533150131158,0.4565183674892084,-8.15505023295897,0.5799792355783728,0.5617393134817503,-3.144926745253751,False,False,False,consumption
NOR,2017,EU-SILC,6244,551.8158009294855,2.048291569486834,73.00617664304036,72.20923169057367,-1.091613051267304,0.2846115521072522,0.2767230363919983,-2.7716779789321966,0.1570454843816033,0.1468874338623234,-6.468221967208576,0.9176382793422968,0.9167297741515296,-0.0990047180048359,6244,4.165022787062711,0.3056139174634475,0.4531031940313073,250.7188944648631,55,0.6475429439142627,4.488447228236773,73.00617664304036,71.35284544123124,-2.2646456475771792,0.2846115521072522,0.2680829976471958,-5.807408145480986,0.1570454843816033,0.1374245292645159,-12.493804068514702,0.9176382793422968,0.9157341300700051,-0.2075054316235003,False,False,False,income
IDN,2009,SUSENAS,67033,38.42707992284979,2.048026968076348,4.1476967422475886,4.102077405689997,-1.0998715526360114,0.3343270762972881,0.3269258761121114,-2.213760329299619,0.1841869308417167,0.1734576285104083,-5.825224559786369,0.2752140503867184,0.2671665273302831,-2.9240960064092936,67033,1.1826072717208238,0.3463442966176646,0.5134900541653495,15.227110645239474,1020,1.313294016749251,8.081991907924728,4.1476967422475886,4.012456960201599,-3.2605995676700417,0.3343270762972881,0.3120308965274219,-6.668972198363054,0.1841869308417167,0.1556823066451236,-15.47592115593096,0.2752140503867184,0.2512909548307572,-8.692541504456441,False,False,False,consumption
DNK,2014,EU-SILC,5729,414.79893343369207,2.040140470435316,58.68782515614159,57.9700425144941,-1.2230520380296706,0.285437628506637,0.276595679723228,-3.097681559950094,0.1627767192722933,0.1512811288130517,-7.062183407205602,0.985243000519773,0.9850602955672436,-0.0185441512837836,5729,3.924290438893306,0.2974089868172864,0.4409385638553089,190.01559171646807,59,0.83991723288283,5.323721125464784,58.68782515614159,57.15942271021914,-2.604292188126012,0.285437628506637,0.2664000843055858,-6.66959864424761,0.1627767192722933,0.1403202630242863,-13.79586488067851,0.985243000519773,0.984848589466959,-0.0400318553499978,False,False,False,income
HUN,2006,EU-SILC,6752,201.70833651814988,2.0348221382878977,20.98577321248918,20.855530560578288,-0.6206235557400408,0.3466812308637194,0.3426062276195694,-1.1754323226549013,0.2169361915486423,0.2111989370074556,-2.6446737633910367,0.3798742198741835,0.3760170689808169,-1.0153757985062015,6752,2.861970882732469,0.3473326392288332,0.514955370920668,82.0096559233508,94,1.33075502497062,9.324971384537712,20.98577321248918,20.120203482761685,-4.124554863732022,0.3466812308637194,0.3188622200321039,-8.024377541959026,0.2169361915486423,0.181561342561368,-16.306568643407935,0.3798742198741835,0.3536854241024811,-6.894070300526389,False,False,False,consumption
SVK,2008,HBS,4700,109.76590651575562,2.033259393873565,18.0000274642645,17.84360521339178,-0.8690111789177446,0.2687439582405297,0.2623418573337569,-2.382230636434579,0.1215953515498533,0.1137861028423277,-6.42232503791389,0.1993275709038331,0.1923784753441744,-3.4862691238089494,4700,2.7439186629325336,0.2769755999252044,0.4106440244491079,53.29543798750479,99,1.3692548061754652,6.446448365777261,18.0000274642645,17.569415334071135,-2.392285962053464,0.2687439582405297,0.2509272729664297,-6.629613328145556,0.1215953515498533,0.1021879660845095,-15.960631075100684,0.1993275709038331,0.1804515409664752,-9.469853995494082,False,False,False,consumption
RWA,2016,EICV-V,14573,48.97119735999021,2.032205090022833,3.086795570379341,3.0642445476716995,-0.7305641787243689,0.4371004777633607,0.4329605024944233,-0.9471449882923032,0.3185718876081913,0.3115500025512651,-2.2041759898043467,0.4235839620335059,0.4193467072803722,-1.0003340855474718,14573,0.729385014419404,0.4416984128346634,0.6548620668686719,14.790294890436895,292,1.342385195752587,11.865878323095492,3.086795570379341,2.919062892932804,-5.433877094294415,0.4371004777633607,0.4051058749296427,-7.319736413337763,0.3185718876081913,0.269534012191737,-15.393032883292436,0.4235839620335059,0.3908119273179401,-7.736845030259543,False,False,False,consumption
MUS,2017,HBS,6995,181.0826580000825,2.0161858867570177,16.50926275100608,16.336213829603448,-1.048192908505785,0.3676120591071563,0.360918612469538,-1.820790823313878,0.2266147728762546,0.2166562807218484,-4.394458502422605,0.3375303520290639,0.3305285571855962,-2.0744193229960906,6995,2.5440520951687176,0.3780804010936478,0.5605420026614423,68.42088423867112,115,1.0631605212087676,7.810563262258803,16.50926275100608,15.947220169193724,-3.404407515278696,0.3676120591071563,0.3454588128570833,-6.026256675006259,0.2266147728762546,0.1966042784222637,-13.2429559084299,0.3375303520290639,0.3145337070952099,-6.813207996143056,False,False,False,consumption
BEL,2020,EU-SILC,6980,396.4447426270711,2.011373605554752,59.014077553151125,58.57177125435452,-0.749492861933232,0.2718578240440076,0.2663656825618177,-2.020225646071838,0.1304790348168283,0.1237074047783846,-5.189822294401559,0.2464592859661216,0.2408157905740953,-2.28982867085078,6980,3.96325718170473,0.2877364607417321,0.426598076695692,189.2466918394156,102,0.8049266982120726,4.56429187160773,59.014077553151125,57.84379995638695,-1.983048190002068,0.2718578240440076,0.2571861435768925,-5.396821121006279,0.1304790348168283,0.1140482690506776,-12.5926481516489,0.2464592859661216,0.2316581876366308,-6.005494283354129,False,False,False,income
