Country,Year,Survey,Valid records,LIS ceiling (PPP/day),LIS population share above ceiling (%),LIS welfare share above ceiling (%)
HRV,2016,EU-SILC,4999,264.96870346736796,0.0016810618384739805,0.03222074920677987
HRV,2017,EU-SILC,5146,275.9857174688492,0.0021738466145370646,0.03901658035987282
HRV,2018,EU-SILC,5306,257.1236595808553,0.00545765179666861,0.0849343573897568
HRV,2019,EU-SILC,4981,271.7162170410157,0.0071937903369244036,0.09596111168540397
HRV,2020,EU-SILC,4812,279.83906015380853,0.0,0.0
HRV,2021,EU-SILC,5499,330.87315134380793,0.009874193462964644,0.14166557586642237
HRV,2022,EU-SILC,5729,312.27848187446875,0.019241455471946892,0.2098102682243668
HTI,2001,ECVH,5041,145.19084589049288,0.01130855315716195,0.7293470383474582
HTI,2012,ECVMAS,9667,210.64402892012845,0.0,0.0
HUN,1998,HBS,10139,89.26576945244324,0.034284678439862076,0.2880458644611693
HUN,1999,HBS,10180,89.79729686524944,0.0790997418145939,1.9560269170617064
HUN,2000,HBS,10190,89.22441979013125,0.12462939926234856,1.5677696808738035
HUN,2001,HBS,10273,110.35006568650113,0.013002539968644792,0.12956656564965724
HUN,2002,HBS,9878,110.01617890396072,0.041467234355763154,0.36392274071786
HUN,2003,HBS,8311,166.0594863150791,0.012657338863934407,0.13264771276446896
HUN,2004,HBS,8694,157.9642465659972,0.016164207517177724,0.527800105967608
HUN,2005,EU-SILC,6419,154.08733160015078,0.14459728482350184,1.6440495412400793
HUN,2005,HBS,9055,169.51167586136074,0.0,0.0
HUN,2006,EU-SILC,6752,201.70833651814988,0.14713348611698265,2.0348221382878977
HUN,2006,HBS,8972,154.92269779036874,0.011541129915929168,0.11758124355153997
HUN,2007,EU-SILC,7980,163.57399456256724,0.04489039379870986,0.5698867437623891
HUN,2007,HBS,8545,156.8331090867416,0.04685570652944667,0.5426234645238601
HUN,2008,EU-SILC,8094,163.35325299143554,0.043909981707206745,0.4169224999285278
HUN,2009,EU-SILC,9214,163.725197815053,0.014662219868177543,0.1649344119221404
HUN,2010,EU-SILC,9193,154.4984968542805,0.006124732613339242,0.15181494250785277
HUN,2011,EU-SILC,10996,190.49626233468868,0.0019592236576256657,0.019655664974627052
HUN,2012,EU-SILC,10594,166.96808666124488,0.031776997096282254,0.29951845228849094
HUN,2013,EU-SILC,9313,190.8048668045615,0.01743588564030569,0.2591763199020172
HUN,2014,EU-SILC,7658,202.33964810736276,0.040964382168895405,0.5383332130215331
HUN,2015,EU-SILC,6462,208.27188166826664,0.028512438033812895,0.4205668790839069
HUN,2016,EU-SILC,6902,211.12604221324145,0.02657079591366069,0.3258331777181449
HUN,2017,EU-SILC,6858,223.1695272882715,0.05167270475283066,0.7149706269940512
HUN,2018,EU-SILC,7248,246.3132162274229,0.027883225551537702,0.5891876788384478
HUN,2019,EU-SILC,5898,238.10116527287357,0.07821428205745981,1.3592718686782093
HUN,2020,EU-SILC,5988,317.4484927687552,0.06495266414020752,2.210536829399568
HUN,2021,EU-SILC,6719,304.13974966069287,0.021934517943532402,0.2806855468102619
HUN,2022,EU-SILC,6601,273.44916944461244,0.05672272801567763,0.88966845757358
IDN,1993,SUSENAS,175021,19.041413199244083,0.11569434556538787,1.4086748061876977
IDN,1996,SUSENAS,183570,26.122943555357995,0.15722756497759163,2.1442847247835863
IDN,1998,SUSENAS,185813,16.47582625545833,0.10523871973011222,1.5926243196441112
IDN,1999,SUSENAS,190470,20.671035218111946,0.12803127041320406,3.222022506220344
IDN,2000,SUSENAS,179794,21.85673118310073,0.10952808274749434,1.2989017411725379
IDN,2001,SUSENAS,208450,23.867795616527534,0.11047371695766223,1.3147730097632313
IDN,2002,SUSENAS,9624,25.73201250153584,0.16362274540002406,1.3573817195005566
IDN,2003,SUSENAS,9907,28.574031602522584,0.05041377535091832,0.484880254016713
IDN,2004,SUSENAS,10016,30.29263130354279,0.04800977195475725,0.6250162513203734
IDN,2005,SUSENAS,10571,29.040625495163617,0.0765129951552533,0.818874046136521
IDN,2006,SUSENAS,9923,31.660168989646337,0.07421358071866924,1.7787171251152776
IDN,2007,SUSENAS,64540,39.62839925697773,0.06785798203834302,0.8875423227621141
IDN,2008,SUSENAS,66599,39.283319978479156,0.07675646360369673,1.1394963586566758
IDN,2009,SUSENAS,67033,38.42707992284979,0.10234087876731385,2.048026968076348
IDN,2010,SUSENAS,66374,56.37299914103773,0.029476973633560048,0.7269273277143827
IDN,2011,SUSENAS,71802,67.53348084002367,0.09592390205445964,2.2985092374514915
IDN,2012,SUSENAS,71013,66.1758571129397,0.08905410410433397,2.1103939662859057
IDN,2013,SUSENAS,70689,78.37717487704674,0.07417411582938455,1.621242951348704
IDN,2014,SUSENAS,70861,82.76883732896087,0.0670150614130873,1.4242545988514765
IDN,2015,SUSENAS,283944,71.0423157584723,0.10098282001733698,1.7349597686298233
IDN,2016,SUSENAS,289301,94.32541673368947,0.0077899139278088825,0.1550102184974515
IDN,2017,SUSENAS,295170,105.0715267564813,0.012834807504439074,0.2581284687400757
IDN,2018,SUSENAS,292930,104.58385381760363,0.024317751335641926,0.5379873652257652
IDN,2019,SUSENAS,312827,100.09875235256,0.03489357871761898,0.6906673668313177
IDN,2020,SUSENAS,331232,99.76546814552896,0.01999791247912715,0.40020725577608696
IDN,2021,SUSENAS,336378,92.63965043750291,0.037168558897755055,0.7133745165950344
IDN,2022,SUSENAS,336232,80.86850861172384,0.06475567560216752,1.0837825693689718
IDN,2023,SUSENAS,338733,78.27671509765706,0.10459726814415929,1.6031218778277456
IND,1993,NSS-SCH1,81241,21.933599739709635,0.13256123468072387,2.1636383056796262
IND,2004,NSS-SCH1,73247,26.429355814056006,0.21032298305865796,3.1293662227306847
IND,2009,NSS-SCH1,49245,29.546526164667288,0.2124485227469254,4.067622802238922
IND,2011,NSS-SCH1,55206,36.755991289807405,0.2185447909059927,3.5876417475101166
IND,2015,CPHS,4458653,32.53271669783261,0.1801135405840328,2.1810071079099957
IND,2016,CPHS,4666600,33.57789836265162,0.18569812660152615,2.209640562684948
IND,2017,CPHS,5020899,39.70242723394794,0.15356175568368255,1.8418446509113797
IND,2018,CPHS,4869314,48.036478564536495,0.036043124919485935,0.4644155763820581
IND,2019,CPHS,2437272,66.41270113506891,6.30949028237756e-05,0.0009529623297218579
IND,2020,CPHS,2280682,59.418238183830255,0.00045563881326291883,0.0066329687197915895
IND,2021,CPHS,2301660,60.12449267859384,0.00028784489338843744,0.004048894747089728
IRL,2004,EU-SILC,5300,468.2789520417639,0.10386157540939323,1.440906548754503
IRL,2005,EU-SILC,5955,493.176210576003,0.14362908628980836,2.604252994621367
IRL,2006,EU-SILC,5733,487.821884520725,0.08930484365543741,2.405739986300128
IRL,2007,EU-SILC,5561,578.3492660295892,0.043013962326319106,0.937075258950688
IRL,2008,EU-SILC,5214,517.7590202025817,0.03367790066489764,0.5347563985475359
IRL,2009,EU-SILC,5138,434.4993881349864,0.07067741700726396,0.7655672257817944
IRL,2010,EU-SILC,4418,525.2325537910489,0.019418694928746937,0.28892218557918775
IRL,2011,EU-SILC,4069,497.0135758492283,0.013481895992125223,0.1984653143213059
IRL,2012,EU-SILC,4294,479.43322312573076,0.025827937547172164,0.3779090600682884
IRL,2013,EU-SILC,4600,477.9574933374417,0.052835725255306026,0.8946797779535633
IRL,2014,EU-SILC,5204,486.8596321355377,0.03304453545971978,0.4987035674536865
IRL,2015,EU-SILC,5095,493.3271230041737,0.044932830481230264,0.5804930373997627
IRL,2016,EU-SILC,5124,456.7289810327691,0.10535376792159587,1.4893087919117782
IRL,2017,EU-SILC,4937,532.0478015853572,0.012589887236559046,0.6345059594308481
IRL,2018,EU-SILC,3678,495.9289983804303,0.07066167440593941,1.7495548342988991
IRL,2019,EU-SILC,3555,424.55929188880003,0.14749323015422736,1.7205096114347769
IRL,2020,EU-SILC,3601,488.4305717788628,0.21163782406205706,2.767909249930149
IRL,2021,EU-SILC,4053,499.88775909816053,0.11325483039967854,1.3955977889292828
IRL,2022,EU-SILC,4036,477.5837530063815,0.1597259162507796,2.2925979567360364
IRN,2005,HEIS,26761,413.8356601893918,0.0,0.0
IRN,2006,HEIS,30724,519.1020547380682,0.00043858136918508735,0.0188623018664674
IRN,2009,HEIS,36252,443.43795650027005,0.0010401761626196127,0.066788366728819
IRN,2011,HEIS,38467,192.43780149017314,0.015467036977750714,0.39132075651782794
IRN,2012,HEIS,38156,180.11076769231482,0.03129087880990973,0.5516836668276432
IRN,2013,HEIS,38261,165.5711664513992,0.015988629904074143,0.252665272632603
IRN,2014,HEIS,38227,164.5829184509276,0.015866635030549314,0.2788511634146005
IRN,2015,HEIS,38201,167.59799002876252,0.01863892470904603,0.3367120419248886
IRN,2016,HEIS,38102,179.64937596944094,0.019738890888455898,0.2992254962019768
IRN,2017,HEIS,37920,219.58111746799403,0.014959475992778934,0.3388023222265424
IRN,2018,HEIS,38915,209.01060368038864,0.011323161921402114,0.2827536447570612
IRN,2019,HEIS,38290,183.34040857587178,0.010812200424895549,0.2796048305679861
IRN,2020,HEIS,37526,174.60520666248036,0.0013631251852079722,0.020911727468451526
IRN,2021,HEIS,37938,189.08441668195252,0.0,0.0
IRN,2022,HEIS,37918,185.1174234179926,0.0048151735909195865,0.07745812428456438
IRQ,2006,IHSES,17492,84.75536916367122,0.03434554948191091,0.3263867644966372
IRQ,2012,IHSES,24923,106.68712289440572,0.012805326507187567,0.14941137399883056
ISL,2004,EU-SILC,2847,294.8863062624372,0.23243393093007703,2.0765127901830662
ISL,2005,EU-SILC,2901,302.2124627766634,0.2069328406688947,2.5105207003236454
ISL,2006,EU-SILC,2818,346.44559074068724,0.23877636825459306,2.642349807645149
ISL,2007,EU-SILC,2863,407.5745611248637,0.26723082110554686,2.9211712642683443
ISL,2008,EU-SILC,2876,428.3825062449785,0.16321676104368782,1.8127080374479643
ISL,2009,EU-SILC,2886,480.64154733730953,0.3062356542871778,3.086687110980949
ISL,2010,EU-SILC,3008,368.5435526428916,0.16550991243791147,1.4414818210205327
ISL,2011,EU-SILC,3001,297.93830264812146,0.11954304762864235,1.293587558626795
ISL,2012,EU-SILC,3070,342.55447237856026,0.1049036654806048,1.015433119884098
ISL,2013,EU-SILC,3009,341.76463478846904,0.10432960770387245,1.0835707429862091
ISL,2014,EU-SILC,2987,339.58100590529693,0.10392148313356553,0.8778375981543636
ISL,2015,EU-SILC,2928,352.22067960734535,0.19311309512836958,2.919345924317619
ISL,2016,EU-SILC,2832,375.3961996054503,0.07668389860836453,1.3020725537133149
ISL,2017,EU-SILC,2883,399.0863996130252,0.20198892978512947,2.099991090109265
ISL,2018,EU-SILC,2956,422.1969606717554,0.12460512731387514,1.3638954509941634
ITA,2004,EU-SILC,20050,616.3134518133843,0.0375996514200662,0.6729294456549539
ITA,2005,EU-SILC,18571,596.8861188447595,0.04976826363723988,0.8313547080363194
ITA,2006,EU-SILC,18205,636.1764646972773,0.013341798966074358,0.2672834486458611
ITA,2007,EU-SILC,18024,619.2175223525217,0.022646460580696037,0.40036416914887535
ITA,2008,EU-SILC,18079,599.5170800955349,0.028878093028697087,0.4668551185255915
ITA,2009,EU-SILC,17677,607.8205492828899,0.024668634449616547,0.4440530044426463
ITA,2010,EU-SILC,16726,632.6560800628681,0.02677594377120283,0.46565432534258044
ITA,2011,EU-SILC,17037,598.9660906556088,0.039781793027844556,0.8969839420932865
ITA,2012,EU-SILC,17026,634.0605732126851,0.019209401910611393,0.3907354243555317
ITA,2013,EU-SILC,16218,597.9315257344311,0.025785389255982522,0.6978958716892169
ITA,2014,EU-SILC,17154,618.6320162951386,0.010706813301272678,0.1805729801557297
ITA,2015,EU-SILC,15915,618.0350676891518,0.004768953094175247,0.11148498652717806
ITA,2016,EU-SILC,18171,704.2705957233278,0.007444965990667745,0.14512272801169762
ITA,2017,EU-SILC,18672,679.1391448305434,0.0105499587491245,0.34128078173746457
ITA,2018,EU-SILC,17847,713.6641962361163,0.009223969686763263,0.28068696888933603
ITA,2019,EU-SILC,17581,695.1192832486354,0.0035432006992740673,0.05768906420566315
ITA,2020,EU-SILC,12514,680.4889468230202,0.002392384879907396,0.037731600902393185
ITA,2021,EU-SILC,15985,735.5009824393982,0.0003983976367183548,0.0065036591542920715
ITA,2022,EU-SILC,19044,727.8706972292671,0.009566655940265689,0.3361508349796663
JAM,1990,SLC,1820,194.29624533163002,0.013848497438027975,0.3255931332619511
JAM,1996,SLC,1822,159.36575106867087,0.027296711612378458,0.6769813911005741
JAM,1999,SLC,1865,266.915588180469,0.045921759395923,1.5169951403313178
JAM,2002,SLC,6969,451.82801333062827,0.013222355777137408,0.7483261486881577
JAM,2004,SLC,1981,369.3355506158151,0.0,0.0
JAM,2018,JSLC,4543,269.5772881684315,0.0,0.0
JAM,2021,JSLC,2187,491.28618040457155,0.0,0.0
JOR,2002,HEIS,11977,180.110081879984,0.031800502525210605,0.5191602567465886
JOR,2006,HEIS,11636,154.96034774438837,0.04657892385243614,0.6486720311877687
JOR,2008,HEIS,10946,144.57695000655153,0.004131102301953464,0.048627379091276575
JOR,2010,HEIS,11215,174.62734518294715,0.01519938535791262,0.23236839806124507
KAZ,1996,LSMS,1993,118.25344294933062,0.0,0.0
KAZ,2001,HBS,47534,95.06805918112653,0.00746788713917289,0.18871221880712494
KAZ,2002,HBS,47150,85.93653836537923,0.029132684312647848,0.5056183396896263
KAZ,2003,HBS,47231,90.86257611017766,0.010557719372572374,0.2151271434705165
KAZ,2004,HBS,47222,77.06116999832494,0.04435019745371973,0.7135078428067626
KAZ,2005,HBS,46851,176.99551509403403,0.0031934958249786828,0.0867818708676683
KAZ,2006,HBS,11995,66.97796578559682,0.11469650177426126,1.5213772532026233
KAZ,2007,HBS,11993,83.53123538271242,0.07993049980478847,1.1699600413644249
KAZ,2008,HBS,11996,75.8358357546595,0.022200024374766526,0.42026340393135864
KAZ,2009,HBS,47581,76.45749921506051,0.04223369843988143,0.5935307102938239
KAZ,2010,HBS,47727,79.20360310448693,0.031451960050617275,0.4318410980692029
KAZ,2011,HBS,46826,98.33726421904244,0.035807416918883464,0.4117585333840448
KAZ,2012,HBS,47089,105.94158345556293,0.0163836003566826,0.24007154599881556
KAZ,2013,HBS,47535,97.66650456739812,0.036836988496538096,0.4691121268582144
KAZ,2014,HBS,47546,91.36769338292802,0.06570149447905492,0.8835161931744464
KAZ,2015,HBS,47260,84.64583420120195,0.06506713927682271,0.9441970178407612
KAZ,2016,HBS,47429,81.12922124172393,0.02983983122369938,0.44447872922090315
KAZ,2017,HBS,47455,88.4840748940589,0.03577704440530216,0.3926992041323644
KAZ,2018,HBS,47267,90.8724627333339,0.045485850998189116,0.4635203031255895
KAZ,2019,HBS,46273,90.6335746122304,0.047324862729773175,0.49431643647020723
KAZ,2020,HBS,47124,98.48438795604113,0.03881547382037186,0.5113454599083379
KAZ,2021,HBS,47220,101.22919225702252,0.08917566832446697,1.168914092966919
KEN,1994,WMS-II,10464,98.84767227220664,0.05649551156029662,1.9107371794175338
KEN,1997,WMS-III,10068,107.40097672817633,0.01126984579691344,0.47015859835271195
KEN,2005,IHBS,13151,95.45581838064463,0.0702979863998735,2.110641177535009
KEN,2015,IHBS,21759,83.70391837825488,0.008385552714788556,0.6930125667909461
KEN,2020,KCHS,19670,48.00482771468736,0.008794937842431585,0.15016484662295862
KEN,2021,KCHS,16960,43.89493977375301,0.04588864145977857,1.3538309868950602
KGZ,1998,KPMS,2814,175.70900495463513,0.0331801877950191,1.467449079475875
KGZ,2000,HBS,2789,30.08471382399231,0.0,0.0
KGZ,2001,HBS,2857,32.46971937438643,0.0,0.0
KGZ,2002,HBS,2846,32.502647429237165,0.0,0.0
KGZ,2003,HBS,1081,34.41581530088744,0.0,0.0
KGZ,2004,KIHS,4625,67.8440380054399,0.0,0.0
KGZ,2005,KIHS,19067,48.638998087861445,0.0229509246921244,0.5443372395028876
KGZ,2006,KIHS,19443,97.23779575270811,0.03666701643350003,0.7812695944474044
KGZ,2007,KIHS,19201,73.97925358754428,0.009948883703920466,0.1658395571261954
KGZ,2008,KIHS,19760,65.03094395765872,0.0396408073262035,0.49204444658953295
KGZ,2009,KIHS,19729,56.685997732559045,0.07192693843837741,0.8868528034016617
KGZ,2010,KIHS,19558,49.843133375190135,0.07889588595248279,0.9987136020005402
KGZ,2011,KIHS,19810,46.135329617818705,0.07197446461724205,0.6739359610785175
KGZ,2012,KIHS,19836,39.98543717742877,0.07048760555411321,0.6089055864783256
KGZ,2013,KIHS,19837,48.478331718407674,0.02998166032629615,0.40227591283430086
KGZ,2014,KIHS,19837,42.79250612190322,0.09840497018638021,1.0441061943145309
KGZ,2015,KIHS,19949,41.752026006120595,0.24867899949290936,2.3933057065614087
KGZ,2016,KIHS,19963,40.950662692489296,0.04764058318151903,0.4637341975142976
KGZ,2017,KIHS,19969,43.7354114621856,0.12018460107633261,1.1944641511047704
KGZ,2018,KIHS,19948,48.21775646679923,0.08866787446932707,0.9262244113438189
KGZ,2019,KIHS,19982,48.55212745128715,0.3307945642514898,3.3503666273381647
KGZ,2020,KIHS,19868,54.343513131960044,0.06515023902668547,0.6850315666310659
KGZ,2021,KIHS,19920,54.42980106509863,0.08656741441126156,0.9931283353202671
KGZ,2022,KIHS,19743,52.550301544965016,0.023723047197628345,0.22333032704337893
KIR,2006,HIES,1161,72.93474783413062,0.008133715134823841,0.12675558212322163
KIR,2019,HIES,2182,51.44330037725077,0.0073532171493293184,0.07390982445202213
LAO,1992,LECS,2877,42.21680184314401,0.06892632862298793,1.0186826366929143
LAO,1997,LECS,8864,27.45588605738369,0.1952774593731663,2.6537924222642273
LAO,2002,LECS,8070,34.79284030495129,0.08185106504147485,1.1246930174088103
LAO,2007,LECS,8281,43.04730983665664,0.0734148876164176,1.4636008508654763
LAO,2012,LECS,8223,63.633346258779866,0.06950436113825471,0.9504781595907809
LAO,2018,LECS,8449,94.47651263778705,0.05375679328806486,1.2376363750855743
LBN,2011,HBS,2746,324.99989107695194,0.0,0.0
LBR,2007,CWIQ,3594,34.152798526921956,0.03878565695450425,0.6652141434659037
LBR,2014,HIES,4084,50.10879524503252,0.0011711636928107864,0.02474016786684758
LBR,2016,HIES,8342,56.3996930783035,0.011088300989538086,0.38482286107706926
LCA,2015,SLCHBS,2444,707.3480006487777,0.0,0.0
LKA,1990,HIES,18152,36.501866078083516,0.2035003995424901,2.6572276598332474
LKA,1995,SES,18768,54.974156723081784,0.061999828407148176,0.8900187212823324
LKA,2002,HIES,16909,81.0371301487136,0.08202630814609173,1.5439690126316539
LKA,2006,HIES,18535,94.6329179369526,0.10634339344488845,2.442946897829389
LKA,2009,HIES,19944,74.69855479430855,0.11073545823717601,2.2127236243309585
LKA,2012,HIES,20523,94.16251595436663,0.12597863611667173,2.7203898472698818
LKA,2016,HIES,21735,108.07455108408871,0.1767071427067599,3.092368778608277
LKA,2019,HIES,19899,111.5196981875604,0.1110230874584289,1.8878420573831876
LSO,1994,NHECS,4574,1277.3954854022577,0.0,0.0
LSO,2002,HBS,5832,145.1131863103519,0.005100662980070809,0.5719754345777365
LSO,2017,CMSHBS,4294,190.17654291758186,0.0,0.0
LTU,1998,HBS,8264,131.83499533633696,0.03630907634576059,0.5475310481625189
LTU,1999,HBS,8248,125.27095592285593,0.06090048601874468,1.0274775747994316
LTU,2000,HBS,7111,126.32552871697149,0.0,0.0
LTU,2001,HBS,8000,134.8704037631291,0.0,0.0
LTU,2002,HBS,8025,128.23199455877344,0.00887115482827705,0.14313014385858175
LTU,2003,HBS,7825,207.5712388361587,0.014339940022943679,0.22814215327966356
LTU,2004,HBS,7965,220.839431101018,0.003491732881585408,0.061609934528074735
LTU,2005,EU-SILC,3852,193.5721095021915,0.0,0.0
LTU,2006,EU-SILC,4061,177.77691720825297,0.0037047041574215633,0.04030690452992312
LTU,2007,EU-SILC,4131,203.39598224849857,0.02451420553954916,0.30888147018290263
LTU,2008,EU-SILC,4597,266.51519230320076,0.04752427607940828,0.659106355302862
LTU,2008,HBS,6101,324.8700869015535,0.034954730105317106,0.6645402129635773
LTU,2009,EU-SILC,4812,295.887762674189,0.05792204714555561,0.7300478819532152
LTU,2010,EU-SILC,5227,330.8335750072475,0.030617475183771413,0.5580025693720148
LTU,2011,EU-SILC,5122,267.1155124871098,0.0,0.0
LTU,2012,EU-SILC,5306,246.05698878739108,0.0,0.0
LTU,2013,EU-SILC,5075,300.3648569002358,0.0,0.0
LTU,2014,EU-SILC,5125,321.67473843928735,0.0,0.0
LTU,2015,EU-SILC,4785,383.4500570147726,0.026184311848320856,0.5512699446989986
LTU,2016,EU-SILC,4739,385.04015261431664,0.010806128729645554,0.16917329073467063
LTU,2017,EU-SILC,4897,424.38028260992496,0.04624993930231446,0.9215064484337676
LTU,2018,EU-SILC,4848,478.61722196346227,0.026288941139380125,0.7117364105811855
LTU,2019,EU-SILC,5080,440.0536380055521,0.022766003597387185,0.4229402918463263
LTU,2020,EU-SILC,5107,455.60210199140835,0.03388585644578213,0.6196383676865479
LTU,2021,EU-SILC,5617,477.820120552,0.07229140712577342,0.8938281612601852
LTU,2022,EU-SILC,5913,560.7150948116782,0.026389019812682785,0.4947969526073392
LUX,2004,EU-SILC,3514,759.1656217281491,0.0,0.0
LUX,2005,EU-SILC,3562,773.9309499404245,0.05024326534114479,0.6057105746222858
LUX,2006,EU-SILC,3787,737.686617228966,0.0018644136725759675,0.09143095232366029
LUX,2007,EU-SILC,3827,785.5380633396054,0.04495905322512859,0.7162087172382415
LUX,2008,EU-SILC,3745,780.8118961392787,0.03863636530229668,0.5489954748253695
LUX,2009,EU-SILC,4160,852.7212736686394,0.04013009028698321,0.6361279201465083
LUX,2010,EU-SILC,4791,940.0433599829304,0.02539682754288051,0.518675328041584
LUX,2011,EU-SILC,5293,870.8859371663766,0.0017253804487128218,0.022498944513924896
LUX,2012,EU-SILC,5827,1010.0121040794875,0.01852631104941026,0.34965463761571514
LUX,2013,EU-SILC,3681,1240.7564053595447,0.04317820064219412,1.308385262065944
LUX,2014,EU-SILC,3795,1059.1563310220222,0.0,0.0
LUX,2015,EU-SILC,3381,878.268366559186,0.0,0.0
LUX,2016,EU-SILC,3803,951.0644837029585,0.05886662301318244,0.8098499046806861
LUX,2017,EU-SILC,3948,997.98903256335,0.0,0.0
LUX,2018,EU-SILC,3807,1222.5168403176538,0.0190680768509932,0.5711616331737577
LUX,2019,EU-SILC,3805,1224.8741066307584,0.01987775685233383,0.3762547567669182
LUX,2020,EU-SILC,2769,1369.4010129337353,0.0,0.0
LUX,2021,EU-SILC,4060,1506.130138590119,0.0,0.0
LUX,2022,EU-SILC,3839,1282.1743388134782,0.0,0.0
LVA,1997,HBS,1951,121.96347942821986,0.0,0.0
LVA,1998,HBS,5709,109.31328702439421,0.03223113404825304,0.348644422002894
LVA,2002,HBS,3948,166.82856851477322,0.013845144346554894,0.3377457437082008
LVA,2003,HBS,3631,214.5250106750304,0.0,0.0
LVA,2004,HBS,3913,211.48515969177413,0.0,0.0
LVA,2005,EU-SILC,2944,148.02932425805508,0.1156312824038959,1.6431474187182773
LVA,2006,EU-SILC,3874,235.02139467607773,0.017281514474160486,0.31077506417474193
LVA,2007,EU-SILC,4236,281.3946089542678,0.0,0.0
LVA,2007,HBS,3565,331.9780875453637,0.0,0.0
LVA,2008,EU-SILC,4995,453.41540364961133,0.008654074954122603,0.21319772332293974
LVA,2008,HBS,4002,335.3150367504811,0.021900302070680087,0.5706344711182533
LVA,2009,EU-SILC,5571,399.5715019701904,0.015779069567617238,0.3170696605097284
LVA,2009,HBS,4358,258.9601557022803,0.016697244567504963,0.25744409544282765
LVA,2010,EU-SILC,6047,268.55455799397504,0.0,0.0
LVA,2011,EU-SILC,6356,264.8355185135818,0.0,0.0
LVA,2012,EU-SILC,6287,244.08518533220325,0.0,0.0
LVA,2013,EU-SILC,6157,268.6943971546198,0.0,0.0
LVA,2014,EU-SILC,6029,287.07401707463407,0.0,0.0
LVA,2015,EU-SILC,6026,287.6252526591929,0.015527438093260433,0.2311598932233802
LVA,2016,EU-SILC,5945,313.71563863397074,0.018506549829360168,0.31122898766416496
LVA,2017,EU-SILC,5928,379.53203642544173,0.006920845684123193,0.10490778503664001
LVA,2018,EU-SILC,5752,433.64908938210505,0.005529583273974313,0.10516165177473594
LVA,2019,EU-SILC,5223,448.90994796077683,0.0,0.0
LVA,2020,EU-SILC,6030,406.2947894827055,0.008543860992703203,0.14552189275239616
LVA,2021,EU-SILC,6493,486.76518464841155,0.01933682516019571,0.7433026585518313
LVA,2022,EU-SILC,5770,480.46155536815445,0.008607011337900712,0.19864319752502752
MAR,1990,ENNVM,2880,157.55738990004886,0.015338909352612744,0.3477601731189609
MAR,1998,ENNVM,5066,114.12056235400453,0.0,0.0
MAR,2000,ENCDM,13545,114.83411523442167,0.052074310855627505,1.1660792152497799
MAR,2006,ENNVM,5977,117.53623300849952,0.08417025226517934,1.4878761232268505
MAR,2013,ENCDM,15867,148.64407996065503,0.03033120334758873,0.5735456046612359
MDA,1997,HBS,4408,89.26129150863107,0.021160541556069678,0.3749128734766483
MDA,1998,HBS,6304,84.16702241731294,0.050487229167732864,1.1736730376613782
MDA,1999,HBS,6071,64.98565780425798,0.0747523770089772,1.3716995929793767
MDA,2000,HBS,6217,51.77674482695063,0.006870433546486081,0.25364566510088793
MDA,2001,HBS,6212,66.27760338179861,0.0,0.0
MDA,2002,HBS,6155,82.41266973953877,0.011392473546647837,0.22103064639244344
MDA,2003,HBS,6121,81.15288940058088,0.008970939113754337,0.14175075142266422
MDA,2004,HBS,6119,77.06879619827903,0.0057035621659491725,0.07235060950167874
MDA,2005,HBS,4563,79.70626474466654,0.0,0.0
MDA,2006,HBS,5739,147.09170211883796,0.0,0.0
MDA,2007,HBS,6052,153.95752687642567,0.011284336797713299,0.16605776327620395
MDA,2008,HBS,6132,135.38704755752593,0.02068270017286422,0.30067145515200594
MDA,2009,HBS,5531,145.62958234439733,0.0,0.0
MDA,2010,HBS,5454,118.91423673159036,0.031429347962059255,0.41290160790147373
MDA,2011,HBS,5672,113.74710702566793,0.025254633941873193,0.4902786117638162
MDA,2012,HBS,5483,96.279679898601,0.0,0.0
MDA,2013,HBS,5081,102.89545561734548,0.03849566015801114,0.4290563353146016
MDA,2014,HBS,4884,91.87054589540486,0.019863213092363795,0.17136858539234004
MDA,2015,HBS,5069,88.04596890027845,0.050439839594840406,0.46438859117280706
MDA,2016,HBS,4965,69.00085806192754,0.14639125347044613,1.6610153078649497
MDA,2017,HBS,5149,79.639262336692,0.0,0.0
MDA,2018,HBS,5140,77.15115817585585,0.05883670450199259,0.46528579495051214
MDA,2019,HBS,4408,84.80347903129359,0.01747431741602295,0.12605092549912822
MDA,2021,HBS,4078,75.29452395509892,0.12496914441462498,0.8778201977852587
MDG,1993,EPM,4501,31.980855702235825,0.2723945318042228,8.808477206084754
MDG,1997,EPM,6345,39.334691040130366,0.022236292755834594,0.5820019100778117
MDG,1999,EPM,5120,44.98095765099286,0.0,0.0
MDG,2001,EPM,5079,64.31682365182525,0.0019020669148417195,0.06793074128611885
MDG,2005,EPM,11777,25.748570241978474,0.1378820646334278,2.711509508777419
MDG,2010,EPM,12453,25.39359092037716,0.06619904762421519,2.2358325001714445
MDG,2012,ENSOMD,16903,28.210608703800652,0.011751322679166997,0.22523494297578547
MDV,2002,HIES,834,63.891703555340925,0.3232300490066554,11.824635395117106
MDV,2009,HIES,1903,134.47144949894505,0.008664507879721327,0.13366718373951578
MDV,2016,HIES,4892,184.06665508726456,0.0,0.0
MDV,2019,HIES,4720,177.9098348805169,0.0,0.0
MEX,1984,ENIGH,4672,331.326290912522,0.0024098918635928257,0.09547187840888588
MEX,1989,ENIGH,10539,265.23822185475524,0.0315211816977457,2.981325930363853
