"Country","Year","Survey","Valid records (LIS)","LIS ceiling (PPP/day)","Welfare share above ceiling (%)","mean_ppp_day original (LIS)","mean_ppp_day LIS-capped","mean_ppp_day change (%) (LIS)","gini original (LIS)","gini LIS-capped","gini change (%) (LIS)","mld original (LIS)","mld LIS-capped","mld change (%) (LIS)","atkinson_2 original (LIS)","atkinson_2 LIS-capped","atkinson_2 change (%) (LIS)","Valid records (outdetect)","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original (outdetect)","mean_ppp_day outdetect-capped","mean_ppp_day change (%) (outdetect)","gini original (outdetect)","gini outdetect-capped","gini change (%) (outdetect)","mld original (outdetect)","mld outdetect-capped","mld change (%) (outdetect)","atkinson_2 original (outdetect)","atkinson_2 outdetect-capped","atkinson_2 change (%) (outdetect)","Flagged by outdetect","Flagged by LIS","Flagged by both (always problematic)","welfare_type"
"HUN",2022,"EU-SILC",6601,273.449169444612,0.88966845757358,31.0550937237731,30.933914179088,-0.390208272314319,0.290727788000418,0.28795031634068,-0.95535128542098,0.152359765942486,0.148719261461048,-2.38941328041454,0.305680200946632,0.302970738642878,-0.886371539721109,6601,3.40947588125389,0.425733879439945,108.492117391716,86,1.03638511299049,5.3518810476576,31.0550937237731,30.5174582018541,-1.73123136159603,0.290727788000418,0.278300923879529,-4.2743984695645,0.152359765942486,0.138091095346326,-9.36511716718319,0.305680200946632,0.293785929895148,-3.8910832349132,TRUE,FALSE,FALSE,"income"
"TZA",2007,"HBS",10457,42.6786787227292,0.888430918724529,2.65914265727896,2.65075842633122,-0.315298275735287,0.402790968374867,0.400902545038148,-0.46883457797926,0.272616997919983,0.269590299582951,-1.11023830506694,0.394126008269591,0.392211930401046,-0.485651245638141,10457,1.12618674930678,0.789539524128073,32.9438738710263,48,0.0725856591158908,1.39980443452468,2.65914265727896,2.64583238842963,-0.500547378039373,0.402790968374868,0.399788125640606,-0.745508953782559,0.272616997919983,0.267863323619606,-1.74371896713948,0.394126008269591,0.39108389154622,-0.771863987542243,FALSE,FALSE,FALSE,"consumption"
"ECU",2010,"ENEMDU",18448,463.664377692904,0.888394832773462,13.4526449146499,13.4006007448977,-0.386869422945324,0.487292725617818,0.485301887306753,-0.408550796349672,0.424952535966517,0.421154347345452,-0.893791258928744,0.574504008095457,0.572851804126166,-0.287587892514185,18448,2.24276787131002,0.896763235965078,138.803266159627,53,0.226426417848375,4.28117593928594,13.4526449146499,13.1910007807881,-1.94492707955777,0.487292725617818,0.477139695934636,-2.08355863927778,0.424952535966517,0.406375496157934,-4.3715564060187,0.574504008095457,0.566077094881503,-1.46681539122597,FALSE,FALSE,FALSE,"income"
"IDN",2007,"SUSENAS",64540,39.6283992569777,0.887542322762114,3.98869188495232,3.98018158839867,-0.213360590366818,0.332317166321961,0.330890145134294,-0.42941542968149,0.179179119028838,0.177206837006121,-1.10073206822663,0.273396295998538,0.271849652164986,-0.565714991822797,64540,1.18057403721396,0.531286461351829,16.029542424538,731,1.03144678122951,6.16721057383439,3.98869188495232,3.90803705664958,-2.02208720625966,0.332317166321961,0.318631345070473,-4.11830102036586,0.179179119028838,0.162261596905273,-9.44168171785806,0.273396295998538,0.25875771834176,-5.35434381190611,TRUE,FALSE,FALSE,"consumption"
"ARM",2006,"ILCS",5184,58.6189350671047,0.887458508859984,6.89028174035996,6.8800266888309,-0.148833558851302,0.297099847413911,0.296052759056166,-0.352436518180299,0.14587266386038,0.14453181397395,-0.91919202059213,0.239447988697104,0.238323052185673,-0.469804118026873,5184,1.85246662716175,0.508699623858505,29.3286689100914,48,0.637064983823522,3.78158215998299,6.89028174035996,6.81656275514167,-1.06989798089793,0.297099847413911,0.28952645203991,-2.54910779656181,0.14587266386038,0.136934754018591,-6.12719998747918,0.239447988697104,0.231415297977488,-3.35467036633873,FALSE,FALSE,FALSE,"consumption"
"SLV",2015,"EHPM",22343,196.102839435903,0.887179602939159,10.9405059302699,10.9072548740681,-0.303926129319543,0.405519417789298,0.403707644736346,-0.446778372002188,0.278307954328959,0.275376734421122,-1.05322893659475,0.405899590603263,0.404090190005664,-0.4457754182285,22343,2.15141553801018,0.699843708326186,70.1718099689935,134,0.466383986228045,5.07233771705999,10.9405059302699,10.7128366060734,-2.08097619659982,0.405519417789298,0.39292797622998,-3.10501569270364,0.278307954328959,0.259308839443739,-6.82665176819328,0.405899590603263,0.393355202845604,-3.0905150061905,TRUE,FALSE,FALSE,"income"
"KGZ",2009,"KIHS",19729,56.685997732559,0.886852803401662,6.56383349908808,6.54639446038308,-0.265683745747436,0.298749159586015,0.296882388250229,-0.624862455972286,0.145829649139189,0.143413266386457,-1.65699003391662,0.244927759750819,0.242929492028895,-0.815860041326788,19729,1.82391725235773,0.537511888623379,31.0765314395611,119,0.397542500664041,2.77781225158351,6.56383349908808,6.50504494818135,-0.895643542982938,0.298749159586016,0.292425228849119,-2.11680285416062,0.145829649139189,0.138119906372712,-5.28681431518625,0.244927759750819,0.238219217948023,-2.7389879406162,FALSE,FALSE,FALSE,"consumption"
"KAZ",2014,"HBS",47546,91.367693382928,0.883516193174446,12.2844171628143,12.2359122879673,-0.394848808893999,0.270158597993554,0.267266849141377,-1.07038934672222,0.11891155612776,0.115302810723292,-3.03481471606553,0.198257832136047,0.195101057077023,-1.59225742812404,47546,2.47694111416648,0.472484575017384,49.1263150461611,246,0.327285218848565,2.21442786829728,12.2844171628143,12.1731707734141,-0.905589479140612,0.270158597993554,0.263499518829138,-2.46487774732052,0.11891155612776,0.111158086217471,-6.520367038136,0.198257832136047,0.191082250437624,-3.61931814804626,FALSE,FALSE,FALSE,"consumption"
"GRC",2020,"EU-SILC",9414,355.971328510034,0.881696822301039,28.534342677867,28.4438962335533,-0.316973989325209,0.329767090764773,0.327636515506236,-0.64608486359139,0.200308209977805,0.197305211540361,-1.49918889384341,0.510550890533074,0.508996924016389,-0.304370542780386,9414,3.36288783833042,0.567281865899135,158.338229180397,41,0.207443179468051,2.10546667402278,28.534342677867,28.2620234590583,-0.954356025940462,0.329767090764776,0.323317074002295,-1.9559310019449,0.200308209977805,0.191721619341261,-4.28668931617675,0.510550890533074,0.505864725693873,-0.917864394342471,FALSE,FALSE,FALSE,"income"
"BGR",2022,"EU-SILC",7186,474.080976067246,0.880298818043425,30.4628849528841,30.4009331144932,-0.203368257755865,0.390055117889479,0.388812547368166,-0.318562804158795,0.274575294094837,0.272640144791915,-0.704779105964881,0.468326972085429,0.467244982037017,-0.231033041636275,7186,3.19106365008537,0.599908709658929,147.052516644374,63,0.87054448335218,6.36659361987964,30.4628849528841,29.8035944343206,-2.16424189495888,0.390055117889479,0.376639413597643,-3.43943808875667,0.274575294094838,0.255663383846772,-6.88769552643517,0.468326972085429,0.456697654271163,-2.48316208705232,TRUE,FALSE,FALSE,"income"
"ISL",2014,"EU-SILC",2987,339.581005905297,0.877837598154364,49.7919711601291,49.7077761342,-0.169093578678303,0.254029149208778,0.252766895437095,-0.49689328000917,0.110192807466974,0.108717218387841,-1.33909745386549,0.239364481991105,0.238092353597602,-0.531460801084815,2987,3.87154824701135,0.407802601354632,163.196672148513,20,0.557905341755174,2.7777990294521,49.7919711601291,49.3193332199812,-0.949225204657844,0.254029149208779,0.246906178762883,-2.80399728459548,0.110192807466974,0.102694853278769,-6.8043952782054,0.239364481991105,0.232350153162566,-2.93039667798297,FALSE,FALSE,FALSE,"income"
"MDA",2021,"HBS",4078,75.2945239550988,0.877820197785259,12.1118570950273,12.099631689498,-0.100937498134002,0.257316382910909,0.25656681457524,-0.291302219932166,0.108171746124481,0.107311405562065,-0.79534683800464,0.184459136250756,0.183649915702723,-0.43869908776577,4078,2.37184746136345,0.398243958648698,35.3953104184629,44,1.1105981972516,4.39061663424327,12.1118570950273,11.9731715621163,-1.14503937606667,0.257316382910908,0.248764792583538,-3.323375772125,0.108171746124481,0.0995480574566208,-7.97221915779767,0.184459136250756,0.175531706119273,-4.8397874526237,FALSE,FALSE,FALSE,"consumption"
"SWE",2010,"EU-SILC",7105,370.127994926919,0.874890091071921,48.3893973204696,48.1952872781564,-0.40114168198383,0.272255969095902,0.269326425949109,-1.0760253141635,0.142014612364187,0.138339746369255,-2.58766751797875,0.82485007422143,0.824145641489425,-0.0854013055245018,7105,3.85697237196069,0.445168593749633,179.913855037829,19,0.22795053554051,1.65583505067684,48.3893973204696,47.9982633148963,-0.808305180953039,0.272255969095901,0.266332202817239,-2.17580767772797,0.142014612364187,0.135055937403755,-4.89997109775302,0.82485007422143,0.823429017728736,-0.172280580084216,FALSE,FALSE,FALSE,"income"
"FIN",2011,"EU-SILC",8838,433.936119775057,0.87419883949339,54.7140279130729,54.4708729537633,-0.444410635780412,0.277009163665826,0.27378263181633,-1.16477440919218,0.130660104244022,0.126488892884668,-3.19241392274058,0.252500302941114,0.24917647848162,-1.31636454324172,8838,3.95480389117958,0.497031798640286,231.805645834707,60,0.346909734954997,2.5352372032326,54.7140279130729,54.1310538736095,-1.06549282094455,0.277009163665825,0.269236986149944,-2.80574743919205,0.130660104244021,0.121382751956506,-7.10037110500716,0.252500302941114,0.244586897189659,-3.1340183196933,FALSE,FALSE,FALSE,"income"
"GRC",2017,"EU-SILC",12216,383.959710912184,0.863907031224793,25.5525597028826,25.4401058356128,-0.44008846306367,0.348474767329953,0.345595711466546,-0.826187756854291,0.22815479194693,0.223935241411746,-1.84942446274194,0.474854258834531,0.472535394992667,-0.488331693087352,12216,3.19371876803421,0.670718947932369,182.340462355486,42,0.162592501716428,2.13983163476119,25.5525597028826,25.3022498662542,-0.979588109915275,0.348474767329953,0.342035318700667,-1.84789523747302,0.22815479194693,0.219074231222758,-3.98000000205325,0.474854258834531,0.469679182225141,-1.08982419618439,FALSE,FALSE,FALSE,"income"
"FIN",2018,"EU-SILC",9374,410.928679609002,0.861166129702873,56.9556787190266,56.8180801928808,-0.241588774360246,0.273609291195809,0.271851462497437,-0.642459432093689,0.127918173221849,0.125765527908447,-1.6828299366573,0.483568279836597,0.482325709514037,-0.256958608405744,9374,4.02991925352912,0.476293557975158,234.815459623674,70,0.480426613869677,2.90575187433542,56.9556787190266,56.4288039786206,-0.925060946082679,0.273609291195808,0.266847581319893,-2.47130126552446,0.127918173221849,0.120230222691689,-6.01005340877284,0.483568279836597,0.478826733156929,-0.980533024471808,FALSE,FALSE,FALSE,"income"
"THA",1992,"SES",4763,208.817621297207,0.856657151949011,7.96051315946708,7.93925699674865,-0.267020006030139,0.478579578335267,0.477183914144095,-0.291626357319041,0.380636679809836,0.378041233913462,-0.681869623723641,0.473446857436442,0.47203775063204,-0.297627237834597,4763,2.61876601285275,0.883716019564105,194.399257299859,8,0.0224780563548179,0.856657151949011,7.96051315946708,7.93601602876388,-0.307733059571347,0.478579578335267,0.47697049450338,-0.336220746711491,0.380636679809836,0.377649012416884,-0.784913160351475,0.473446857436442,0.471822314322748,-0.343131037449673,FALSE,FALSE,FALSE,"consumption"
"DNK",2006,"EU-SILC",5661,327.620807119064,0.854983298322465,52.948853653293,52.8369247225477,-0.211390659141031,0.251350099233702,0.249765496924922,-0.630436317157013,0.113619227779194,0.111782193678765,-1.61683381971127,0.310344812229943,0.308901739275896,-0.464990197089987,5661,3.95632670034381,0.408647713322568,178.08658067341,45,0.587344691976276,3.00740888243353,52.948853653293,52.4024472040845,-1.03195142388991,0.2513500992337,0.243575041433394,-3.09331797521069,0.113619227779193,0.105445377495881,-7.19407308347229,0.310344812229943,0.30339279343701,-2.24009505523224,FALSE,FALSE,FALSE,"income"
"MEX",1998,"ENIGH",10630,453.879022697172,0.854856543561495,9.84650747366187,9.7883948446293,-0.59018519193742,0.532779240855198,0.530005556012667,-0.520606778537258,0.516740812925961,0.510869622635953,-1.13619635669232,0.62455067623645,0.622321750683622,-0.356884659265555,10630,1.88479904271059,0.943638376925172,111.68854769693,61,0.359578509029105,7.16197005455249,9.84650747366187,9.54291157154381,-3.08328514379473,0.532779240855198,0.517958665049267,-2.78174798667868,0.516740812925961,0.486954239364549,-5.76431603936032,0.62455067623645,0.612620079727648,-1.91026876805184,TRUE,FALSE,FALSE,"income"
"MEX",2010,"ENIGH",26637,355.015479415371,0.852446469812635,12.769867754009,12.7493441399736,-0.160719080501193,0.476473090117735,0.475630476802362,-0.17684384130997,0.39827964510299,0.3967166101876,-0.392446597411711,0.536096579340332,0.535350085502216,-0.139246148340555,26637,2.21695586558679,0.878323164091871,127.986572728989,155,0.300755030132264,4.68346694253467,12.769867754009,12.556721274521,-1.66913615390549,0.476473090117735,0.467607243461543,-1.86072347842382,0.39827964510299,0.382551882534544,-3.94892452120661,0.536096579340332,0.528239648772248,-1.46558117900182,FALSE,FALSE,FALSE,"income"
"NLD",2014,"EU-SILC",9541,409.598732762503,0.852413858998235,53.7440788352584,53.613998287922,-0.242036983711558,0.281064793933823,0.279321539022546,-0.620232397974374,0.136400408954433,0.134223566652829,-1.5959206561702,0.25525735810751,0.253464857959326,-0.702232508192391,9541,4.02926871956133,0.46947548476207,229.911665899799,51,0.319148789458353,2.12027419198028,53.7440788352584,53.3383173005396,-0.754988351298302,0.281064793933823,0.275605402311251,-1.94239610950989,0.136400408954433,0.129999260305299,-4.69291015928891,0.25525735810751,0.249703239540181,-2.17588970147883,FALSE,FALSE,FALSE,"income"
"GNB",2002,"ILAP-I",3212,34.4935946503765,0.85236978087888,2.59098058987519,2.58641936684976,-0.176042346409455,0.355697459424732,0.354561547148026,-0.319347874607623,0.212525746439021,0.210863679787242,-0.78205425913207,0.332423271814721,0.331248585565502,-0.353370641834294,3212,0.816008226139752,0.59847855553286,13.6187006052584,23,0.496222747127948,4.28564605720236,2.59098058987519,2.54751942264887,-1.67740226986475,0.355697459424732,0.344747951408665,-3.07832055752549,0.212525746439021,0.197763732758041,-6.94598839355923,0.332423271814721,0.321171201951042,-3.38486225776345,FALSE,FALSE,FALSE,"consumption"
"MLT",2021,"EU-SILC",4024,539.519654498706,0.847786930379448,56.9893286042718,56.8360133959858,-0.269024415694818,0.314037790828789,0.312188418849042,-0.588901092083927,0.17692030411182,0.174440265367567,-1.40178299868029,0.363774518209937,0.362065420120258,-0.469823476940767,4024,3.86337476878828,0.50113335189915,214.171013519786,31,0.791709185295084,4.29890610872115,56.9893286042718,56.2350224618593,-1.32359190902269,0.314037790828789,0.304870847004918,-2.91905754389594,0.17692030411182,0.165851142897903,-6.25658048096071,0.363774518209937,0.35542031604573,-2.29653308464717,FALSE,FALSE,FALSE,"income"
"ROU",1999,"HIS",31516,53.8066299567995,0.845379695462698,5.8512850767396,5.82390508958669,-0.467931177404945,0.29417667873395,0.290859180339938,-1.1277231112571,0.146270213791047,0.141839586069708,-3.02907038043208,0.24905985415517,0.245539506688865,-1.41345439964461,31516,1.74748002143678,0.482312813288225,24.3959823584597,160,0.361368313670549,2.59807730739816,5.8512850767396,5.78742351702178,-1.09141084189665,0.294176678733948,0.286400343881077,-2.64342329457847,0.146270213791047,0.136684845791538,-6.55319203484747,0.24905985415517,0.240905204497872,-3.2741726622135,FALSE,FALSE,FALSE,"consumption"
"BEL",2013,"EU-SILC",5811,420.244386552123,0.843552207465644,54.542240604638,54.369376199126,-0.316936751398,0.274402383708401,0.272096589662854,-0.840296652815098,0.135508110627369,0.132618227769199,-2.13262722414945,0.492139802373876,0.490532252346337,-0.326644993919512,5811,3.95849245077027,0.466989519761281,212.610320735999,31,0.307829082741228,2.03944987074592,54.5422406046381,54.0843553492596,-0.839505767094362,0.2744023837084,0.268269120919969,-2.23513466083773,0.135508110627369,0.128373836060188,-5.26483214484419,0.492139802373876,0.487900067071303,-0.861490024201028,FALSE,FALSE,FALSE,"income"
"NAM",2003,"NHIES",9679,259.104515324184,0.841198180700718,7.18680478647104,7.17507208398531,-0.163253390544549,0.633187597728448,0.632587950083199,-0.0947029991428261,0.722488953765736,0.720891846559631,-0.22105628020751,0.683265115635084,0.682747275767435,-0.0757890101220515,9679,1.41157689147292,1.05162692665416,96.2027238226323,102,0.582199919191982,11.3095410879481,7.18680478647104,6.93410232659033,-3.51620041713695,0.633187597728448,0.619928776274753,-2.09397996758942,0.722488953765736,0.688629100471345,-4.6865565373571,0.683265115635084,0.671734010781452,-1.68764723820475,TRUE,FALSE,FALSE,"consumption"
"CHE",2013,"EU-SILC",7320,837.378914536293,0.839877483748545,77.1479311924466,76.8930864738715,-0.330332537290468,0.315671265238562,0.313404317778336,-0.718135513066931,0.16740086710135,0.16431605277111,-1.8427708193251,0.278467223372701,0.276084123954999,-0.855791711799769,7320,4.29500129326755,0.546514220653027,377.86763231307,30,0.326580240182848,2.68124698360815,77.1479311924466,76.3134456356143,-1.08166939013655,0.315671265238562,0.308202210528198,-2.36608634768175,0.16740086710135,0.157888575792822,-5.68234291329525,0.278467223372701,0.270680449686384,-2.79629810359964,FALSE,FALSE,FALSE,"income"
"BLR",2014,"HHS",5539,136.263353129874,0.839327708135848,18.9182502523056,18.8975536372808,-0.109400260324166,0.271766667946032,0.270969671029458,-0.293265146383925,0.122696444291279,0.121734216818518,-0.784234195472056,0.209903577535094,0.209048395743123,-0.407416491902124,5539,2.86788006679897,0.450023102232344,67.894115968401,32,0.587341280189263,3.0621594693598,18.9182502523056,18.7377134306694,-0.954299785806934,0.271766667946032,0.264776272937532,-2.57220470094152,0.122696444291278,0.11504034565444,-6.23987001502928,0.209903577535094,0.202551525942001,-3.50258517716961,FALSE,FALSE,FALSE,"consumption"
"POL",2008,"HBS",37324,211.649738990959,0.837811880269696,17.9554706133988,17.9065036211145,-0.272713499626909,0.337170420456066,0.335358435833811,-0.537409129722566,0.188298620857287,0.185731488816519,-1.36333024059336,0.296106487663795,0.294186841405535,-0.648295913205299,37324,2.80329281115012,0.562754520597014,89.2602600808148,252,0.481161261372479,3.79762718916255,17.9554706133988,17.7030745727515,-1.40567766828108,0.337170420456066,0.327748684172875,-2.79435434177387,0.188298620857287,0.175981660748455,-6.54118445092962,0.296106487663795,0.286206932470602,-3.34324157207712,FALSE,FALSE,FALSE,"consumption"
"BLR",2007,"HHS",5333,106.811092642675,0.83555915536842,11.9971222754022,11.952909013544,-0.368532226672835,0.296123798691011,0.293521334044245,-0.878843462859158,0.146779628632947,0.143361919804427,-2.3284626486325,0.249343107550016,0.246578746599583,-1.10865745502061,5333,2.38501866281172,0.501505640991587,48.8881768865818,30,0.398791236616064,2.56198126063217,11.9971222754022,11.8847200160563,-0.936910175337158,0.296123798691012,0.289477778224862,-2.24433851501565,0.146779628632947,0.138693154419577,-5.5092619382434,0.249343107550016,0.242371832908075,-2.79585616399786,FALSE,FALSE,FALSE,"consumption"
"ITA",2005,"EU-SILC",18571,596.886118844759,0.831354708036319,49.1314554878082,49.0200586767243,-0.226732161662824,0.341030741156024,0.339533938936993,-0.438905364940667,0.214252551070096,0.212129572635322,-0.990876619284242,0.465125208216921,0.463912547673104,-0.260717011762512,18571,3.83004306129678,0.585268644692139,266.626551383855,101,0.400540859416244,3.41909618264018,49.1314554878082,48.5195520490937,-1.24544130158379,0.341030741156024,0.332742225181023,-2.43043074266716,0.214252551070095,0.203259794113539,-5.13074728942668,0.465125208216921,0.458440165674441,-1.43725655466146,FALSE,FALSE,FALSE,"income"
"CHL",2006,"CASEN",45413,357.120551088137,0.830759238243092,15.9090331731698,15.8571872058125,-0.325890120367622,0.476514483658591,0.474803075462687,-0.359151348929321,0.390850771970976,0.387655537698592,-0.81750747382997,0.531894024113696,0.530363969210309,-0.287661608144041,45413,2.22747308749221,0.743886551758489,86.4125346943051,654,1.4489075456475,12.9687497782626,15.9090331731698,15.0978682043717,-5.09876973646729,0.47651448365859,0.448719596398554,-5.83295748885373,0.390850771970976,0.344475360295082,-11.8652475577911,0.531894024113696,0.50692783707765,-4.69382732352526,TRUE,FALSE,FALSE,"income"
"TLS",2014,"TLSLS",5912,25.4255340620872,0.83038264300012,3.42585769172551,3.41606120728075,-0.285957133258097,0.286529264076338,0.284484061266405,-0.713784965918263,0.133772213151753,0.13116581417747,-1.94838592625036,0.21783413560108,0.215606481592288,-1.02263770673265,5912,1.18518813852197,0.512148396263538,15.2051369396331,53,0.418931129445771,2.6559367163308,3.42585769172551,3.39856813135671,-0.796576005906846,0.286529264076338,0.280812932484711,-1.99502539820998,0.133772213151753,0.126985714698149,-5.07317498433359,0.217834135601079,0.211681000843637,-2.82468803177437,FALSE,FALSE,FALSE,"consumption"
"CHL",2011,"CASEN",41091,352.427266614864,0.828891437322026,18.3982265112866,18.3582402698752,-0.217337477537949,0.468429546738157,0.467272117971301,-0.247087053947892,0.37233605314051,0.370249022052271,-0.560523503065513,0.492395251099449,0.491290612466726,-0.224339822582875,41091,2.51498548902945,0.733259768102085,111.582563124505,569,1.11926373529399,10.3368690675369,18.3982265112866,17.7453290900301,-3.54869759243326,0.468429546738157,0.449048247916916,-4.13750561983132,0.37233605314051,0.340190072127213,-8.63359342780744,0.492395251099449,0.473850348779192,-3.76626343955359,TRUE,FALSE,FALSE,"income"
"CHL",1996,"CASEN",27877,588.638714366178,0.819792816336724,15.1296419065038,15.0767168536329,-0.349810347118606,0.548117179219857,0.546531094463022,-0.289369648857252,0.533659323843998,0.530212114475978,-0.645956926825542,0.638817430484806,0.637549675026366,-0.198453485759986,27877,2.15251359368407,0.886653684170295,123.035710954202,234,1.00701877601207,12.831138660857,15.1296419065038,14.4273292850979,-4.64196459999467,0.548117179219857,0.526319367621896,-3.97685247322223,0.533659323843998,0.489780175607852,-8.22231455080376,0.638817430484806,0.621280806318931,-2.74516995451521,TRUE,FALSE,FALSE,"income"
"IDN",2005,"SUSENAS",10571,29.0406254951636,0.818874046136521,3.75952709870077,3.75096115941021,-0.227846190908432,0.29903620995786,0.297436320083247,-0.535015433361263,0.145806878931186,0.143750340249909,-1.41045381147469,0.232567425475164,0.230828540766534,-0.747690569768011,10571,1.19948184860411,0.493526196598998,14.5859748222384,127,0.822059312288616,4.54923421637873,3.75952709870077,3.70840276986693,-1.35986062852186,0.29903620995786,0.289422793704289,-3.21480005880402,0.145806878931186,0.134636624800996,-7.66099254854908,0.232567425475164,0.222288141463126,-4.41991563996385,FALSE,FALSE,FALSE,"consumption"
"MLT",2012,"EU-SILC",4337,338.999815286195,0.816367155081417,39.2861246023486,39.2234291260025,-0.15958681845224,0.291425911871033,0.290294150172299,-0.388353146591403,0.150312495384472,0.14887583005132,-0.955785697973377,0.935484540808239,0.935381485981799,-0.0110161976969558,4337,3.58079301614922,0.478684166558196,150.934431770201,21,0.435814863890265,2.54735468194869,39.2861246023486,38.9431623563173,-0.872985690247408,0.291425911871033,0.285199546327541,-2.13651747832482,0.150312495384472,0.143034652110533,-4.8418085637678,0.935484540808239,0.93491753374145,-0.0606110568431961,FALSE,FALSE,FALSE,"income"
"FSM",2000,"CPH",7166,1195.32131674193,0.815944114361303,5.59588637619613,5.56279630185115,-0.591328560310622,0.632619691124504,0.630434406400783,-0.345434192830141,0.857243655877922,0.851326381915442,-0.690267454522075,0.857047485050433,0.856197138388233,-0.0992181503396306,7166,1.5524829431302,1.26192358246391,208.148900321674,21,0.0588860030073923,5.40070124370258,5.59588637619613,5.416239838784,-3.210332114253,0.632619691124504,0.620442490045111,-1.92488492695313,0.857243655877922,0.825022749056669,-3.75866378249896,0.857047485050433,0.852306164189905,-0.553215655285311,TRUE,FALSE,FALSE,"consumption"
"CHL",2022,"CASEN",51504,482.79363397771,0.812842099129901,28.7198943818592,28.6281382966884,-0.319486151135362,0.429600064944129,0.42777228852041,-0.425459997068756,0.311583282476043,0.308507103843849,-0.987273324726756,0.457346233740884,0.455608519895535,-0.379955866507375,51504,3.06002537225514,0.65278418264677,151.165901660718,598,1.13693098188461,8.87801607598506,28.7198943818592,27.8887895116577,-2.89382982803176,0.429600064944129,0.412743351534462,-3.92381537741598,0.311583282476043,0.285930218002681,-8.23313249334381,0.457346233740884,0.441337340553775,-3.50038810993669,TRUE,FALSE,FALSE,"income"
"COL",2005,"ECH",35676,406.839406441976,0.811868691381571,11.1806863022216,11.1585448026411,-0.19803345681948,0.538638437049668,0.53772316469947,-0.169923326528976,0.522033718173134,0.520094076294002,-0.371554903756066,0.632562986636905,0.631834026453962,-0.115239145878321,35676,2.19046059958447,0.898065274089977,132.245021028817,206,0.339917158982824,6.30639143905866,11.1806863022216,10.9251119768076,-2.2858554341439,0.538638437049668,0.527876266449021,-1.99803242033672,0.522033718173134,0.500158855528757,-4.19031604336372,0.632562986636905,0.62397798253481,-1.35717774884968,TRUE,FALSE,FALSE,"income"
"ROU",2014,"EU-SILC",5809,295.924465155949,0.809944121904636,11.0250673928607,10.9857338720664,-0.356764447714009,0.369177172302069,0.366919086310561,-0.611653742680451,0.27424385987596,0.270766156053404,-1.26810635765152,0.527026636815142,0.525333801340648,-0.321204917596485,5809,2.46090004203872,0.622470785499842,75.8162309639665,9,0.0552164574124945,1.43558129530919,11.0250673928607,10.9086566244555,-1.05587353126335,0.369177172302066,0.36244850097561,-1.82261305174916,0.27424385987596,0.264232706378503,-3.65045675115008,0.527026636815142,0.521989634028992,-0.95573969782401,FALSE,FALSE,FALSE,"income"
"LUX",2016,"EU-SILC",3803,951.064483702958,0.809849904680686,73.7160851722513,73.6789550709832,-0.050369062846134,0.32812367180268,0.327785325611596,-0.103115447058322,0.188514718161502,0.18804844268318,-0.247341683911795,0.360510148800381,0.360189026895181,-0.0890743038075459,3803,4.2583276826357,0.579102808060022,401.672109109783,14,0.247859386113706,2.3899973888971,73.7160851722513,72.9498546852668,-1.0394345890643,0.32812367180268,0.321083146767335,-2.14569250571454,0.188514718161501,0.179380621457871,-4.84529632100407,0.360510148800381,0.353865984146684,-1.84298962894809,FALSE,FALSE,FALSE,"income"
"NLD",2015,"EU-SILC",9272,418.029043815966,0.805796684245506,54.6172755385198,54.440121592606,-0.324355149844324,0.286314187115905,0.283992426361663,-0.810913625213427,0.142737609430169,0.139730892542269,-2.10646437186663,0.269312024291309,0.266945750280374,-0.878636599001381,9272,4.04538377551376,0.467681452404408,232.392588359107,81,0.524582902019554,3.30142739300436,54.6172755385198,54.033217626671,-1.06936478630626,0.286314187115905,0.278623653749268,-2.68604690675861,0.142737609430169,0.133653825236976,-6.36397388849153,0.269312024291309,0.26157565252211,-2.87264253779848,FALSE,FALSE,FALSE,"income"
"FRA",2022,"EU-SILC",10107,545.67640654247,0.805208010221404,57.5570621323544,57.432000988699,-0.217282013748066,0.314978935809908,0.313487942510384,-0.473362860182991,0.175899140094718,0.173890679701323,-1.14182502103984,0.337632786478368,0.336196635049188,-0.425358995540392,10107,4.00026648236442,0.617486072761502,348.181780324919,39,0.258532675946489,2.26295242741269,57.5570621323544,57.154736871515,-0.699002426347339,0.314978935809907,0.310165227593708,-1.52826353413817,0.175899140094717,0.169710087255039,-3.51852364732728,0.337632786478368,0.333016869860171,-1.3671411080489,FALSE,FALSE,FALSE,"income"
"AGO",2000,"HBS",10034,316.173513193301,0.801575354701671,7.38826045787436,7.36022910766142,-0.379403925629895,0.519568924599597,0.517739489990114,-0.352106240936712,0.512576460351133,0.508834510398937,-0.730027662533006,0.668264009482556,0.667000704381513,-0.189042815880636,10034,1.61601626256571,1.06092142837889,121.362331671072,28,0.119199543902622,3.04977990516855,7.38826045787436,7.3075981209101,-1.09176358121337,0.519568924599588,0.514270051862959,-1.0198594422698,0.512576460351133,0.50198061099759,-2.06717439702249,0.668264009482556,0.664604094481862,-0.547675012982884,FALSE,FALSE,FALSE,"consumption"
