"Country","Year","Survey","Valid records","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original","mean_ppp_day outdetect-capped","mean_ppp_day change (%)","gini original","gini outdetect-capped","gini change (%)","mld original","mld outdetect-capped","mld change (%)","atkinson_2 original","atkinson_2 outdetect-capped","atkinson_2 change (%)"
"NLD",2016,"EU-SILC",11678,4.04463612224614,0.471371912791547,234.804173059257,68,0.408327942338919,2.74220390067122,57.8778012537445,57.2494449785204,-1.08566023866273,0.282415794719035,0.274554244229844,-2.78367946701166,0.139897545056648,0.130529038805961,-6.69669095829624,0.266045997491932,0.258134152316845,-2.97386363624114
"TUN",2015,"NSHBCSL",25126,2.41994163514678,0.559863770374252,60.3121120212084,126,0.452822993793656,2.74174425078705,13.7757898496289,13.6712000347008,-0.759229169940501,0.328158824853964,0.323034873260175,-1.56142428778768,0.178076718240901,0.171749918685355,-3.55285048940928,0.291140393273044,0.285835678318091,-1.82204705273491
"KAZ",2008,"HBS",11996,2.21152773664316,0.492265606098032,39.9778101900559,82,0.454160282992183,2.73543963179391,9.4597155137348,9.38251404241037,-0.816107748825357,0.284964438197942,0.279094848216626,-2.05976227013925,0.13245123439468,0.125538797521563,-5.21885424828862,0.218330429325501,0.212040889639778,-2.88074351575902
"BLR",2013,"HHS",5328,2.81393974605785,0.449359690455431,64.2010019597706,23,0.443008518174327,2.73426780769643,18.1656515061769,17.9533698524203,-1.16858816588264,0.265750524387964,0.257085575692096,-3.26055751567134,0.118439208404534,0.108478345350156,-8.41010606923002,0.203579628386871,0.194385619464277,-4.51617334968389
"KAZ",2021,"HBS",47220,2.55479574816965,0.514083106962179,60.1622493892339,309,0.376471242449959,2.73398538150453,13.3266547406482,13.1887995159568,-1.0344323265983,0.291915315799972,0.284527708386745,-2.53073648875957,0.137782278073971,0.128778377213641,-6.53487588258358,0.217520633912626,0.209476915934919,-3.69791032373396
"IRL",2012,"EU-SILC",4294,3.6620495410034,0.58437298823209,224.790420954588,29,0.379398760459586,2.73149499466899,42.8680685944939,42.5499815172576,-0.742014015712233,0.326855916760789,0.32183527108457,-1.53604246359506,0.188378467709569,0.181948843563094,-3.41314175906088,0.402743332433333,0.39833283752681,-1.09511307856438
"AUT",2015,"EU-SILC",6014,4.12958125065105,0.505237045516508,282.95627692265,33,0.343965725619597,2.72450027080891,62.488642150556,61.7594115370425,-1.16698105194311,0.305257625036618,0.297070575671418,-2.68201305838565,0.170728469570903,0.160516406130415,-5.98146487586706,0.632910621646133,0.628608424932305,-0.679747908581207
"CRI",2017,"ENAHO",10043,2.93618514024832,0.874166016982378,259.48092449012,42,0.18245354686044,2.72428246334815,26.2781922794584,26.0357322456627,-0.922666335710021,0.483046836695305,0.478239421995218,-0.995227446882163,0.40945021027692,0.400807386480111,-2.11083633122673,0.558708952221292,0.554608607279668,-0.733896409807278
"LTU",2007,"EU-SILC",4131,2.87973083015603,0.568302141707675,97.9676434503706,32,0.422531049649287,2.72144580145638,20.4006981515842,20.2594479204577,-0.692379398376552,0.342449757282803,0.337877826779531,-1.3350660662016,0.212145106210742,0.206282316869376,-2.76357510483511,0.400588347909693,0.396474003773075,-1.02707534008071
"MLT",2019,"EU-SILC",3756,3.7779256546644,0.474417126419503,181.485731070485,30,0.544362557621579,2.7187809130924,50.0754183657582,49.7019178164523,-0.745876043566507,0.286650862423608,0.281307484937045,-1.86407165894604,0.141490918371893,0.135496102656022,-4.23689080886086,0.281460732191663,0.276228603453793,-1.85891960740981
"BLR",1998,"HHS",4933,1.24810953523844,0.562598372407105,18.8385377583373,22,0.371695487689943,2.7140492069994,3.9448279847694,3.90778540692578,-0.939016301512685,0.320183498275542,0.313751913064955,-2.00871851461029,0.172377341028386,0.164201233929082,-4.74314492294997,0.287503081753738,0.280845726341463,-2.31557706152768
"MYS",2014,"HIS",67716,3.07012775075175,0.777802371926495,222.190443233694,241,0.200623464895718,2.71243902115203,26.4157842211627,26.1450383480872,-1.02493975120619,0.413488266656032,0.407422465012652,-1.46698277376418,0.288737265063697,0.279191759370298,-3.30594864202689,0.416730514559146,0.41071272737152,-1.44404764647291
"EST",2012,"EU-SILC",5021,2.97907417595037,0.512129771103254,91.4199283593428,28,0.494473024997085,2.71128648754665,24.6175981603717,24.4021914330996,-0.875011143933746,0.323350514416432,0.31739499995627,-1.8418138195668,0.189638260029244,0.182430389678149,-3.80085239654901,0.386024339338796,0.380725538194089,-1.37265985709163
"ARM",2009,"ILCS",7869,1.84878072116653,0.473264209754598,26.2738290457014,56,0.521174256910155,2.70975202790234,6.97235753430819,6.92035636792045,-0.745818987793756,0.280158774227317,0.274767292057425,-1.92443809220736,0.127763979828871,0.121738495435638,-4.71610574537839,0.215683248996541,0.209978950830993,-2.64475715758523
"BEN",2015,"EMICOV",19871,0.891200117098714,0.834909756892871,29.8423757298299,108,0.186916038617212,2.70707925980197,3.00384664704823,2.9783103240132,-0.850120729702708,0.477559141152487,0.473087517734509,-0.9363496649203,0.446035257612571,0.438127806768621,-1.77283089374489,0.638187765908897,0.635092008000631,-0.485085749623715
"IND",1993,"NSS-SCH1",81241,1.03369790683757,0.618425649543909,17.9748733101692,763,0.206870591000388,2.7002230481698,2.73158717314201,2.6950129533603,-1.33893657655607,0.315575388378622,0.306295436009776,-2.94064515503735,0.165045127242094,0.152538222534541,-7.57786971148046,0.261164685194903,0.251192287539632,-3.81843266742932
"BLR",2009,"HHS",5023,2.43104975781112,0.464938798419326,45.8725157843687,33,0.519646519234116,2.69939954297177,12.5905036546676,12.4890105881143,-0.806108074284406,0.276893062700562,0.271036406481187,-2.11513288280107,0.128367646543666,0.121901471155098,-5.03723139176555,0.224243160877135,0.218149799108234,-2.71730105170913
"POL",2011,"EU-SILC",11466,3.10489784070839,0.579807422604712,127.016894925793,50,0.348076712520881,2.69832649415912,24.6550768795546,24.431918640162,-0.905120841775087,0.331951441077987,0.325863060499757,-1.83411783315613,0.193099838732251,0.18521640935563,-4.08256652536725,0.339650803756264,0.333696163097524,-1.75316548434026
"PER",2015,"ENAHO",31452,2.21181500961587,0.853404306164332,118.158616341,89,0.219957426193741,2.69624807074699,13.0312592627803,12.9398028376433,-0.701823387077938,0.43354478138151,0.4295476147195,-0.921973192543668,0.337747974763047,0.331276558316797,-1.91604892695211,0.505501272743615,0.502018443632541,-0.688985230872186
"GRC",2011,"EU-SILC",4001,3.47005445766087,0.618458142848075,205.496476171453,22,0.367655504843487,2.69268173479785,36.0206332198538,35.806231315288,-0.595219698824234,0.338006264634933,0.334054267926743,-1.16920812472457,0.209311894575306,0.204194227338235,-2.44499589832412,0.457611557852019,0.454400958952413,-0.701599171724709
"FIN",2017,"EU-SILC",9645,4.00898282480517,0.479705654398331,232.316296003949,70,0.463620830114492,2.69252761215907,55.7799090773499,55.3550863634298,-0.761605246310137,0.270705713294926,0.265123625713423,-2.06205015533683,0.124682963848818,0.118344723249628,-5.08348566920144,0.240110785193051,0.23442119688163,-2.36956799206094
"SWE",2020,"EU-SILC",5748,4.04496078597296,0.476538976639804,238.549709906738,18,0.243520558559663,2.69176852062206,57.7854979639008,56.8109637062311,-1.68646856392662,0.292023246055015,0.279888665955767,-4.15534730990624,0.160299982752347,0.144745017749763,-9.70365981050399,0.932022796231693,0.930857610444637,-0.125016876386141
"AUT",2022,"EU-SILC",5893,4.24577493595966,0.497010538724267,310.072627448842,32,0.325664382249206,2.6914544522839,66.2503446274276,65.4770428840044,-1.16724184269832,0.306676174314581,0.298500944913906,-2.66575302725962,0.185017569134473,0.174686414244674,-5.58387775719327,0.843802503557628,0.841962774878545,-0.218028350393151
"MNG",2018,"HSES",16444,2.18681901728594,0.555777101372512,47.1885048399266,93,0.354586921603856,2.68747599305586,9.86178664675538,9.76407776480022,-0.990782760315601,0.327409904002909,0.320695230127232,-2.05084629193676,0.176722263909674,0.168146583465175,-4.85263161232646,0.284788664060171,0.277741984813492,-2.47435384056937
"ROU",2000,"IHS",31052,1.72400588708929,0.468400089607415,22.8558283745534,174,0.424904936853408,2.68682183119234,5.64546158373941,5.59089363255814,-0.966580860959876,0.293238637386978,0.286352315709584,-2.34836777948406,0.145183932480784,0.136750795720835,-5.80858819281864,0.248851828388796,0.241652389051706,-2.89306266451964
"IRL",2014,"EU-SILC",5204,3.66632284995404,0.55992590887169,209.788646058566,24,0.36793125363442,2.68646218593298,43.1561300020349,42.7686348840441,-0.897891256636119,0.332133189327368,0.326095372662804,-1.81789018941216,0.192440209670407,0.184671833671081,-4.03677381802421,0.358173306762713,0.352437226019185,-1.60148191817331
"POL",2013,"HBS",37144,2.87507056792236,0.552652267157162,93.0398010047199,207,0.342942191704819,2.68624315806571,18.262549019977,18.0910452791629,-0.939100782845448,0.325495203693376,0.319113698119128,-1.96055287507703,0.17528775121417,0.167064294466107,-4.69140410045822,0.282799323544543,0.276091157513839,-2.37205872582207
"THA",2002,"SES",22770,2.24025740767142,0.776119637182275,96.4106159212976,92,0.191436270472658,2.68511499533852,9.68454311497809,9.60906688302724,-0.779347368840955,0.419444959313261,0.414892283619622,-1.08540479329921,0.290173769589582,0.282934677135183,-2.49474391315189,0.400789059061214,0.396099233050281,-1.17014821260787
"HND",1991,"EPHPM",2722,1.53267284108223,1.0701836641753,114.803713808232,14,0.0815855879714016,2.68232380758071,5.47685929235449,5.42361547657142,-0.972159643710346,0.516917892811841,0.51217947014577,-0.916668339781201,0.480205071913596,0.470742661994642,-1.97049353961358,0.602553737749398,0.598653783270509,-0.647237621237917
"CHE",2013,"EU-SILC",7320,4.29500129326755,0.546514220653027,377.86763231307,30,0.326580240182848,2.68124698360815,77.1479311924466,76.3134456356143,-1.08166939013655,0.315671265238562,0.308202210528198,-2.36608634768175,0.16740086710135,0.157888575792822,-5.68234291329525,0.278467223372701,0.270680449686384,-2.79629810359964
"LVA",2008,"EU-SILC",4995,2.85251085620314,0.669612233436447,129.19818671191,19,0.382019155989785,2.68090163495098,24.6994040589187,24.5307991541109,-0.682627420505999,0.373855386383341,0.369561936482192,-1.14842531565039,0.244120922668751,0.238194069039962,-2.42783517446854,0.426364061276484,0.422467225835646,-0.913969021960082
"LVA",2022,"EU-SILC",5770,3.44865868812625,0.615217483427029,199.200357217082,29,0.32607305336429,2.67757274578027,37.1561179868228,36.810774585308,-0.929438865592203,0.341717724686113,0.335557895938867,-1.80260732828662,0.206881304499317,0.198777241103813,-3.91725265611452,0.412905516799015,0.407458721836301,-1.31913833579643
"THA",2004,"SES",23676,2.33179594691867,0.787859669067207,109.439835867051,125,0.184316331313609,2.67751811196634,10.929815938362,10.8388836274735,-0.831965619560726,0.425403126259857,0.42058901175441,-1.13165940922278,0.29947147611212,0.29169853879625,-2.59555180906786,0.40946115425033,0.404522404551021,-1.20615830049904
"SLV",2018,"EHPM",20096,2.27215865169758,0.688403676640319,76.5060392084996,81,0.2731195618761,2.67678809224173,11.9069722772139,11.7972008202459,-0.921909066489057,0.386105712041243,0.380403573642337,-1.47683347359996,0.254014960542406,0.245686572560092,-3.27869979174852,0.390866106538529,0.385238523795143,-1.43977250757885
"JOR",2010,"HEIS",11215,2.69408667512304,0.593067533482173,87.6445364376222,96,0.407334245156654,2.67053631991746,16.9243903659846,16.8294245852556,-0.561117881798923,0.336557303016,0.33282344793704,-1.10942625386514,0.183854638640923,0.1790651179934,-2.6050583672663,0.284998390245708,0.281032059544325,-1.39170284364191
"AUT",2005,"EU-SILC",4995,3.99502737342097,0.507537986793968,249.046925318307,29,0.465155125169304,2.66991611463191,58.2155552426874,57.8197032892351,-0.6799762568648,0.297889897732081,0.29309772041647,-1.6087075634641,0.154046610069795,0.148427716521513,-3.64752820314342,0.62954254258592,0.627037479842074,-0.397917944283166
"BEL",2011,"EU-SILC",5659,3.95463780109929,0.470121771625147,213.791900850063,34,0.32745490937862,2.66667100688054,54.3484257111098,53.599204075163,-1.37855260045486,0.283400297749217,0.273395003257915,-3.53044600544321,0.145300309874357,0.132815857370404,-8.59217197454637,0.34580634925938,0.336766408355745,-2.61416278879685
"GEO",2009,"HIS",22287,1.63556187246035,0.694340105322485,41.2059304281591,77,0.251865180725115,2.66549560389991,6.11792477754011,6.05863515268722,-0.969113335138549,0.382374032136237,0.376340193326643,-1.57799387575669,0.255832882157402,0.247049867514175,-3.43310624074628,0.423394615693341,0.417786574114528,-1.32454248848412
"MNE",2011,"HBS",1287,2.81202555681899,0.531475425627956,81.9780750196148,8,0.480116708604989,2.6647573929339,17.025528720578,16.9654301208722,-0.352991091742971,0.308198538222635,0.305758502662682,-0.791708998369822,0.160086758896071,0.157211518300927,-1.7960514754448,0.273392401611761,0.270884450038681,-0.917345017013993
"GRC",2018,"EU-SILC",11332,3.2195907096761,0.65118016392548,176.466525551208,53,0.176203477545589,2.66312315066817,25.9202926052764,25.5409434469095,-1.46352189824325,0.342800771460012,0.333051781762285,-2.84392291656911,0.218016495433956,0.204437131262266,-6.22859483391878,0.432437822621172,0.424044036404972,-1.94103886781268
"NPL",2022,"LSS-IV",9599,2.04572208822171,0.525956231704359,37.4718799368873,55,0.460112004731784,2.65770755047794,8.73588261828378,8.67612102432506,-0.684093371786387,0.300202624706072,0.29539633400171,-1.60101555043634,0.147212375493764,0.141516296020483,-3.86929390560786,0.243344005289354,0.238257533507541,-2.09023919687888
"TLS",2014,"TLSLS",5912,1.18518813852197,0.512148396263538,15.2051369396331,53,0.418931129445771,2.6559367163308,3.42585769172551,3.39856813135671,-0.796576005906846,0.286529264076338,0.280812932484711,-1.99502539820998,0.133772213151753,0.126985714698149,-5.07317498433359,0.217834135601079,0.211681000843637,-2.82468803177437
"PRT",2013,"EU-SILC",5727,3.2216157507022,0.619776005355954,160.925860762992,31,0.354637067750623,2.65460134988196,28.3167922955134,28.1357970988558,-0.639179730418582,0.360347923628085,0.35624193443196,-1.1394513265915,0.236744949355983,0.231179984080128,-2.35061626066118,0.444480166780871,0.440943159003954,-0.795762790167542
"MKD",2003,"HBS",4241,2.371638056873,0.683832285968956,83.3571938807804,12,0.298624401229954,2.64962910578463,12.3440308815916,12.2658847676345,-0.633068036743645,0.387223931786312,0.383330173181057,-1.00555732371506,0.254827589667101,0.249230747139773,-2.19632518387791,0.39362353742098,0.389794460957019,-0.972776295098754
"HUN",2021,"EU-SILC",6719,3.33423581555855,0.497864436286154,124.939438065071,34,0.445145374151173,2.64716581357087,29.9545421394829,29.7177578693919,-0.790478682626328,0.2963198766718,0.290729686336827,-1.8865391001644,0.158368839727721,0.151817463363956,-4.13678371012164,0.331463702589613,0.326253383457211,-1.57191242712118
"HND",2004,"EPHPM",10175,1.79341169534224,1.2243421551361,236.615902232583,6,0.0393609649093425,2.64435010665923,8.66457526994135,8.52858786679678,-1.56946415615237,0.578971135103206,0.572263749086302,-1.15850093557912,0.650694078015352,0.635225256529269,-2.37728020105284,0.742936005590335,0.738837712548159,-0.551634731839323
"MAR",1998,"ENNVM",5066,1.75236625952865,0.71755278098744,49.6513014428463,34,0.290780209810305,2.62946773712307,6.65483982939654,6.6242291216344,-0.459976626739023,0.393539138285353,0.390743542547885,-0.710372988477892,0.25652927062867,0.252438624011673,-1.59461203276047,0.376384562004909,0.37352628576976,-0.759403154030458
"PSE",2010,"PECS",3741,2.53924731232838,0.618617935378548,81.05282628566,29,0.297086936344224,2.62385326716347,14.301447327244,14.1669956927289,-0.940126068631897,0.352944324472598,0.346818136632463,-1.73573773973812,0.204859946903388,0.196569361539043,-4.04695280344601,0.316521127177946,0.310107498448723,-2.02628771937159
"FRA",2004,"EU-SILC",9501,3.79890995849061,0.561579631925797,240.723471675926,48,0.309104252997135,2.6195865800931,47.2763664202591,46.782007558871,-1.04567863146153,0.314047094496791,0.306808350866366,-2.30498665877613,0.168674605756177,0.159269336839468,-5.57598393341114,0.301319186419404,0.294011205529747,-2.42532876067347
"CHE",2016,"EU-SILC",7746,4.31546493983635,0.542624477141343,381.205412880333,23,0.285685887714621,2.61731376520702,77.3565521538239,76.4209385338156,-1.20948205931896,0.323069571970188,0.31479962626884,-2.55980334233127,0.176842156100078,0.166202607043785,-6.01640993919574,0.301981747350029,0.293541016986507,-2.79511276346743
"POL",2010,"EU-SILC",11584,3.07326268024315,0.584135923578172,124.670025510076,53,0.346774221630471,2.61128772586106,24.1656010179816,23.9668911552875,-0.822283966975101,0.333425203045416,0.327910747493252,-1.65388084097913,0.193654410221579,0.186507140648594,-3.69073421297619,0.338667749388865,0.333256553158817,-1.59778905426133
"ECU",2004,"ENEMDU",4490,1.91877606057261,1.12561451696559,199.461176118489,16,0.0680998436114211,2.60978996835728,9.67095360448809,9.55439477647587,-1.205246481155,0.534673975767702,0.528998850611321,-1.06141787586207,0.524716081419743,0.512809844651682,-2.26908173575435,0.653787389249568,0.649564650204796,-0.645888726856403
"ARM",2020,"ILCS",5183,1.99124729936793,0.434796816162771,26.9946243452146,47,0.508834556085206,2.60885515753629,7.47310462573846,7.41550012723564,-0.770824194062825,0.251316038975954,0.245519507426133,-2.30647099701248,0.103866342241658,0.0977209726835471,-5.91661304853971,0.179315807592123,0.173175049142798,-3.42454942025704
"PAN",2015,"EH",7035,3.0682733648536,0.993555826585966,423.664066246841,16,0.100701515893486,2.60869374486733,29.4188009568616,29.0779906734915,-1.15847781787509,0.507683658707607,0.501917753186632,-1.1357280113473,0.473713042318839,0.462517529207239,-2.36335336194194,0.610733361295134,0.606174134319888,-0.746516772160288
"CRI",2005,"EHPM",8551,2.47920293930868,0.887089704945671,170.796374431223,31,0.191669966437463,2.60868533494961,17.8311548089786,17.6933614419734,-0.772767487475789,0.474341250129411,0.470252386469396,-0.862008872072406,0.403605825698899,0.396385967222952,-1.78883901476018,0.570548615763319,0.567211827189679,-0.584838606465732
"NOR",2019,"EU-SILC",6055,4.26540040417815,0.446733637382848,271.945401488857,34,0.400076751993955,2.60250065895527,72.1413500666361,71.3518612852462,-1.09436374653463,0.275356477154512,0.267356716985489,-2.90523769467517,0.144612501772263,0.135401932722838,-6.36913747881259,0.932010613823574,0.931259878476154,-0.0805500856197572
"SWE",2008,"EU-SILC",7383,3.79413092070479,0.439104134495782,165.909643548865,30,0.411669255237222,2.59984402741975,46.5895706755305,46.0613134988865,-1.1338528537276,0.269354151893618,0.26099591115609,-3.10306734786454,0.132772112514272,0.123354997716034,-7.0926903397927,0.440013330796434,0.433713824034042,-1.43166270689784
"ROU",1999,"HIS",31516,1.74748002143678,0.482312813288225,24.3959823584597,160,0.361368313670549,2.59807730739816,5.8512850767396,5.78742351702178,-1.09141084189665,0.294176678733948,0.286400343881077,-2.64342329457847,0.146270213791047,0.136684845791538,-6.55319203484747,0.24905985415517,0.240905204497872,-3.2741726622135
"HUN",2007,"EU-SILC",7980,2.99708523941667,0.477838242389545,83.9817880648663,49,0.435235065268615,2.59609956167448,20.4091794059459,20.2448549789447,-0.805149603189703,0.282891769713471,0.277085806932336,-2.05236185804044,0.139044408515109,0.132318228877618,-4.83743266580861,0.337442454858202,0.33217559119758,-1.56081832170031
"ZMB",2015,"LCMS-VII",12141,0.744890573480405,1.15871624422138,68.1042286638406,36,0.0800639978604958,2.59533049480437,2.97441587393089,2.95174691989279,-0.762131288929235,0.559366359021034,0.555984786163722,-0.604536329862537,0.573705232828964,0.566288679339979,-1.29274635554806,0.658451480825584,0.655829356211721,-0.398225942263153
"AUT",2016,"EU-SILC",5967,4.14867108905178,0.502601484354108,286.138380616976,24,0.289162844921504,2.59069234753699,62.430365781512,61.6403929544753,-1.2653663279842,0.303265979217857,0.294350516974852,-2.93981615280381,0.175995153489913,0.164749652239668,-6.38966529887401,0.799674104329522,0.797115492045208,-0.319956876240168
"BRA",2013,"PNADC-E1",62855,2.56784857544112,1.04948266461325,303.777817066326,246,0.131351953537182,2.58969767019843,20.5792070155394,20.4452858680419,-0.650759513699384,0.526059410270675,0.522959013997159,-0.589362382457981,0.501752850080245,0.4955631756941,-1.23361020971884,0.62392723575189,0.621466516421757,-0.394392036303326
"FIN",2012,"EU-SILC",9725,3.96305514969114,0.4966633287647,233.468026436911,74,0.373378069199621,2.58561565645046,55.0210105767358,54.4700971222351,-1.00127832754434,0.276366059141024,0.269061145394528,-2.6432021968254,0.130571314770819,0.12187342085032,-6.66141252829184,0.391093297672049,0.385023285158535,-1.55206252565432
"MDA",2012,"HBS",5483,2.26557582287281,0.491661797534119,42.1216228394418,36,0.541008238470115,2.58141626458212,10.9570435781095,10.9020781228055,-0.501644945665758,0.291588393743874,0.288032257849931,-1.21957388230848,0.138512024520357,0.134586317836959,-2.83419919461305,0.233332024729091,0.229612697339972,-1.59400639215209
"CRI",1994,"EHPM",4557,2.37740383119228,0.857694922895052,141.243958845629,17,0.161597048334471,2.57747593013863,13.2664327999388,13.1527397561777,-0.856997849200813,0.457989733786597,0.453310875456581,-1.02160768786937,0.380959259095173,0.372918506114014,-2.11065954933262,0.561489310257067,0.55770656782629,-0.673698031587533
"ARM",2022,"ILCS",5184,2.03206872966357,0.469117305491604,31.1688951166172,44,0.441243471210888,2.56809986677919,7.71230027149819,7.65177141325088,-0.784835342459456,0.279452945918188,0.273766974673569,-2.03467930027994,0.128744472631986,0.122224000758606,-5.06466160455595,0.216975417734707,0.210938257764643,-2.78241656732091
"TUR",2005,"HICES",8502,2.50056290383182,0.741082720705464,112.596548890207,38,0.230431645060819,2.56679876099069,14.1679871845577,14.0637815449366,-0.735500662611499,0.426146562921189,0.421903137489734,-0.995766668248477,0.315942101487455,0.309255699466491,-2.11633776868745,0.459589491719918,0.455605786789256,-0.866796348139787
"HUN",2008,"EU-SILC",8094,2.99455307229358,0.468507746964761,81.4570846775888,52,0.486800370404551,2.56609705320188,19.9118234571565,19.7974001321149,-0.574650158423728,0.278654403259118,0.27449765241742,-1.49172264750912,0.132518804931007,0.127845377476874,-3.52661454845363,0.237183078116586,0.23290125786989,-1.80528066365312
"MKD",2005,"HBS",4212,2.33213528678803,0.714926664785001,87.9629128837815,12,0.301305601213059,2.56332951160252,13.2917024953873,13.2160295462376,-0.56932472853598,0.393052501146461,0.389584585628087,-0.8823033839649,0.266217202222873,0.261178133293678,-1.89284121654024,0.415025282398101,0.411704134602709,-0.800227826170463
"BLR",2007,"HHS",5333,2.38501866281172,0.501505640991587,48.8881768865818,30,0.398791236616064,2.56198126063217,11.9971222754022,11.8847200160563,-0.936910175337158,0.296123798691012,0.289477778224862,-2.24433851501565,0.146779628632947,0.138693154419577,-5.5092619382434,0.249343107550016,0.242371832908075,-2.79585616399786
"POL",2012,"HBS",37388,2.85156412055989,0.548237391215473,89.6825573013362,220,0.358597322107512,2.55788566435749,18.0628542746521,17.9224263634672,-0.777440315078259,0.323912771437875,0.318627543929178,-1.63168234621801,0.172931399803184,0.166242366234469,-3.86802719247517,0.279773334089816,0.274220483822795,-1.98476752085237
"AUT",2009,"EU-SILC",5845,4.06711078963245,0.515371171368866,274.026359341997,32,0.402388508639102,2.55703194615596,60.3313071974669,59.8912669795284,-0.729372921588056,0.304205831545703,0.299107456391073,-1.67596233403041,0.173376668795419,0.167237878563375,-3.5407245246408,0.605779865683704,0.602915470754068,-0.472844195044975
"SWE",2018,"EU-SILC",5798,4.0109757127555,0.464549095824632,222.432347730737,19,0.333039003608205,2.55387581277961,55.9994120037074,55.3100430398307,-1.23102893264498,0.287303589425341,0.278440094224414,-3.08506246603335,0.152179986797754,0.141635803479003,-6.92875820311663,0.771146591080716,0.768310683316699,-0.367752097567231
"TZA",2011,"HBS",10185,1.23811872425833,0.726474823520729,30.4944041052258,64,0.145916983852937,2.55171197717083,3.11437034371818,3.07939709735834,-1.12296363309471,0.377831494731825,0.370769939725563,-1.86896939633739,0.235195896440801,0.224452183677036,-4.56798478474698,0.336754294444818,0.329238966057814,-2.23169489178854
"MLT",2012,"EU-SILC",4337,3.58079301614922,0.478684166558196,150.934431770201,21,0.435814863890265,2.54735468194869,39.2861246023486,38.9431623563173,-0.872985690247408,0.291425911871033,0.285199546327541,-2.13651747832482,0.150312495384472,0.143034652110533,-4.8418085637678,0.935484540808239,0.93491753374145,-0.0606110568431961
"LTU",2010,"EU-SILC",5227,2.96964389334576,0.565070461276192,106.150221750243,27,0.324584266374105,2.54704590662205,21.5170789762093,21.3135760154436,-0.94577410340253,0.369372659880562,0.363362384267501,-1.62715768270574,0.256919216434401,0.248604193298934,-3.23643488052986,0.489565658130438,0.484736472500424,-0.986422464446368
"KGZ",2005,"KIHS",19067,1.42651474954058,0.583937812289591,24.0065854488114,87,0.320973411408276,2.5451603392297,4.58930141733087,4.54955109408695,-0.866151939678828,0.325614307740551,0.319733089825565,-1.80619148949417,0.172344952513211,0.164693733263691,-4.4394797398739,0.271847158018232,0.265564508417423,-2.31109629639319
"HTI",2012,"ECVMAS",9667,1.10970219933287,0.996008670289691,60.2033627387242,26,0.102702178823308,2.54328637952057,3.88027658307039,3.84342020250301,-0.949839007048892,0.511873285646581,0.507197541645475,-0.913457320828737,0.513821591435863,0.504706729765596,-1.77393512109828,0.738876273651763,0.736373655135499,-0.338706033135328
"POL",2017,"HBS",36620,2.97749426708947,0.515357298057235,92.1636831847385,230,0.386452107476581,2.5385028111749,20.1219489674536,19.9673212232471,-0.768453117819889,0.302965813270383,0.297580679642577,-1.77747237210572,0.150212059451416,0.143692890426745,-4.33997712865394,0.247174527470249,0.241459029286808,-2.31233300693967
"BRA",1982,"PNAD",32112,1.87378645299552,1.09570638635324,174.322252476292,144,0.0782199914353084,2.53602053227981,8.71939967203757,8.63462875701995,-0.972210452624067,0.578651686664205,0.574517989855328,-0.714367019770834,0.616985657093759,0.607515804258448,-1.53485785713682,0.706306668033308,0.703424259141055,-0.408095947937126
"FIN",2011,"EU-SILC",8838,3.95480389117958,0.497031798640286,231.805645834707,60,0.346909734954997,2.5352372032326,54.7140279130729,54.1310538736095,-1.06549282094455,0.277009163665825,0.269236986149944,-2.80574743919205,0.130660104244021,0.121382751956506,-7.10037110500716,0.252500302941114,0.244586897189659,-3.1340183196933
"MLT",2014,"EU-SILC",4376,3.65757990319803,0.476505816075386,161.91918478749,27,0.441498745116087,2.53495801773293,42.881447696772,42.5092921692017,-0.867870716963526,0.288436637320296,0.282223628620842,-2.15402896011285,0.140484280400792,0.133328221462857,-5.09385029949246,0.247293802254772,0.240879993273952,-2.59359875675825
"NLD",2017,"EU-SILC",12188,4.07832580347579,0.462397929230657,236.39865385614,81,0.440123367465697,2.53355444397865,59.7971318148951,59.3225846404223,-0.793595211124531,0.281735697887682,0.276003372207603,-2.03464655812426,0.139000398369689,0.132394062677795,-4.75274586934923,0.266875278320221,0.261150285196474,-2.14519424945667
"FRA",2006,"EU-SILC",9302,3.80724392937429,0.543747912507262,230.09394151334,43,0.340365691265018,2.5318631331839,47.45972090018,47.0412665581872,-0.88170417789214,0.298261192108262,0.292034786870698,-2.0875680116317,0.151326648610588,0.143783189612408,-4.98488472945183,0.326928226962564,0.321034925526669,-1.80262851288447
"GEO",2021,"HIS",13616,1.9438955554524,0.606642126386303,43.1128861322973,55,0.300354817932996,2.53092616261644,7.54675769033199,7.48524645616643,-0.815068360341831,0.34178617354017,0.336387773470227,-1.57946707265147,0.202746257572967,0.195553216532782,-3.54780459392525,0.344079239421247,0.338746156315294,-1.54995782800604
"POL",2016,"HBS",36852,2.95637918889954,0.522419493152709,92.1702737777593,206,0.349004412247904,2.52612832618986,19.7450117731371,19.5679057599917,-0.89696585233916,0.307963476295063,0.301713582276323,-2.02942702619454,0.155875823290321,0.148153629718966,-4.9540675445049,0.25497403039691,0.24834577008408,-2.59958251532999
