Country,Year,Survey,Valid records,LIS ceiling (PPP/day),Welfare share above ceiling (%),mean_ppp_day original,mean_ppp_day LIS-capped,mean_ppp_day change (%),gini original,gini LIS-capped,gini change (%),mld original,mld LIS-capped,mld change (%),atkinson_2 original,atkinson_2 LIS-capped,atkinson_2 change (%)
BRA,2004,PNAD,96514,847.1937091175562,0.3230564801179154,13.488447747189458,13.473066414196724,-0.11403338086799497,0.5641053909968949,0.563607780433808,-0.08821233957853059,0.5944614411209002,0.5933337585354614,-0.18969818855070208,0.7004534117304401,0.7001114532331314,-0.048819591936011264
BRA,2005,PNAD,98891,828.5104632963679,0.355959654583803,14.170244207725885,14.152536813801452,-0.12496181198329293,0.562474665257885,0.5619272681409042,-0.0973194262411492,0.5881477332197664,0.5869127165988366,-0.2099840824292265,0.6929794842849528,0.6925953648061255,-0.05543013718850576
BRA,2006,PNAD,100293,805.1252598114747,0.33407770162578043,15.221301060908033,15.20555861387914,-0.10342379383930789,0.5557801178722919,0.5553202305485441,-0.08274627122474287,0.571734755897662,0.570713253977273,-0.17866710215739268,0.6805313468432388,0.6802006172748084,-0.04859872656337583
BRA,2007,PNAD,99292,833.5180246872624,0.20323726226409328,15.754469835549541,15.744711094871493,-0.06194267899785055,0.5481429008667125,0.5478628450815939,-0.05109174718412879,0.5622343726217496,0.5616238568771537,-0.10858741021987361,0.7061161622441815,0.7059340217827209,-0.02579468806969132
BRA,2008,PNAD,99951,809.2436402089206,0.3340143232705896,16.590375439397377,16.575947034306136,-0.0869685266855269,0.5395372019483505,0.5391364100778974,-0.07428438094830847,0.5383771042348511,0.537519280042706,-0.15933519189383905,0.6764325464272016,0.6761509195523052,-0.04163414022343437
BRA,2009,PNAD,102201,791.2911048830671,0.44827242156022035,17.097842330690046,17.06016847330719,-0.22034275819254878,0.5360110471331534,0.5349864957358494,-0.1911437092171453,0.5319850751573627,0.5298103514508012,-0.40879412000762727,0.6759316434658941,0.6752160551640507,-0.10586696284466957
BRA,2011,PNAD,92784,775.8950194615626,0.4715345525923407,18.420032593057233,18.39278153354661,-0.14794251515544143,0.5282450166128493,0.5275460983572755,-0.1323094839692618,0.5154140610609153,0.5139573791454803,-0.28262362738736835,0.6535866721827728,0.6530734705710391,-0.07852081959072166
BRA,2012,PNADC-E1,61138,805.5143909649216,0.3617600579225126,19.751886086842504,19.742098294955124,-0.04955370765276079,0.5333386641172616,0.5331073176126826,-0.04337703604555543,0.5195835703865481,0.519098271458923,-0.09340151522961859,0.6394880271114842,0.6393093201307027,-0.027945320819955377
BRA,2013,PNADC-E1,62855,792.1982556972935,0.11988749069679502,20.57920701553942,20.575354499674663,-0.018720429129504,0.5260594102706752,0.5259706733783603,-0.01686822639844765,0.5017528500802451,0.5015699797517144,-0.03644629592067794,0.6239272357518899,0.6238568345190432,-0.011283564623032483
BRA,2014,PNADC-E1,63971,812.9485600220298,0.2011810029649601,21.015045478564915,21.006835692369936,-0.039066230921802614,0.519410499044072,0.5192226855977147,-0.036158962266452654,0.48628532770105304,0.4859029006033162,-0.07864253267619858,0.6114533411884376,0.6113015187522763,-0.024829766383516194
BRA,2015,PNADC-E1,62036,778.6254761253039,0.051220718924523324,20.394478641985913,20.391125050268894,-0.01644362562971402,0.5181897490072788,0.5181105098777219,-0.01529152780591625,0.4868146671164073,0.48665350432360555,-0.033105574603242705,0.6170706773677221,0.6170077094400319,-0.01020432990899156
BRA,2016,PNADC-E1,135445,870.2781228853771,0.3356534561334967,20.382351703372112,20.360285836153487,-0.10825967258221159,0.532661770460521,0.5321553224524005,-0.09507872278550211,0.5219355365755396,0.5208720550353547,-0.20375725844660186,0.6471968373419845,0.6468145258083977,-0.05907191004779211
BRA,2017,PNADC-E1,136300,846.8781678881785,0.5125900496720749,20.350040025086447,20.314245021071482,-0.17589647966705924,0.53219734448262,0.5313731167470275,-0.15487257577240232,0.5261813588401298,0.5244506594575498,-0.3289168940524778,0.658321448778327,0.6577194528258523,-0.09144407395381693
BRA,2018,PNADC-E1,136239,962.4466300749708,0.2722169813576326,21.055177806339344,21.03971148006434,-0.07345616559146784,0.5379438387409181,0.537604203497507,-0.0631358180820496,0.5393515487239582,0.5386294686772595,-0.1338792942019107,0.6667360926515677,0.6664911355572065,-0.036739738115432186
BRA,2019,PNADC-E1,134480,984.2439795238297,0.4909883926224303,21.162451005870626,21.130526897715562,-0.15085260278314694,0.5340431061366633,0.5333392267995252,-0.13180197048699993,0.5346058229207116,0.5331226325074763,-0.27743626231607754,0.6687126134364599,0.668212154641902,-0.07483914382684365
BRA,2020,PNADC-E5,40129,452.5820063349024,1.1543096028777284,21.050559479617867,20.955732814669304,-0.450470995986485,0.48865008124159015,0.4863368634098636,-0.47338942947661167,0.41978192591109575,0.4154063023063146,-1.04235636045652,0.55141252599681,0.5493835699888279,-0.3679560968105178
BRA,2021,PNADC-E5,37869,792.89243928912,0.1831983845605156,19.214118845749034,19.198133660677133,-0.08319499426557853,0.5284869184340151,0.5280943269863183,-0.07428593480801604,0.5158731539665427,0.5150533017591687,-0.15892515457919254,0.6461470969021477,0.6458524907199288,-0.04559429015952299
BRA,2022,PNADC-E1,116520,770.3179364004817,0.723219883578466,21.37948645800804,21.31456190822913,-0.3036768441862625,0.5191397572874996,0.5176751985007135,-0.2821126230898585,0.4883011426491972,0.4853096462587332,-0.6126335019889906,0.6180054730974299,0.616842056835252,-0.1882533914055795
BTN,2003,BLSS,3989,119.56034674806283,0.0,5.986576418050735,5.986576418050735,0.0,0.4089800092143028,0.4089800092143028,0.0,0.2724549624066508,0.2724549624066508,0.0,0.3802806759267855,0.3802806759267855,0.0
BTN,2007,BLSS,9794,131.4175667510905,0.14289045563766453,7.240447599694778,7.2381536257923935,-0.03168276367998546,0.38090772200807654,0.38071152251950946,-0.05150840406510371,0.23959904768018303,0.2392954615827514,-0.12670588650955938,0.3608042629574727,0.3606019191417592,-0.05608132621685025
BTN,2012,BLSS,8964,150.87464149789048,0.7669289203157056,9.905167147460848,9.887522523097442,-0.17813555390561175,0.3880932705060631,0.3870017184066521,-0.2812602491116811,0.24946012573600918,0.24777188507767933,-0.6767577196350905,0.3641869691868884,0.3630544582681313,-0.31096964322628873
BTN,2017,BLSS,11393,222.30879223165638,0.27018852340919003,10.762673255711377,10.749966479895665,-0.11806337992253946,0.3744140955659243,0.3736746749838564,-0.19748737850007192,0.2323089376897518,0.23116164972507924,-0.4938630325987514,0.3571134287776506,0.35635396529594976,-0.2126672985388378
BTN,2022,BLSS,13338,145.9809698683126,0.2252682087218184,15.759624656126475,15.751422527995665,-0.0520451997416127,0.28459921822374223,0.2842267827908632,-0.1308631257680437,0.13443090724334006,0.1339590913285904,-0.3509727966765852,0.2319685551379419,0.23157133899434412,-0.17123706416224405
BWA,2002,HIES,6043,993.3892422938941,0.0,9.558292399434867,9.558292399434867,0.0,0.647313079987636,0.647313079987636,0.0,0.7958857001429891,0.7958857001429891,0.0,0.7471492286824672,0.7471492286824672,0.0
BWA,2009,CWIS,7730,574.2537470173609,2.4789330559964053,11.00972755591698,10.870302587150132,-1.266379826918751,0.604590467966049,0.5995211933237754,-0.8384642019460764,0.6686280355441969,0.6560437067890639,-1.8821120393030855,0.688463485374751,0.6844678593048243,-0.5803686259049368
BWA,2015,BMTHS,7055,458.37118798187413,2.073444133383954,8.82108724566786,8.72438262968495,-1.0962890774082634,0.533250267707009,0.528077593356112,-0.9700275206873554,0.4970533150131158,0.4861396584392035,-2.1956712176085857,0.5799792355783728,0.5753237828662673,-0.8026929977006825
CAF,2008,ECASEB,6894,113.49041424331517,5.465743904644766,3.038541222947998,2.960684796802632,-2.5622961952061263,0.5623660815101582,0.5508655623436036,-2.0450236144526124,0.5706369586184659,0.5450615169369293,-4.4819111863093735,0.6318983263875644,0.6222193477887845,-1.5317303741113952
CAF,2021,EHCVM,6410,51.400934207598375,0.44479511757146006,2.2406651998896736,2.235701576764683,-0.22152453321607757,0.430464248782386,0.42919989220055343,-0.2937193008267003,0.3144016886098554,0.31223930592837423,-0.6877770571278585,0.4453317891745602,0.4441008366920136,-0.2764124440404747
CHE,2007,EU-SILC,6582,1018.1197985685816,0.581313879188011,71.86779777339027,71.6504495900133,-0.30242777726722236,0.33918807722387145,0.3371841332967912,-0.5908061225152084,0.19878295082567732,0.1958986834843568,-1.450963138106287,0.35860103067086635,0.3566583610045525,-0.5417356616849389
CHE,2008,EU-SILC,6755,933.5073511146177,1.1016698367097049,73.74802793712652,73.51369734504806,-0.31774489248477256,0.34255534731948256,0.3404605837469219,-0.6115109832476207,0.20332138059400862,0.20032164690859755,-1.4753655895151097,0.34825275220653173,0.3461799818128922,-0.5951913891581451
CHE,2009,EU-SILC,7337,968.3226321132302,0.9791147067456878,74.26698336037913,74.0380684348845,-0.3082324273006032,0.3379469993567803,0.33590098023212334,-0.6054260367901465,0.19689695165050214,0.19399157542390455,-1.4755821267130265,0.35003748842844096,0.34803258545362137,-0.572768072305907
CHE,2010,EU-SILC,7488,908.3005487531083,1.0333561855133448,73.9532861491692,73.68230602617214,-0.3664206651351143,0.32855856289379226,0.326089775703712,-0.7513994364768073,0.18511722231031413,0.1816196670380048,-1.8893732461295998,0.3203441660869021,0.31784899430458513,-0.7789034564906205
CHE,2011,EU-SILC,7475,870.6410613898304,1.1718517618870115,74.23219824754563,73.99581978832077,-0.318431172463185,0.3255303038625804,0.3233768232521148,-0.6615299973346533,0.1837906526303943,0.18080416707196,-1.62493876358345,0.3363695609970524,0.33425564594730495,-0.6284501616262372
CHE,2012,EU-SILC,7509,849.7248147695041,0.2907789856314588,75.28656188937833,75.2651247222988,-0.02847409490027708,0.3171361852683213,0.31694172432774415,-0.06131780276433796,0.17026036167786351,0.16999803684243808,-0.15407275823937638,0.2916844708009497,0.2914836244547958,-0.0688574011507681
CHE,2013,EU-SILC,7320,837.3789145362932,0.839877483748545,77.14793119244658,76.89308647387146,-0.3303325372904675,0.3156712652385617,0.3134043177783359,-0.7181355130669309,0.1674008671013505,0.1643160527711096,-1.8427708193251013,0.27846722337270124,0.2760841239549987,-0.8557917117997693
CHE,2014,EU-SILC,6751,893.2280464076734,0.7444703873271681,76.78760512129803,76.73875735167658,-0.06361413348454636,0.3246218724169969,0.3241922949885465,-0.13233163411077165,0.17642929042076805,0.17584512605314817,-0.3311039602475807,0.30013477531764954,0.29969137819054525,-0.1477326733081874
CHE,2015,EU-SILC,7436,878.6410694872258,0.74056380372354,77.71382402574349,77.51330481758075,-0.2580225727874641,0.3252565867811765,0.3235117816083529,-0.5364396122122028,0.17831152269665385,0.17589833191863846,-1.3533566095561556,0.298911066540412,0.2971032128440809,-0.6048132366777592
CHE,2016,EU-SILC,7746,896.056391304997,1.263887708181925,77.35655215382386,77.15104836246265,-0.2656578992204395,0.32306957197018626,0.3212684588763093,-0.5575000712364164,0.17684215610007836,0.17438371804713704,-1.390187785060737,0.3019817473500295,0.30012999119936623,-0.6132013497215927
CHE,2017,EU-SILC,8098,923.7532642629694,1.744281648911498,78.75465529150435,78.26020751993671,-0.6278330718831437,0.3304245095369549,0.32619866977226897,-1.278912321185821,0.18790155455230195,0.18201492859595536,-3.132824510351806,0.34218552499205057,0.3380415232071625,-1.2110394748533926
CHE,2018,EU-SILC,6670,873.0339379000675,0.2287498307845762,78.50205102763292,78.43735555441388,-0.08241246231421862,0.32676333999047225,0.32620811500562574,-0.1699165472059061,0.1816719557563058,0.18090035345875943,-0.42472284416940065,0.30451706157104863,0.3039451524131408,-0.18780857629364656
CHE,2019,EU-SILC,7319,919.2442521051331,1.637716646946951,77.1028851276444,76.69353551975401,-0.5309134764707069,0.3314105104061834,0.3278453944968809,-1.0757401462412997,0.19057279997497645,0.18559174892257158,-2.6137261209673746,0.33973378892930506,0.336219549113455,-1.0344098615935327
CHE,2020,EU-SILC,8129,957.3885525570976,2.2881807034616823,79.27157120268541,78.63633942992426,-0.8013361702355448,0.3399834153482082,0.33465823291301156,-1.5663065299060586,0.19957744294017932,0.19202546315422886,-3.7839846400948507,0.32841127385152746,0.3230006468163308,-1.6475156201984698
CHE,2021,EU-SILC,8566,948.1939836087003,1.2558345824153685,80.13957186369602,79.84715301578241,-0.36488696047810576,0.3373792680203008,0.3349544089623707,-0.7187338665350929,0.19638587833554233,0.1929729276349441,-1.7378798972331855,0.33661909261112966,0.3341970319612465,-0.7195256309127984
CHL,1987,CASEN,17899,412.6358311745778,0.5452167712551824,9.797318144978842,9.793476531041115,-0.03921087261716805,0.5609433060366864,0.5607711111366117,-0.030697380327315837,0.5696692316478849,0.5692858772375491,-0.06729421022561022,0.9341601073134569,0.9341342816537619,-0.00276458601612406
CHL,1990,CASEN,20919,445.2020722657652,1.983042767672206,11.702753670156039,11.640774418572816,-0.5296125453044476,0.5712991742923343,0.569017386381419,-0.3994033272920139,0.5873285391872713,0.5821172972561286,-0.8872788539024401,0.6876897025825237,0.6860270570461294,-0.24177263817539707
CHL,1992,CASEN,29349,387.87782020280173,1.2256111432168109,12.464208950778247,12.412555811121928,-0.4144116956021793,0.547207112707369,0.5453236475446721,-0.34419603089189676,0.5260326406441662,0.5219831691582941,-0.7698137288426055,0.6138277818941914,0.6122211764868883,-0.2617355314784353
CHL,1994,CASEN,31425,550.3510713904298,2.927559517968602,14.008215316419701,13.71915349635589,-2.063516397588405,0.5626647715998147,0.553452357014257,-1.6372829881217132,0.567004636875255,0.5463603405099402,-3.6409396013205364,0.6520395841751159,0.644708417295812,-1.1243438369740177
CHL,1996,CASEN,27877,588.6387143661777,0.8197928163367243,15.1296419065038,15.076716853632856,-0.3498103471186065,0.5481171792198571,0.5465310944630224,-0.2893696488572517,0.5336593238439984,0.5302121144759777,-0.6459569268255416,0.6388174304848058,0.6375496750263663,-0.19845348575998623
CHL,1998,CASEN,41015,624.0868218840772,1.011531343638942,16.23212729245404,16.188173659495362,-0.2707817168185467,0.554413385490895,0.5532037722543734,-0.21817893798695698,0.5500693167177388,0.5474075437794133,-0.48389773023668203,0.6559105219175838,0.6549763838391087,-0.14241852314612613
CHL,2000,CASEN,32734,425.3852609204016,1.0951948064626071,14.01968219655973,13.919627823062722,-0.7136707672415032,0.5255478979246525,0.522137695005611,-0.6488852743028906,0.49101680945453907,0.4839192944205766,-1.445472924205382,0.6276281107763069,0.6249516593341538,-0.42643906418446953
CHL,2003,CASEN,33534,405.2880433443097,1.6538743917749013,13.806668291468219,13.665187951480586,-1.0247246982464264,0.5126108606582573,0.5075656499541059,-0.9842184571885015,0.46745128461648777,0.4573103387523143,-2.169412342613075,0.6167973522132946,0.6128303980182186,-0.643153570754007
CHL,2006,CASEN,45413,357.1205510881374,0.8307592382430917,15.909033173169828,15.85718720581246,-0.3258901203676223,0.4765144836585905,0.4748030754626871,-0.35915134892932077,0.3908507719709764,0.3876555376985915,-0.8175074738299704,0.5318940241136964,0.5303639692103088,-0.28766160814404085
CHL,2009,CASEN,39115,342.7110773687746,1.723138723747724,17.18373638677314,17.14401907150127,-0.23113317370513364,0.4732938263582631,0.472074964909599,-0.25752743449932725,0.38374653280513993,0.38153862294131624,-0.5753563029440634,0.5095583068691163,0.5084232859783377,-0.22274602836964696
CHL,2011,CASEN,41091,352.42726661486427,0.8288914373220255,18.39822651128657,18.35824026987522,-0.21733747753794885,0.4684295467381573,0.4672721179713005,-0.247087053947892,0.37233605314051044,0.3702490220522714,-0.5605235030655131,0.4923952510994487,0.4912906124667257,-0.22433982258287521
CHL,2013,CASEN,49778,415.8490989609938,1.5043788759757093,22.49390063033082,22.370477509721425,-0.548695944904154,0.4679110148694595,0.46497658356224847,-0.6271344794115841,0.3698421978315669,0.3645374320732748,-1.4343322069235498,0.4852060770196299,0.48236790879998515,-0.5849407816732599
CHL,2015,CASEN,63478,413.8594606426888,1.651865947473331,23.600682604763968,23.48102053278428,-0.5070280126369342,0.45305788804593083,0.4502720693211427,-0.6148924449375648,0.3463366529870924,0.3414573534801004,-1.408831397112853,0.4679204684281387,0.46521148540231994,-0.5789409116722211
CHL,2017,CASEN,52238,439.77480691380526,1.8161064567980714,25.78919622453901,25.593465785719417,-0.7589629281790078,0.4521121344865142,0.44792393585503654,-0.926362800731817,0.3446189716801151,0.3372702551192228,-2.1324178773632907,0.4657116229565106,0.46162873750104894,-0.8766982085484543
CHL,2020,CASEN,49484,543.9010265901284,1.7847042695913897,25.97050222384042,25.657115729549744,-1.2067017094609445,0.4676360853489949,0.461134459933107,-1.3903173043277484,0.3813435098271496,0.3693985148190535,-3.1323451691915194,0.5715364067200016,0.5663039678436694,-0.9155040369800194
CHL,2022,CASEN,51504,482.79363397771016,0.8128420991299012,28.719894381859163,28.62813829668842,-0.31948615113536194,0.4296000649441285,0.4277722885204098,-0.4254599970687556,0.31158328247604317,0.30850710384384916,-0.9872733247267562,0.45734623374088434,0.4556085198955353,-0.37995586650737545
CIV,1985,EPAM,1583,210.09171152923392,0.0,8.97897179616381,8.97897179616381,0.0,0.45526268071108245,0.45526268071108245,0.0,0.3667627466127532,0.3667627466127532,0.0,0.5431906602056472,0.5431906602056472,0.0
CIV,1986,EPAM,1599,118.18732353962791,0.0,7.443239925895175,7.443239925895175,0.0,0.3796976142515309,0.3796976142515309,0.0,0.23675150748612972,0.23675150748612972,0.0,0.3549400774627425,0.3549400774627425,0.0
CIV,1987,EPAM,1600,111.12973624781274,0.0,6.802781909711235,6.802781909711235,0.0,0.4051009913398833,0.4051009913398833,0.0,0.2744581609243961,0.2744581609243961,0.0,0.40108648537505553,0.40108648537505553,0.0
CIV,1988,EPAM,1600,91.26497899133139,0.0,5.37535650962792,5.37535650962792,0.0,0.3688628589841204,0.3688628589841204,0.0,0.22671372727844674,0.22671372727844674,0.0,0.350363274287669,0.350363274287669,0.0
CIV,1992,EP,9497,91.57360593481773,0.13216650401379182,4.333913461154365,4.332205817529668,-0.039401885616852095,0.39385764317040406,0.3936187344661084,-0.060658643659305955,0.26586182236924905,0.2654832638207967,-0.14238920995831572,0.4168237486647238,0.4165940863216223,-0.055098190503111155
CIV,1995,ENV,1000,73.35322784798143,0.0,4.503448140158909,4.503448140158909,0.0,0.40563820494730785,0.40563820494730785,0.0,0.27166684289908716,0.27166684289908716,0.0,0.3859378470459882,0.3859378470459882,0.0
CIV,1998,ENV,4177,65.40666756593669,0.05623605068234282,3.912407119575273,3.912134162935457,-0.006976693157789704,0.3895996270881773,0.3895570404116866,-0.010930882251858343,0.253794018888855,0.2537281524570172,-0.025952712410715062,0.38467290632049245,0.38463005663808725,-0.011139251478631262
CIV,2002,ENV,10782,60.39319419988786,0.6698046964952995,4.16055934231649,4.151127392983824,-0.2266990699239635,0.41340041687622187,0.41206786237307347,-0.32233990309384897,0.2893349789942805,0.28717066880532194,-0.7480292208296602,0.4200310764658576,0.4187150978954878,-0.31330504910314083
CIV,2008,ENV,12593,97.90570160803222,0.0,3.9919024093737603,3.9919024093737603,0.0,0.4318373323797666,0.4318373323797666,0.0,0.32512563034266173,0.32512563034266173,0.0,0.47724463215988044,0.47724463215988044,0.0
CIV,2015,ENV,12861,80.42142313409299,0.27618567239652425,3.9296451152270797,3.927895926419164,-0.04451264062339533,0.41474799981982835,0.41448739727328576,-0.06283394896559047,0.2962058469500852,0.29577916120267567,-0.1440504135225451,0.4453139103814474,0.44506713539632015,-0.055415961499127864
CIV,2018,EHCVM,12986,90.41667849102568,0.0,5.659880512086369,5.659880512086369,0.0,0.37168873914089706,0.37168873914089706,0.0,0.22667497745212728,0.22667497745212728,0.0,0.3439619428882915,0.3439619428882915,0.0
CIV,2021,EHCVM,12959,72.49711505341735,0.05897078777902393,5.5384184301337,5.537924299525583,-0.008921872089484584,0.3527536237994725,0.35269587514253775,-0.01637081890548675,0.2027055976876473,0.20262260618778338,-0.040941888537182614,0.312746038044473,0.31268492283726335,-0.01954148087431884
CMR,1996,ECAM-I,1728,53.54637963961704,1.4256501089606803,3.305144445102895,3.2989830592270777,-0.1864180515603886,0.4444675820801862,0.4434306421659254,-0.2332993352198498,0.32514404667772434,0.32337669737120445,-0.543558870161831,0.42328997347349784,0.42221464448748103,-0.2540407411951495
CMR,2001,ECAM-II,10991,82.2635258466704,2.1315421040282776,4.677999302848955,4.641826613635269,-0.7732512741431163,0.4213679406781423,0.41686254913153276,-1.0692297898503345,0.2979018299320877,0.29046175656834206,-2.497491662082685,0.41124226304700917,0.40665914415521676,-1.1144571712631834
CMR,2007,ECAM-III,11390,119.95005165670823,0.1711672205956028,4.419945449369417,4.418149614545479,-0.04063024859716213,0.4282006289110485,0.4279682287076324,-0.0542736716681369,0.30311993520224223,0.30272653744817957,-0.12978287086271578,0.4170292778538972,0.41679246126616587,-0.05678656159348039
CMR,2014,ECAM-IV,10302,240.67639991654192,0.0,5.75293259348689,5.75293259348689,0.0,0.4664087376215802,0.4664087376215802,0.0,0.3788630664070256,0.3788630664070256,0.0,0.5124290468961341,0.5124290468961341,0.0
CMR,2021,ECAM-V,10543,172.33695608578773,0.0,5.37337800814683,5.37337800814683,0.0,0.42176072459604075,0.42176072459604075,0.0,0.3030511466479384,0.3030511466479384,0.0,0.4410124221669106,0.4410124221669106,0.0
COD,2004,E123,11901,22.758567075133023,0.13897300924316316,1.0041999362957488,1.003706893700929,-0.04909805079638119,0.4216363213400559,0.4213522313232999,-0.06737797537297308,0.3008180907528005,0.3003435915408786,-0.15773626204943492,0.4348420995470458,0.4345646661375544,-0.06380095436490096
COD,2012,E123,21232,45.639260296195964,0.4489796528086871,2.0309377824916206,2.029415650424927,-0.07494725243755163,0.4209970922924836,0.42056289624668863,-0.10313516500330966,0.3026011248078795,0.30188038282334606,-0.23818218950475423,0.44059784862324813,0.44017863401748947,-0.09514676639220676
COD,2020,EGI-ODD,8992,33.30796030034612,2.422247891852998,1.7477412123165985,1.739655096215375,-0.46266095027338583,0.4474962745995834,0.44492990235204877,-0.573495779340516,0.34157066060764685,0.33712261068915794,-1.3022341879644794,0.4610552332098874,0.4585524997126452,-0.5428272616749275
COG,2005,ECOM,5002,100.91871110972619,0.37395044451367254,3.3899315368969334,3.386998717179949,-0.08651560319324902,0.4733054184677563,0.47284940708344914,-0.09634611532304271,0.3799083099429832,0.3790670595342014,-0.2214351165174766,0.4915451729253524,0.4911050781989127,-0.08953291593131185
COG,2011,ECOM,10393,191.92162832089656,0.08936072013862645,4.591497236738713,4.590864074223285,-0.013789892115390057,0.48938670585410593,0.48931628561397444,-0.01438948775868143,0.42227253649903607,0.4221376583770635,-0.03194101209867961,0.544178338889948,0.5441154867755721,-0.01154991110160486
COL,1992,ENH,2425,311.8720464706419,0.2447543294229936,10.64817373584996,10.644101612825756,-0.03824245476475863,0.5006647667443899,0.500473762613339,-0.03815010436881705,0.43763630476653126,0.4372657863240539,-0.08466355246168344,0.572716628539627,0.5725532310759565,-0.02853024611616517
COL,1996,ENH,7800,352.4178561860863,2.469098252374612,9.737172934856419,9.564590853375263,-1.7724043994675198,0.5535722913310708,0.5455185243420047,-1.4548717692680624,0.5784294706181747,0.560732606929983,-3.0594678499487493,0.7202851605448197,0.7152382447807362,-0.7006830128592489
COL,1999,ENH,8302,382.00157543752726,3.270993572129372,9.409521081657344,9.290277118796547,-1.2672692034586874,0.5678438965600713,0.5623012364631335,-0.9760886980584971,0.6073801102940672,0.5948536701082758,-2.0623724704660895,0.7084828936338395,0.7047415337496539,-0.528080482648785
COL,2000,ENH,6982,338.69844227017614,3.5600298926811953,10.828929891310775,10.668038884990384,-1.4857516664642079,0.5534141766331258,0.5466856459620719,-1.2158218844318447,0.5591363757454577,0.5445027046925126,-2.617191742074565,0.6804788581931969,0.6756608042456527,-0.708038742061301
COL,2001,ECH,11339,308.4103688743837,1.0824740178416985,8.600685986031547,8.578314543485558,-0.2601123047896725,0.5619773600960536,0.5608353774829411,-0.20320793935849624,0.5975787889799826,0.5950331169236984,-0.42599772669800196,0.7318543756568365,0.7311551754430969,-0.0955381612786077
COL,2002,ECH,30541,435.436166967204,1.9374055291106318,10.548480205432,10.42260021362916,-1.1933471870006263,0.5594711910587562,0.5541524278849952,-0.9506768639321095,0.5731255294888786,0.5612849467643213,-2.065966723750201,0.6867091245537382,0.6829255715607356,-0.5509687956252729
COL,2003,ECH,31690,356.00099152564525,0.42966952448376616,10.012138430556309,10.001530833401537,-0.10594736807072458,0.5348168169474161,0.5343234911500002,-0.09224201292541423,0.5187267368771766,0.517689551262384,-0.19994836222182455,0.6441425489098764,0.6437651932023642,-0.05858263953387732
COL,2004,ECH,35800,392.35889204619,0.6952951030737133,10.60324920845108,10.591630789379,-0.10957413943284422,0.5493899406479379,0.5488957208537154,-0.08995792562921379,0.5403129268131304,0.539241038520037,-0.19838287035173208,0.6425333222811591,0.6421412732574945,-0.061016138785263685
COL,2005,ECH,35676,406.8394064419758,0.8118686913815707,11.180686302221554,11.158544802641122,-0.1980334568194797,0.5386384370496681,0.5377231646994696,-0.16992332652897568,0.5220337181731345,0.5200940762940021,-0.37155490375606615,0.6325629866369049,0.6318340264539621,-0.11523914587832085
COL,2008,GEIH,198215,640.2701279894194,0.4423640745932489,12.687591572306339,12.674163516767207,-0.10583612707427692,0.5513871034112543,0.5509118360051338,-0.0861948716573413,0.564951179913918,0.5639084046192686,-0.18457794792254845,0.6887682454306372,0.6884385256106795,-0.04787093803250153
COL,2009,GEIH,170083,598.4987139233376,0.27360178295165566,12.786450454189344,12.778587903223318,-0.06149127151585665,0.5414450785139422,0.5411629501547438,-0.05210655159572086,0.5381711162515761,0.5375669044232847,-0.11227132227009662,0.6725800021492772,0.672378564672325,-0.02994996525444993
COL,2010,GEIH,181619,623.1942355987768,0.7288548379669886,13.799775565124516,13.772526511995736,-0.1974601181025437,0.545111210168802,0.5442113061300624,-0.16508632036038584,0.5417321422893915,0.5397874441953294,-0.3589777940521732,0.6588242425171968,0.6581492880483062,-0.10244833528162411
COL,2011,GEIH,186554,607.8547914578373,0.470118788552962,14.311219063237962,14.289168226642381,-0.1540807704650704,0.5339683666629083,0.5332492548995978,-0.13467310204245964,0.5170430705269884,0.5155277493389372,-0.2930744602198665,0.6475722676861032,0.6470284669306547,-0.08397530014551124
COL,2012,GEIH,187155,639.6871069036775,0.2886494142270689,14.51737622466397,14.507046901492872,-0.07115144645455374,0.5253004462877849,0.5249624657480533,-0.06434042501203274,0.5023776750064566,0.5016778813330909,-0.13929633185962853,0.6424264015365571,0.6421718294159819,-0.03962665917313091
COL,2013,GEIH,187929,639.8886500070071,0.46002897189016123,15.242745500346585,15.21998910270228,-0.1492932991880469,0.5251834193605969,0.5244735427404918,-0.13516737085288444,0.5027068523055482,0.5012379861773684,-0.29219138777266673,0.6489131598075123,0.6483882837338655,-0.08088541058445253
COL,2014,GEIH,189789,646.8987745261287,0.515946804819732,15.966025261909587,15.926830344092433,-0.24548951397854735,0.5242008264570854,0.523029978108595,-0.22335873760518377,0.4988004804180761,0.49637587368481295,-0.4860874895771805,0.6397646913037234,0.638878243898259,-0.13855835083020906
COL,2015,GEIH,193802,601.2789787896337,0.4219490591954246,15.631415249745812,15.616140931517204,-0.09771551701855952,0.5086030053204454,0.5081224069857402,-0.09449380551781461,0.4663766098681026,0.46541945801669904,-0.2052315298733065,0.6145662370248131,0.6141893056038599,-0.061332920398937674
COL,2016,GEIH,191260,535.1590578841252,0.48374305558014213,15.404122057979498,15.383542615206796,-0.1335969858927588,0.5043496852043841,0.5036866898518682,-0.13145549049906613,0.45857250384133197,0.4572647643056915,-0.285176177089963,0.6169050098106446,0.6163926195410877,-0.08305821178435924
COL,2017,GEIH,189784,504.4608481062811,0.3202911132885066,15.294057195863045,15.286171135736133,-0.05156290463622648,0.49560106357935985,0.495340868997745,-0.052500811789157886,0.4389255193971424,0.43842326310494695,-0.11442859209582767,0.592200092788612,0.5919897705197825,-0.03551540626058891
