countrycode,hhid,welfare,urban,hsize,wta_hh,weight,fdpindex,nfdpindex,pc_hhdr,subnatid,code,year,survname,cpi_domain,cpi_domain_value,cpi2021_unadj,cpi2017_unadj,cpi2011_unadj,cpi2011,cpi2017,cpi2021,icp2011,icp2017,icp2021,comparability,cpi_replication,cpi_domain_var,icpreplication,icpdomain_var,icpdomain_value,comparable,cpi2005,icp2005,cpi_data_level,cpi2011_SM26,cpi2017_SM26,cpi2021_SM26,icp2011_SM26,icp2017_SM26,icp2021_SM26
MWI,10177005005.0,10104.903,Rural,5,187.22176,936.10876,0.741,0.741,13636.847,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005009.0,3648.6016,Rural,5,187.22176,936.10876,0.741,0.741,4923.8887,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005017.0,7570.443,Rural,3,187.22176,561.6653,0.741,0.741,10216.521,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005029.0,7008.7246,Rural,4,187.22176,748.887,0.741,0.741,9458.468,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005030.0,4562.7183,Rural,6,187.22176,1123.3306,0.741,0.741,6157.514,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005035.0,2991.802,Rural,6,187.22176,1123.3306,0.741,0.741,4037.5195,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005046.0,12540.23,Rural,2,187.22176,374.4435,0.741,0.741,16923.389,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005050.0,5151.6772,Rural,3,187.22176,561.6653,0.741,0.741,6952.3315,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005054.0,7083.1294,Rural,4,187.22176,748.887,0.741,0.741,9558.879,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005055.0,9450.042,Rural,3,187.22176,561.6653,0.741,0.741,12753.094,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005056.0,2689.8406,Rural,3,187.22176,561.6653,0.741,0.741,3630.0144,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005060.0,7408.5938,Rural,1,187.22176,187.22176,0.741,0.741,9998.103,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
MWI,10177005063.0,5750.913,Rural,2,187.22176,374.4435,0.741,0.741,7761.016,301 – Nsanje,MWI,1997.0,IHS-I,National,1,,,,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125,0,-9,,1,,1,0,,,2,0.11699990183115005,0.031428515911102295,0.02152317576110363,78.7030181884766,241.930526733398,282.09423828125
