reporting_level,bin,avg_welfare,pop_share,welfare_share,quantile,pop,cum_pop_share,cum_welfare_share
national,12364,2.8477497922920754,5e-05,2.4636014911116076e-05,2.8477559089660645,483.3324045991898,0.6181999999999401,0.18865578744466513
national,12365,2.8477559089660645,5e-05,2.4636067826745118e-05,2.8477559089660645,483.3324045991898,0.6182499999999401,0.18868042351249187
national,12366,2.8477559089660645,5e-05,2.4636067826745118e-05,2.8477559089660645,483.3324045991898,0.6182999999999401,0.1887050595803186
national,12367,2.8503867110559007,5e-05,2.4658827017067533e-05,2.8505215644836426,483.3324045991898,0.6183499999999401,0.18872971840733568
national,12368,2.8505329019022922,5e-05,2.4660091720828138e-05,2.8505566120147705,483.3324045991898,0.6183999999999401,0.18875437849905652
national,12369,2.8505566120147705,5e-05,2.4660296838105695e-05,2.8505566120147705,483.3324045991898,0.6184499999999401,0.18877903879589464
national,12370,2.8510140560719655,5e-05,2.466425420776105e-05,2.8515188694000244,483.3324045991898,0.6184999999999401,0.1888037030501024
national,12371,2.85187751699499,5e-05,2.467172404806527e-05,2.852365016937256,483.3324045991898,0.6185499999999401,0.1888283747741505
national,12372,2.852365016937256,5e-05,2.4675941432569813e-05,2.852365016937256,483.3324045991898,0.6185999999999401,0.18885305071558306
national,12373,2.85339866626772,5e-05,2.4684883580643042e-05,2.853414297103882,483.3324045991898,0.6186499999999401,0.1888777355991637
national,12374,2.85341542828349,5e-05,2.4685028589615235e-05,2.8538827896118164,483.3324045991898,0.6186999999999401,0.18890242062775334
national,12375,2.8538827896118164,5e-05,2.468907175404095e-05,2.8538827896118164,483.3324045991898,0.6187499999999401,0.18892710969950738
national,12376,2.8538827896118164,5e-05,2.468907175404095e-05,2.8538827896118164,483.3324045991898,0.6187999999999401,0.18895179877126142
national,12377,2.853976748429993,5e-05,2.4689884596114326e-05,2.8540265560150146,483.3324045991898,0.6188499999999401,0.18897648865585753
national,12378,2.8540265560150146,5e-05,2.4690315483831573e-05,2.8540265560150146,483.3324045991898,0.61889999999994,0.18900117897134136
national,12379,2.8541022681208164,5e-05,2.469097047275389e-05,2.854144811630249,483.3324045991898,0.61894999999994,0.1890258699418141
national,12380,2.854721833175102,5e-05,2.469633035863891e-05,2.8551089763641357,483.3324045991898,0.61899999999994,0.18905056627217276
national,12381,2.8551089763641357,5e-05,2.4699679552238572e-05,2.8551089763641357,483.3324045991898,0.61904999999994,0.189075265951725
national,12382,2.8551089763641357,5e-05,2.4699679552238572e-05,2.8551089763641357,483.3324045991898,0.61909999999994,0.18909996563127723
national,12383,2.8551089763641357,5e-05,2.4699679552238572e-05,2.8551089763641357,483.3324045991898,0.61914999999994,0.18912466531082947
national,12384,2.8553026179241217,5e-05,2.4701354754312904e-05,2.8560123443603516,483.3324045991898,0.61919999999994,0.1891493666655838
