reporting_level,welfare,weight,quantile_point
national,0.5514971298547537,483.3324045991898,205
national,0.5518260567136639,483.3324045991898,206
national,0.5532412521941735,483.3324045991898,207
national,0.5544109732439335,483.3324045991898,208
national,0.5544804584884505,483.3324045991898,209
national,0.5546569420062267,483.3324045991898,210
national,0.5549611490680311,483.3324045991898,211
national,0.555578034386225,483.3324045991898,212
national,0.5561949197044188,483.3324045991898,213
national,0.556778279143088,483.3324045991898,214
national,0.5570057036649855,483.3324045991898,215
national,0.557233128186883,483.3324045991898,216
national,0.5583009748874427,483.3324045991898,217
national,0.5603127550332313,483.3324045991898,218
national,0.5613763710587741,483.3324045991898,219
national,0.562083534184721,483.3324045991898,220
national,0.562790697310668,483.3324045991898,221
national,0.563497860436615,483.3324045991898,222
national,0.5647612079606285,483.3324045991898,223
national,0.5661600188181396,483.3324045991898,224
national,0.5667712895280834,483.3324045991898,225
national,0.5671871179919711,483.3324045991898,226
national,0.5676029464558587,483.3324045991898,227
national,0.5680187749197464,483.3324045991898,228
national,0.568098428456482,483.3324045991898,229
national,0.5682857347422084,483.3324045991898,230
national,0.5686648817057154,483.3324045991898,231
national,0.5694369191000761,483.3324045991898,232
national,0.5705197490046976,483.3324045991898,233
national,0.57157974351673,483.3324045991898,234
national,0.5725911456568832,483.3324045991898,235
national,0.5736025477970365,483.3324045991898,236
national,0.5741835837486505,483.3324045991898,237
national,0.5744794832323776,483.3324045991898,238
national,0.5747753827161048,483.3324045991898,239
national,0.575071282199832,483.3324045991898,240
national,0.5753671816835592,483.3324045991898,241
national,0.5754923618019605,483.3324045991898,242
national,0.5755234839800307,483.3324045991898,243
national,0.5755546061581008,483.3324045991898,244
national,0.5755857283361709,483.3324045991898,245
national,0.5756168505142412,483.3324045991898,246
national,0.5757751854084355,483.3324045991898,247
national,0.5760155953468271,483.3324045991898,248
national,0.5762560052852186,483.3324045991898,249
national,0.5767629191865403,483.3324045991898,250
national,0.5780698430740843,483.3324045991898,251
national,0.5792639125693698,483.3324045991898,252
national,0.5792814698685642,483.3324045991898,253
national,0.5794272650877665,483.3324045991898,254
national,0.5808313937709157,483.3324045991898,255
national,0.5813128989891445,483.3324045991898,256
national,0.5817944042073733,483.3324045991898,257
national,0.5822759094256019,483.3324045991898,258
national,0.5835222618903462,483.3324045991898,259
national,0.5845389537260094,483.3324045991898,260
national,0.5846387216508788,483.3324045991898,261
national,0.585837140166246,483.3324045991898,262
national,0.5870355586816132,483.3324045991898,263
national,0.5882339771969803,483.3324045991898,264
national,0.5893751991137972,483.3324045991898,265
national,0.59008892058281,483.3324045991898,266
national,0.5908026420518229,483.3324045991898,267
national,0.5916372286655222,483.3324045991898,268
national,0.5924883953668391,483.3324045991898,269
national,0.593201304607289,483.3324045991898,270
national,0.5935293265557977,483.3324045991898,271
national,0.5940444282147833,483.3324045991898,272
national,0.596572311178619,483.3324045991898,273
national,0.5991001941424545,483.3324045991898,274
national,0.6012555732590247,483.3324045991898,275
national,0.6022793131413117,483.3324045991898,276
national,0.6022832750064533,483.3324045991898,277
national,0.6022872368715948,483.3324045991898,278
national,0.6032112912327617,483.3324045991898,279
national,0.6057078121085699,483.3324045991898,280
national,0.6067147060408935,483.3324045991898,281
national,0.6070438763207341,483.3324045991898,282
national,0.6074658580255559,483.3324045991898,283
national,0.6080018883012585,483.3324045991898,284
national,0.6085379185769612,483.3324045991898,285
national,0.6097111384986704,483.3324045991898,286
national,0.6112471608174094,483.3324045991898,287
national,0.6136506992219863,483.3324045991898,288
national,0.6144071456140782,483.3324045991898,289
national,0.6149437566297461,483.3324045991898,290
national,0.6153796471222612,483.3324045991898,291
national,0.6158155376147765,483.3324045991898,292
national,0.6165220505170926,483.3324045991898,293
national,0.6177773230339412,483.3324045991898,294
national,0.619000726301384,483.3324045991898,295
national,0.6202122163869385,483.3324045991898,296
national,0.622910344827039,483.3324045991898,297
national,0.6268365273034336,483.3324045991898,298
national,0.6277866720502205,483.3324045991898,299
national,0.628264199550247,483.3324045991898,300
national,0.628660670370328,483.3324045991898,301
national,0.6290571411904091,483.3324045991898,302
national,0.6294536120104901,483.3324045991898,303
national,0.6298500828305711,483.3324045991898,304
national,0.6302465536506521,483.3324045991898,305
national,0.6306430244707331,483.3324045991898,306
national,0.6308481614676015,483.3324045991898,307
national,0.6309207031479419,483.3324045991898,308
national,0.6309932448282825,483.3324045991898,309
national,0.6310657865086229,483.3324045991898,310
national,0.6313965513611244,483.3324045991898,311
national,0.6317827174827655,483.3324045991898,312
national,0.6321921200155262,483.3324045991898,313
national,0.6337835174183469,483.3324045991898,314
national,0.6353749148211677,483.3324045991898,315
national,0.6361655578521839,483.3324045991898,316
national,0.6368037213713339,483.3324045991898,317
national,0.6373029523858644,483.3324045991898,318
national,0.6373200814164719,483.3324045991898,319
national,0.6373372104470795,483.3324045991898,320
national,0.6373543394776869,483.3324045991898,321
national,0.6394730295824733,483.3324045991898,322
national,0.6419175810780186,483.3324045991898,323
national,0.6437795041132723,483.3324045991898,324
national,0.643899773052052,483.3324045991898,325
